Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
23-MAY-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161393400,129870000,No Fresh Positions
23-MAY-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,18724800,No Fresh Positions
23-MAY-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193370778,161687700,No Fresh Positions
23-MAY-2024,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,81333800,No Fresh Positions
23-MAY-2024,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177845485,146040000,No Fresh Positions
23-MAY-2024,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44362911,38100200,No Fresh Positions
23-MAY-2024,INE112L01020,METROPOLIS HEALTHCARE LTD,METROPOLIS,5155102,4376400,No Fresh Positions
23-MAY-2024,INE139A01034,NATIONAL ALUMINIUM CO LTD,NATIONALUM,178967755,148537500,No Fresh Positions
23-MAY-2024,INE140A01024,PIRAMAL ENTERPRISES LTD,PEL,23955401,21228000,No Fresh Positions
23-MAY-2024,INE160A01022,PUNJAB NATIONAL BANK,PNB,591377974,521056000,No Fresh Positions
23-MAY-2024,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,184440627,149358000,No Fresh Positions
23-MAY-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41012842,29239000,9723199
23-MAY-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3897000,6168647
23-MAY-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,207820,802077
23-MAY-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83638248,74022000,5434335
23-MAY-2024,INE012A01025,ACC LIMITED,ACC,16266067,9575400,5877363
23-MAY-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,35020800,24306731
23-MAY-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,63828000,76156943
23-MAY-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,1675400,8151236
23-MAY-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,62469000,76315851
23-MAY-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,4124125,15181213
23-MAY-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,42129400,33459352
23-MAY-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282399403,218005000,50274432
23-MAY-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,22724800,63546032
23-MAY-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,7970506,15455703
23-MAY-2024,INE100A01010,ATUL LTD,ATUL,3228695,972625,2094635
23-MAY-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114477878,32338000,76415984
23-MAY-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,21943350,31679045
23-MAY-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,546857493,88406250,431108368
23-MAY-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25094277,5103675,18735888
23-MAY-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124862934,19470500,99149287
