Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
24-OCT-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41153022,35615000,No Fresh Positions
24-OCT-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193370862,166591600,No Fresh Positions
24-OCT-2024,INE042A01014,ESCORTS KUBOTA LIMITED,ESCORTS,6768976,7497875,No Fresh Positions
24-OCT-2024,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177845485,147911250,No Fresh Positions
24-OCT-2024,INE933S01016,INDIAMART INTERMESH LTD,INDIAMART,6087018,7497000,No Fresh Positions
24-OCT-2024,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109626743,100911000,No Fresh Positions
24-OCT-2024,INE584A01023,NMDC LTD.,NMDC,229794455,208701000,No Fresh Positions
24-OCT-2024,INE140A01024,PIRAMAL ENTERPRISES LTD,PEL,24116103,20197500,No Fresh Positions
24-OCT-2024,INE976G01028,RBL BANK LIMITED,RBLBANK,121256568,123160000,No Fresh Positions
24-OCT-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,4542500,5523147
24-OCT-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,161540,848357
24-OCT-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161899049,106801200,47002896
24-OCT-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,94593283,87874800,1988818
24-OCT-2024,INE012A01025,ACC LIMITED,ACC,16266067,13173300,2279463
24-OCT-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,57646033,45527400,9236331
24-OCT-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,42414400,97570543
24-OCT-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10431527,2545300,7364650
24-OCT-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,69247800,69537051
24-OCT-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,4003625,15301713
24-OCT-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,40868000,34720752
24-OCT-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282419403,206555000,61743432
24-OCT-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90776680,21940800,64297046
24-OCT-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,9592646,13833563
24-OCT-2024,INE100A01010,ATUL LTD,ATUL,3228547,2014000,1053119
24-OCT-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114572148,41543000,67300540
24-OCT-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56484627,19311050,34349345
24-OCT-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,540643256,99708750,413902343
24-OCT-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25094277,13567275,10272288
24-OCT-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,125082805,29616000,89212664
24-OCT-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,55983400,20789500,32394730
24-OCT-2024,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3682800,11636328
24-OCT-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,15518400,6370263
24-OCT-2024,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,283382775,70620948
24-OCT-2024,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,8911875,3259909
24-OCT-2024,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,263197500,415455310
24-OCT-2024,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58313322,23010240,32387415
