Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
08-JAN-2026,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,216861410,272144100,188773079.90593,No Fresh Positions
08-JAN-2026,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,122326971,178243600,122119182.403542,No Fresh Positions
08-JAN-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,36943219,4843000,2488424.72828,32607633
08-JAN-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4467750,2369478.616035,5179757
08-JAN-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122657000,116172500,81618168.13813,34905981
08-JAN-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,43791427,22898700,17026688.11308525,24575167
08-JAN-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49117354,35146278,21841187.95697259,24820298
08-JAN-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,35769600,23839696.47229,64336384
08-JAN-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,84394936,37395800,25854543.116335,54320646
08-JAN-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7334235,2045375,1516775.52254625,5450747
08-JAN-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3257355,1771300,952701.994805,2141785
08-JAN-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,79841849,75537000,52703815.660282,23145940
08-JAN-2026,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9673308,8723250,4103652.522975,5085990
08-JAN-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,23068453,11813200,9993566.2458985,11921464
08-JAN-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,5489250,3229781.386425,11518616
08-JAN-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423719104,273090000,175784719.2791,226748429
08-JAN-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,49389162,21140500,13646014.649315,33273689
08-JAN-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18450534,11393825,6768482.49836075,10759524
08-JAN-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86371921,28941000,19602252.29783,62451072
08-JAN-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,31456150,22758774.662468,17120263
08-JAN-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,296371456,118346875,77129879.37531875,204423003
08-JAN-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,15906526,6422400,3880478.538608,11230721
08-JAN-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65701623,25750250,18290236.2562825,44126305
08-JAN-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,489300,156764.060355,4975129
08-JAN-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,317526833,151161000,101424771.918655,200225719
08-JAN-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,144289555,199198800,133322394.661108,3752682
08-JAN-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,170264250,82616433.44459625,182886358
08-JAN-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,87843600,52369446.72496,120312928
08-JAN-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,11677400,4890400.9862435,8206979
08-JAN-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,209802750,125584576.47994025,383405030
08-JAN-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,12889000,7550374.863105,30551988
08-JAN-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,367085962,68522550,51606644.75448025,297125019
08-JAN-2026,INE257A01026,BHEL,BHEL,192361942,164220000,75577835.14660875,107166009
08-JAN-2026,INE376G01013,BIOCON LIMITED.,BIOCON,91057772,81462500,48663609.022525,37841274
08-JAN-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,17213286,3745300,2403264.45998075,13949357
08-JAN-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,882048,604000,207798.754668,630146
08-JAN-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,60679900,32092112.99961875,258627594
08-JAN-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,16370935,4357375,2991702.50340125,12560685
08-JAN-2026,INE118H01025,BSE LIMITED,BSE,61094861,23629125,12654603.8039625,45385514
08-JAN-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37122288,13242000,7737680.2090575,27528493
08-JAN-2026,INE476A01022,CANARA BANK,CANBK,504315430,320159250,154014574.10336,325085084
08-JAN-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,24776475,11186319.1336225,14128805
08-JAN-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,103060454,36567850,18807213.3895835,79100217
08-JAN-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63257923,20785625,11841272.09185,48253754
08-JAN-2026,INE059A01026,CIPLA LTD,CIPLA,59297360,24454125,14474310.80921125,41858181
08-JAN-2026,INE522F01014,COAL INDIA LTD,COALINDIA,278206904,127506150,59684317.132084,204612241
08-JAN-2026,INE591G01025,COFORGE LIMITED,COFORGE,50189409,32659125,17063238.52171125,30616700
08-JAN-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19546143,11635425,6901985.2244735,11666850
08-JAN-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,57306250,33302329.1837625,15754964
08-JAN-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,85608000,56951294.955646,34806574
08-JAN-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,19131188,6688600,3850515.775122,14324112
08-JAN-2026,INE016A01026,DABUR INDIA LTD,DABUR,89873278,48451250,23446664.4990875,61932949
08-JAN-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425041,4301375,2779524.5436025,9024264
08-JAN-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,112112283,33494650,21155776.675556,85350892
08-JAN-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,14898112,5540300,3463047.932651,10690158
