Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
07-AUG-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,147442270,227898000,140251939.93398308,No Fresh Positions
07-AUG-2026,INE918Z01012,KAYNES TECHNOLOGY IND LTD,KAYNES,4679418,8196450,4484877.76091126,No Fresh Positions
07-AUG-2026,INE0J1Y01017,LIFE INSURA CORP OF INDIA,LICI,66412476,111526800,53668583.53632203,No Fresh Positions
07-AUG-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,51083894,7319000,4258406.85060966,44271292
07-AUG-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,5106250,2238114.15939674,5311121
07-AUG-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123720921,78885700,41824660.06559211,75710214
07-AUG-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,49139888,25966575,19512759.99525766,27170133
07-AUG-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49118842,24518841,16911085.5733646,29751814
07-AUG-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,41283000,27721599.43603639,60454481
07-AUG-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,110514429,45619000,25165914.50460366,79822793
07-AUG-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,724360180,242507600,169172068.1346269,518970102
07-AUG-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7243069,2288125,1466197.53380681,5414718
07-AUG-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3263764,3304000,1335974.12321353,1764601
07-AUG-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,121709478,113718000,87793260.93790268,27830743
07-AUG-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,97286577,69640000,31062226.39755632,61360021
07-AUG-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29883578,10294900,6509602.31795655,21879796
07-AUG-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4103375,2456150.73240989,12292246
07-AUG-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,264725000,149373849.24365852,253216299
07-AUG-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,45385909,17639750,9786251.06309068,33330362
07-AUG-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18447449,10870225,7196417.03184983,10328659
07-AUG-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,78124588,36851000,25389188.26475096,48829170
07-AUG-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,17837600,11533261.60778782,28345776
07-AUG-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,306812193,122735000,89835032.48482471,201636550
07-AUG-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12912877,4990275,2150968.41341932,10116264
07-AUG-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65885861,22588800,10246185.18555118,52345382
07-AUG-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,511950,345109.56166258,4786783
07-AUG-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,368171395,119158500,71403015.40601074,278359809
07-AUG-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,227997900,140563877.25442014,124938914
07-AUG-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,160898400,93522088.6902504,79160286
07-AUG-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,13668000,6987508.13051385,6109872
07-AUG-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,465894408,221560425,125897024.52979573,316702663
07-AUG-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,13500000,8354210.3129856,29748153
07-AUG-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,421856445,84018950,58309979.40759759,342453643
07-AUG-2026,INE257A01026,BHEL,BHEL,218493415,143154375,87634781.60340079,119933962
07-AUG-2026,INE376G01013,BIOCON LIMITED.,BIOCON,108030546,89280000,52988363.4208999,49640655
07-AUG-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19585168,10727925,5498649.43398364,13107260
07-AUG-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,1005850,585400,225002.54441237,730554
07-AUG-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,61128225,43226501.67163783,247493206
07-AUG-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,17867310,4817500,2193745.53803402,14780198
07-AUG-2026,INE118H01025,BSE LIMITED,BSE,61182611,30589600,12583815.64570467,45539664
07-AUG-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37197674,17382750,8072006.20933343,27265784
07-AUG-2026,INE476A01022,CANARA BANK,CANBK,504315430,545096250,401356667.9901579,77742990
07-AUG-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,23994150,11571130.14993066,13743994
07-AUG-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,101855520,38075750,22477434.65879679,74285309
07-AUG-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,64859568,23675000,16667561.25903972,44949028
07-AUG-2026,INE059A01026,CIPLA LTD,CIPLA,70510364,19136900,11534322.7777942,55450523
07-AUG-2026,INE522F01014,COAL INDIA LTD,COALINDIA,340798858,134667900,81708360.75334937,242050554
07-AUG-2026,INE704P01025,COCHIN SHIPYARD LIMITED,COCHINSHIP,12661431,10053200,5745100.71130768,6283258
07-AUG-2026,INE591G01025,COFORGE LIMITED,COFORGE,52331255,29233400,15242539.05680636,34472153
07-AUG-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,14245222,10552300,5534224.47237596,7998736
07-AUG-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,31995000,22794794.76925798,26262499
07-AUG-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,112915850,71263021.65706277,20494847
07-AUG-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,8424600,5030944.91543672,14324545
07-AUG-2026,INE016A01026,DABUR INDIA LTD,DABUR,82677434,65307500,33560273.51045027,44983288
07-AUG-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425160,4701125,3668098.83118434,8135803
07-AUG-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,112291216,58488025,30498555.44479138,76178099
07-AUG-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,13600537,7141700,4059020.06269584,8861490
07-AUG-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6504348,5876300,2791040.1974446,3388090
07-AUG-2026,INE271C01023,DLF LIMITED,DLF,96251298,74668100,50731952.42648856,40706780
07-AUG-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,22726551,8450100,5299021.17196262,16291202
07-AUG-2026,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,87080351,33018125,15917957.12986675,66808376
07-AUG-2026,INE066A01021,EICHER MOTORS LTD,EICHERMOT,19219348,7601800,4382200.05436629,13876180
07-AUG-2026,INE758T01015,ETERNAL LIMITED,ETERNAL,1379083826,276845275,170115106.10272919,1140014528
07-AUG-2026,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,365889239,133225000,95192715.1676306,252402061
07-AUG-2026,INE451A01017,FORCE MOTORS LIMITED,FORCEMOT,736885,509900,250256.60251408,449784
07-AUG-2026,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,51966225,19832250,13853221.92455435,35514691
07-AUG-2026,INE129A01019,GAIL (INDIA) LTD,GAIL,448489660,212375200,100070568.04735059,325994608
07-AUG-2026,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,22582219,16430250,12078947.21296626,9374160
07-AUG-2026,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,533339406,210756600,136044776.57601526,370627659
07-AUG-2026,INE260B01028,GODFREY PHILLIPS INDIA LT,GODFRYPHLP,6348046,4637875,1987850.77000579,4042792
07-AUG-2026,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,72056552,19220500,12775919.04460271,55677805
07-AUG-2026,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,21839065,13713700,8607629.8377957,12139481
07-AUG-2026,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,38058064,19275250,13327463.89955039,22827696
07-AUG-2026,INE200A01026,GE VERNOVA T&D INDIA LTD,GVT&D,18819420,4780000,2738726.75287213,15139722
07-AUG-2026,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,28450886,11773950,6515516.82351561,20512824
07-AUG-2026,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,38163575,12741000,8791086.45173217,27464309
07-AUG-2026,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,158152529,37744000,27574390.47818725,122670512
07-AUG-2026,INE127D01025,HDFC AMC LIMITED,HDFCAMC,30606078,11114400,7259456.12704061,21816317
07-AUG-2026,INE040A01034,HDFC BANK LTD,HDFCBANK,1783013543,612818050,390174012.3195726,1303688853
07-AUG-2026,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,161090614,97506200,58403334.29731553,94632749
07-AUG-2026,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,19590239,10156050,5391498.21942167,13219228
07-AUG-2026,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,218653306,89105100,58262243.7149884,149458396
07-AUG-2026,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,143933168,68653575,47256233.99691709,89480275
07-AUG-2026,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,97201599,36558900,18738585.77487239,73602933
07-AUG-2026,INE267A01025,HINDUSTAN ZINC LIMITED,HINDZINC,178972892,67871125,33270497.25223928,136753750
07-AUG-2026,INE0V6F01027,HYUNDAI MOTOR INDIA LTD,HYUNDAI,21329205,8145775,3879429.81848845,16383314
07-AUG-2026,INE090A01021,ICICI BANK LTD.,ICICIBANK,730556428,151349100,112515864.6338426,581512741
07-AUG-2026,INE765G01017,ICICI LOMBARD GIC LIMITED,ICICIGI,32326998,9191325,5608480.51774791,25102167
07-AUG-2026,INE726G01019,ICICI PRU LIFE INS CO LTD,ICICIPRULI,59123321,24774275,18659984.34454865,37507170
07-AUG-2026,INE669E01016,VODAFONE IDEA LIMITED,IDEA,9911451222,8117773125,6113190537.00054975,3302688123
07-AUG-2026,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,774014712,615340600,398349309.7494023,336964666
07-AUG-2026,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,133395043,129047100,77429711.98720317,49295578
07-AUG-2026,INE053A01029,THE INDIAN HOTELS CO. LTD,INDHOTEL,89743930,34595000,26414915.86437089,58841817
07-AUG-2026,INE562A01011,INDIAN BANK,INDIANB,52862157,25092000,12505207.29549763,37713841
07-AUG-2026,INE646L01027,INTERGLOBE AVIATION LTD,INDIGO,33882112,11287800,6641288.9649894,25546717
07-AUG-2026,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,93362279,49901600,36883779.2634887,51810385
07-AUG-2026,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,192747135,128851500,94830262.4069296,88279515
07-AUG-2026,INE009A01021,INFOSYS LIMITED,INFY,480358910,152195200,89367204.5772964,366973759
07-AUG-2026,INE066P01011,INOX WIND LIMITED,INOXWIND,144708707,197164800,116629528.9361303,20843742
07-AUG-2026,INE242A01010,INDIAN OIL CORP LTD,IOC,684903861,238173000,163296841.6253143,487361826
07-AUG-2026,INE202E01016,INDIAN RENEWABLE ENERGY,IREDA,119011160,174981750,88461885.55683685,24598716
