Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
10-MAY-2022,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40461675,4812700,33625891
10-MAY-2022,INE117A01022,ABB INDIA LIMITED,ABB,10595418,883250,9182397
10-MAY-2022,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,39590,970307
10-MAY-2022,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,139793758,38156200,94647870
10-MAY-2022,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81469651,13795600,63600568
10-MAY-2022,INE012A01025,ACC LIMITED,ACC,17078428,3527000,12697506
10-MAY-2022,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,55169320,27723500,24687354
10-MAY-2022,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,143563492,104028750,32356567
10-MAY-2022,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10250318,342600,9395202
10-MAY-2022,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,24576009,9595000,13752208
10-MAY-2022,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146025477,62200200,76524003
10-MAY-2022,INE901L01018,ALEMBIC PHARMA LTD,APLLTD,11946974,1859900,9489725
10-MAY-2022,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321931,4489500,14816334
10-MAY-2022,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,25321000,50286752
10-MAY-2022,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282181803,64220500,203852212
10-MAY-2022,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90837873,8598300,77697679
10-MAY-2022,INE006I01046,ASTRAL LIMITED,ASTRAL,17788750,810700,16088612
10-MAY-2022,INE100A01010,ATUL LTD,ATUL,3258166,207825,2887432
10-MAY-2022,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,45200165,4783500,38156656
10-MAY-2022,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,20345750,33276645
10-MAY-2022,INE238A01034,AXIS BANK LIMITED,AXISBANK,542647474,139692000,375823100
10-MAY-2022,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,26757382,4636750,20782762
10-MAY-2022,INE918I01018,BAJAJ FINSERV LTD.,BAJAJFINSV,12452908,1568100,10262162
10-MAY-2022,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53012738,13174125,37187976
10-MAY-2022,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,1584000,13735128
10-MAY-2022,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23498849,15419200,6904706
10-MAY-2022,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193330002,49948200,133715301
10-MAY-2022,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,187071300,166932423
10-MAY-2022,INE176A01028,BATA INDIA LTD,BATAINDIA,12092405,1844975,9642809
10-MAY-2022,INE263A01024,BHARAT ELECTRONICS LTD,BEL,238123793,50551400,175666203
10-MAY-2022,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48589957,5054500,41105959
10-MAY-2022,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979889,7473250,40957644
10-MAY-2022,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,518026124,68971900,423152917
10-MAY-2022,INE257A01026,BHEL,BHEL,256482590,209086500,34571960
10-MAY-2022,INE376G01013,BIOCON LIMITED.,BIOCON,93011101,24936600,63423945
10-MAY-2022,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,157150,1493648
10-MAY-2022,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,32009400,160504718
10-MAY-2022,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,3046400,19585526
10-MAY-2022,INE836A01035,BIRLASOFT LIMITED,BSOFT,33243579,7070700,24510700
10-MAY-2022,INE476A01014,CANARA BANK,CANBK,134484114,88627500,39132408
10-MAY-2022,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,8290425,9422089
10-MAY-2022,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32844909,6396000,24806663
10-MAY-2022,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79566774,15632500,59955935
10-MAY-2022,INE059A01026,CIPLA LTD,CIPLA,106447198,14740050,86384788
10-MAY-2022,INE522F01014,COAL INDIA LTD,COALINDIA,417418754,110598600,285949216
10-MAY-2022,INE591G01017,COFORGE LIMITED,COFORGE,7298378,1140550,5792909
10-MAY-2022,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,3500350,21821512
10-MAY-2022,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,9588000,42739780
10-MAY-2022,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,24930381,2525675,21158186
10-MAY-2022,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,119158718,5538400,107662382
10-MAY-2022,INE491A01021,CITY UNION BANK LTD,CUB,147916982,14172200,126348932
10-MAY-2022,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165463,1506000,24301189
10-MAY-2022,INE016A01026,DABUR INDIA LTD,DABUR,115340060,20711250,88861807
10-MAY-2022,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16527425,1496750,14204303
10-MAY-2022,INE288B01029,DEEPAK NITRITE LTD,DEEPAKNTR,14808054,3941500,10126151
10-MAY-2022,INE124G01033,DELTA CORP LIMITED,DELTACORP,35692018,30541700,3365717
10-MAY-2022,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25514876,3004950,21234182
10-MAY-2022,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,7797033,1816875,5590306
10-MAY-2022,INE271C01023,DLF LIMITED,DLF,124016568,63435900,54379839
10-MAY-2022,INE089A01023,DR. REDDY S LABORATORIES,DRREDDY,24299250,3902250,19182037
10-MAY-2022,INE066A01021,EICHER MOTORS LTD,EICHERMOT,27771612,4228700,22154331
