Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
28-OCT-2025,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,122326971,124704300,101126780.217524,No Fresh Positions
28-OCT-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,44660948,2707000,2208859.27709,40219041
28-OCT-2025,INE117A01022,ABB INDIA LIMITED,ABB,7946564,3416625,2370102.5334875,5179133
28-OCT-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122316423,91310500,76192793.742578,40007808
28-OCT-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,51907388,21633075,18452068.90213025,30859949
28-OCT-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,30040977,19829700,14293474.838864,14245453
28-OCT-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,61877951,31425000,21696856.046812,37087197
28-OCT-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,73799006,32951225,25080197.82143975,45028857
28-OCT-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,6130387,1567500,1482619.00964625,4341248
28-OCT-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3067454,1010800,676683.655542,2237397
28-OCT-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,119762774,57325800,44794645.2009015,68979990
28-OCT-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9647634,4332500,3100313.793245,6064938
28-OCT-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,27232196,11326700,9841938.461003,16028647
28-OCT-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15240043,2908125,2552492.05148625,11925548
28-OCT-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,409181558,202715000,136344540.9753,252377939
28-OCT-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,52357280,15389000,12687605.3934975,37051810
28-OCT-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,18495534,10504725,8197074.62827925,9373682
28-OCT-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86234186,26090000,19147927.86473,62774548
28-OCT-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,28895900,24382430.305026,15496607
28-OCT-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,316147681,84133750,73138774.6897125,227201522
28-OCT-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12547731,4028175,3114437.8708415,8805906
28-OCT-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65659712,21325500,17908515.45312,44468210
28-OCT-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,281116345,102940500,88589060.58246,178471467
28-OCT-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,142752962,139993200,99000045.774288,36615268
28-OCT-2025,INE028A01039,BANK OF BARODA,BANKBARODA,257509827,163159425,118648148.69603,125986186
28-OCT-2025,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,94718000,69747767.721664,102934607
28-OCT-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,6321575,3970255.80438925,9127124
28-OCT-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,176095800,110999010.91195,397990596
28-OCT-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,35155737,13095500,9632451.43081,23765498
28-OCT-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,314058656,52937325,45545247.339029,252810475
28-OCT-2025,INE257A01026,BHEL,BHEL,169029877,83640375,60886576.17226125,99691806
28-OCT-2025,INE376G01013,BIOCON LIMITED.,BIOCON,90981174,52625000,40447368.73245,45984746
28-OCT-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19584741,1804400,1496187.90928925,17109316
28-OCT-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,982526,239300,210244.9182835,723154
28-OCT-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,281577339,47372350,34891278.12298725,232607193
28-OCT-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,13082978,3761375,3264296.19185625,9164532
28-OCT-2025,INE118H01025,BSE LIMITED,BSE,48385387,20174625,12824963.8574675,33141153
28-OCT-2025,INE596I01012,COMPUTER AGE MNGT SER LTD,CAMS,7421215,3306750,2036952.8598645,5013201
28-OCT-2025,INE476A01022,CANARA BANK,CANBK,504315430,348894000,228920693.035965,250178965
28-OCT-2025,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,13868575,8587780.26025825,16727344
28-OCT-2025,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,100245792,19230400,14730379.317194,80503123
28-OCT-2025,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63212268,18935000,15556965.6539875,44494688
28-OCT-2025,INE059A01026,CIPLA LTD,CIPLA,57073940,22081500,16400123.68178875,37820119
28-OCT-2025,INE522F01014,COAL INDIA LTD,COALINDIA,227199238,79242300,49908372.9403775,165930903
28-OCT-2025,INE591G01025,COFORGE LIMITED,COFORGE,50163899,18900000,13553837.64211125,34101866
28-OCT-2025,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19990944,8788050,5722337.223105,13269059
28-OCT-2025,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,48077012,36978750,26029643.7264875,19643517
28-OCT-2025,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,81400589,74817000,55684747.30781,21645812
