Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
17-DEC-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,142752962,183427200,114404029.608984,No Fresh Positions
17-DEC-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,44660948,4733500,1910924.642415,40516975
17-DEC-2025,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4053125,2405901.1681625,5143334
17-DEC-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122316423,120004100,77363068.306485,38837533
17-DEC-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,51907388,24405300,18348155.617944,30963862
17-DEC-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,30942206,45751158,22718792.53188697,6676303
17-DEC-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,61877951,45130200,26254903.802862,32529149
17-DEC-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,73799006,37797650,24400783.58504025,45708272
17-DEC-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,6130387,2011375,1600603.819975,4223263
17-DEC-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3067454,3135300,1115593.256419,1798488
17-DEC-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,119762774,69549900,48654536.7653425,65120098
17-DEC-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9647634,11447750,3896212.77102,5269039
17-DEC-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,27232196,9858100,7922071.3690585,17948514
17-DEC-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15240043,6962375,3479788.30302875,10998252
17-DEC-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,409181558,293850000,151519069.06205,237203411
17-DEC-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,52357280,25628250,12661156.905595,37078259
17-DEC-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,18495534,13218350,7162499.2970335,10408258
17-DEC-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86234186,37011000,21674714.26982,60247762
17-DEC-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,31045850,22735737.1091395,17143301
17-DEC-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,316147681,129960625,79560591.7092125,220779705
17-DEC-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12547731,6922500,3462628.63250525,8457715
17-DEC-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65659712,27803750,19030822.5901225,43345903
17-DEC-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,281116345,139825500,90204886.2861425,176855641
17-DEC-2025,INE028A01039,BANK OF BARODA,BANKBARODA,257509827,178343100,90060369.7993155,154573965
17-DEC-2025,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,97723600,53022677.759228,119659697
17-DEC-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,15250650,5009089.42887925,8088290
17-DEC-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,258321150,124905334.83553775,384084272
17-DEC-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,35155737,13774000,7939351.29883,25458598
17-DEC-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,314058656,75421925,49730362.59302325,248625360
17-DEC-2025,INE257A01026,BHEL,BHEL,169029877,140697375,66421193.3696075,94157189
17-DEC-2025,INE376G01013,BIOCON LIMITED.,BIOCON,90981174,98232500,49835600.003825,36596515
17-DEC-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19584741,3654625,2348325.98412975,16257177
17-DEC-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,982526,343525,213762.05569775,719637
17-DEC-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,281577339,59747700,30837695.13085225,236660776
17-DEC-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,13082978,4771125,2847864.2865225,9580964
17-DEC-2025,INE118H01025,BSE LIMITED,BSE,48385387,34198500,12822989.5045425,33143128
17-DEC-2025,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37106075,19098000,9042966.5498375,26207804
17-DEC-2025,INE476A01022,CANARA BANK,CANBK,504315430,346801500,148253270.1404425,330846388
17-DEC-2025,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,26885950,10289707.78797025,15025417
17-DEC-2025,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,100245792,28696850,15581126.190905,79652376
17-DEC-2025,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63212268,24522500,14783422.17438125,45268232
17-DEC-2025,INE059A01026,CIPLA LTD,CIPLA,57073940,23887125,13876044.81538125,40344198
17-DEC-2025,INE522F01014,COAL INDIA LTD,COALINDIA,227199238,94286700,55465928.909866,160373347
17-DEC-2025,INE591G01025,COFORGE LIMITED,COFORGE,50163899,23776125,13460888.65363375,34194815
17-DEC-2025,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19990944,12226050,6690663.338157,12300733
17-DEC-2025,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,48077012,64432500,39227514.5839,6445646
17-DEC-2025,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,81400589,93393000,56896104.937306,20434454
17-DEC-2025,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,4776600,3026879.009756,16328610
17-DEC-2025,INE136B01020,CYIENT LIMITED,CYIENT,12039544,5620200,3153546.355691,8284020
17-DEC-2025,INE016A01026,DABUR INDIA LTD,DABUR,89873278,43142500,20005354.1543375,65374259
17-DEC-2025,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425041,4771975,2395487.995842,9408300
17-DEC-2025,INE148O01028,DELHIVERY LIMITED,DELHIVERY,94196226,39221650,16870408.73688175,72616005
17-DEC-2025,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,16353614,4657700,3031755.866733,12504177
17-DEC-2025,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6445442,7711850,2355691.0235895,3767478
17-DEC-2025,INE271C01023,DLF LIMITED,DLF,83667734,88189200,51643795.41549425,27840551
17-DEC-2025,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,22136392,9434850,5582059.59506,15447512
17-DEC-2025,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,61006521,23740000,13603214.16694375,44352980
17-DEC-2025,INE066A01021,EICHER MOTORS LTD,EICHERMOT,20353850,7971550,3417979.84264,15918177
17-DEC-2025,INE758T01015,ETERNAL LIMITED,ETERNAL,1361988292,453797525,312031630.0286875,981857247
17-DEC-2025,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,68856800,50310000,31989660.235844,33424299
17-DEC-2025,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,338654719,154985000,71211069.19435,250510913
17-DEC-2025,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,62490435,24092425,14456109.84478725,44909803
17-DEC-2025,INE129A01019,GAIL (INDIA) LTD,GAIL,402429848,213273900,104139107.5279255,278169248
17-DEC-2025,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,22585180,21753000,14796595.0677875,6659325
17-DEC-2025,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,534704421,405087075,177270734.91012675,330698465
17-DEC-2025,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,58001204,14213000,9425559.551815,45675584
17-DEC-2025,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,24082879,14507625,9083567.7746565,13795167
17-DEC-2025,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,38514157,20560250,16005098.4717075,20583350
17-DEC-2025,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,28450886,24108900,10702721.7176965,16325619
17-DEC-2025,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,38133766,13262000,8562945.18747,27664132
17-DEC-2025,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,145993539,28630700,17629925.162734,121063936
17-DEC-2025,INE127D01025,HDFC AMC LIMITED,HDFCAMC,30518916,8958300,5148197.197374,23844773
17-DEC-2025,INE040A01034,HDFC BANK LTD,HDFCBANK,1329733550,292844750,223525298.299126,1039721574
17-DEC-2025,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,119296253,59710200,31847497.11771,81483943
17-DEC-2025,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,19579129,11787300,6373591.162595,12226581
17-DEC-2025,INE548A01028,HFCL LIMITED,HFCL,147979599,213024150,108703221.453781,31877397
17-DEC-2025,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,176136372,105156800,80801944.424491,86527608
17-DEC-2025,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,143933168,62210025,38936690.347329,97799819
