Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
13-NOV-2023,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32829989,27779900,No Fresh Positions
13-NOV-2023,INE124G01033,DELTA CORP LIMITED,DELTACORP,35744131,31664000,No Fresh Positions
13-NOV-2023,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,81969800,No Fresh Positions
13-NOV-2023,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,94226179,90739200,No Fresh Positions
13-NOV-2023,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109696743,99294000,No Fresh Positions
13-NOV-2023,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,289139949,277520000,No Fresh Positions
13-NOV-2023,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,184440627,176877000,No Fresh Positions
13-NOV-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40912236,26155000,12711624
13-NOV-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3143875,6921772
13-NOV-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,103120,906777
13-NOV-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161153272,85903200,67192408
13-NOV-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83620831,57493800,21945989
13-NOV-2023,INE012A01025,ACC LIMITED,ACC,16266067,8619600,6833163
13-NOV-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,20244600,39082931
13-NOV-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,148906032,77403200,64057530
13-NOV-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,2399000,7427636
13-NOV-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,79826400,58958451
13-NOV-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,5009500,14295838
13-NOV-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,34385900,41221852
13-NOV-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282359403,174540000,93701432
13-NOV-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,9930600,76340232
13-NOV-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,23721477,4361428,18173975
13-NOV-2023,INE100A01010,ATUL LTD,ATUL,3243265,734400,2346701
13-NOV-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99586042,23914000,70692739
13-NOV-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,35607000,18015395
13-NOV-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,546748140,72470000,446940733
13-NOV-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25475399,4295250,19906379
13-NOV-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124658906,14924000,103501960
13-NOV-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53361657,15224625,35468949
13-NOV-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2698200,12620928
13-NOV-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,19209600,2679063
13-NOV-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193356582,106895000,76793752
13-NOV-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,272335050,81668673
13-NOV-2023,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,5253750,6918034
13-NOV-2023,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,104572200,574080610
13-NOV-2023,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58302909,13605240,41782523
13-NOV-2023,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,15625000,32805421
13-NOV-2023,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,542332407,68441800,446773986
13-NOV-2023,INE257A01026,BHEL,BHEL,256482590,226752750,16905710
13-NOV-2023,INE376G01013,BIOCON LIMITED.,BIOCON,93571885,84152500,4740790
13-NOV-2023,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,274900,1375898
13-NOV-2023,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,68859000,123655118
13-NOV-2023,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,4597000,18034926
13-NOV-2023,INE836A01035,BIRLASOFT LIMITED,BSOFT,32508119,18857000,12025713
13-NOV-2023,INE476A01014,CANARA BANK,CANBK,134484114,105645600,22114308
13-NOV-2023,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,6217575,11494939
13-NOV-2023,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79902619,19425625,56481863
13-NOV-2023,INE059A01026,CIPLA LTD,CIPLA,107198909,15381600,86457363
13-NOV-2023,INE522F01014,COAL INDIA LTD,COALINDIA,454398477,160511400,271167153
13-NOV-2023,INE591G01017,COFORGE LIMITED,COFORGE,12309637,1964250,9729905
13-NOV-2023,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,5170550,20151312
13-NOV-2023,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,11256000,41071780
13-NOV-2023,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25121553,3036600,20828875
13-NOV-2023,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,128031543,19407600,102222365
13-NOV-2023,INE491A01021,CITY UNION BANK LTD,CUB,148083277,71295000,69384113
