Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
26-DEC-2025,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,122326971,203239500,107430414.248556,No Fresh Positions
26-DEC-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,44660948,5453500,2362869.0781,40065031
26-DEC-2025,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4125000,2295008.2430175,5254227
26-DEC-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122316423,128383400,79648661.141725,36551940
26-DEC-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,51907388,24341850,17981293.3099455,31330725
26-DEC-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,30942206,47030418,23163178.2124741,6231917
26-DEC-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,61877951,42177600,25543731.83947,33240321
26-DEC-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,73799006,38882075,25128109.43845225,44980946
26-DEC-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,6130387,2035125,1571565.34727125,4252302
26-DEC-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3067454,2563300,1032976.031951,1881105
26-DEC-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,119762774,80749200,53841142.090492,59933493
26-DEC-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9647634,9351750,3636088.1045975,5529164
26-DEC-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,27232196,10957450,8424243.3958285,17446342
26-DEC-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15240043,6338250,3273764.22075625,11204276
26-DEC-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,409181558,302170000,158774930.518,229947549
26-DEC-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,52357280,26036750,13699915.46877,36039500
26-DEC-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,18495534,14879250,8115460.421227,9455296
26-DEC-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86234186,37278000,21354945.09602,60567531
26-DEC-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,31565050,21609046.031257,18269992
26-DEC-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,316147681,117223125,79126130.323975,221214166
26-DEC-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12547731,5901450,3236202.869377,8684141
26-DEC-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65659712,27688000,18351924.863165,44024801
26-DEC-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,281116345,136410000,89193654.20324,177866873
26-DEC-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,142752962,198432000,123262787.682352,12352526
26-DEC-2025,INE028A01039,BANK OF BARODA,BANKBARODA,257509827,169199550,87925502.55074125,156708833
26-DEC-2025,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,106376400,54545288.427484,118137086
26-DEC-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,16258825,5297686.51615825,7799693
26-DEC-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,245993475,124948843.3366065,384040763
26-DEC-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,35155737,14273000,7561641.79948,25836308
26-DEC-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,314058656,73527625,50563479.2650605,247792243
26-DEC-2025,INE257A01026,BHEL,BHEL,169029877,141679125,66829288.78394,93749094
26-DEC-2025,INE376G01013,BIOCON LIMITED.,BIOCON,90981174,92377500,45770050.877725,40662064
26-DEC-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19584741,4082325,2346097.2634,16259406
26-DEC-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,982526,371075,193217.905092,740181
26-DEC-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,281577339,62165100,28354408.06703175,239144063
26-DEC-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,13082978,4465250,2787016.49776125,9641812
26-DEC-2025,INE118H01025,BSE LIMITED,BSE,48385387,34808250,12794690.39389375,33171427
26-DEC-2025,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37106075,17485500,8655342.16,26595429
26-DEC-2025,INE476A01022,CANARA BANK,CANBK,504315430,337486500,135405256.5697275,343694401
26-DEC-2025,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,24714250,9912711.019538,15402413
26-DEC-2025,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,100245792,27516200,15031629.8681955,80201872
26-DEC-2025,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63212268,42667500,15688535.3964125,44363119
26-DEC-2025,INE059A01026,CIPLA LTD,CIPLA,57073940,23146125,13422784.494145,40797458
26-DEC-2025,INE522F01014,COAL INDIA LTD,COALINDIA,227199238,134460000,61511026.408607,154328249
26-DEC-2025,INE591G01025,COFORGE LIMITED,COFORGE,50163899,40361625,15052670.9219575,32603033
