Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
14-MAR-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83625756,70701800,No Fresh Positions
14-MAR-2024,INE257A01026,BHEL,BHEL,256482590,257943000,No Fresh Positions
14-MAR-2024,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109696743,91626000,No Fresh Positions
14-MAR-2024,INE139A01034,NATIONAL ALUMINIUM CO LTD,NATIONALUM,178967755,155077500,No Fresh Positions
14-MAR-2024,INE140A01024,PIRAMAL ENTERPRISES LTD,PEL,23952122,21699000,No Fresh Positions
14-MAR-2024,INE976G01028,RBL BANK LIMITED,RBLBANK,120524452,109407500,No Fresh Positions
14-MAR-2024,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,289139949,252712000,No Fresh Positions
14-MAR-2024,INE092A01019,TATA CHEMICALS LTD,TATACHEM,31601465,26377450,No Fresh Positions
14-MAR-2024,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,184440627,156132000,No Fresh Positions
14-MAR-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40929582,23019000,15864102
14-MAR-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,2316375,7749272
14-MAR-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,246520,763377
14-MAR-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161301726,125226000,28010639
14-MAR-2024,INE012A01025,ACC LIMITED,ACC,16266067,8636700,6816063
14-MAR-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,34530900,24796631
14-MAR-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,70444800,69540143
14-MAR-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,1402800,8423836
14-MAR-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,73882800,64902051
14-MAR-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,5050125,14255213
14-MAR-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,28029600,47578152
14-MAR-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282359403,217835000,50406432
14-MAR-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,14892000,71378832
14-MAR-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,5736577,17689632
14-MAR-2024,INE100A01010,ATUL LTD,ATUL,3241612,513375,2566156
14-MAR-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99695207,34254000,60456446
14-MAR-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,32698600,20923795
14-MAR-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,547969622,70189375,450381765
14-MAR-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25519878,6120375,18123509
14-MAR-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124769534,15454500,103076557
14-MAR-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,55835125,17472000,35571368
14-MAR-2024,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3770700,11548428
14-MAR-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,18995200,2893463
14-MAR-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193358339,171985000,11705422
14-MAR-2024,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,195229125,158774598
14-MAR-2024,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,5982375,6189409
14-MAR-2024,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,288739200,389913610
14-MAR-2024,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58310280,22886160,32508606
14-MAR-2024,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,11752000,36678421
