Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
21-APR-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,11629844,9311800,No Fresh Positions
21-APR-2025,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,56111100,No Fresh Positions
21-APR-2025,INE202E01016,INDIAN RENEWABLE ENERGY,IREDA,134388235,110666900,No Fresh Positions
21-APR-2025,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109606743,100353000,No Fresh Positions
21-APR-2025,INE670A01012,TATA ELXSI LIMITED,TATAELXSI,6986884,6953400,No Fresh Positions
21-APR-2025,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41800237,35462000,4248225
21-APR-2025,INE117A01022,ABB INDIA LIMITED,ABB,10595418,5741750,4323897
21-APR-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,162341346,94454100,59770178
21-APR-2025,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,121576670,69513600,45984236
21-APR-2025,INE012A01025,ACC LIMITED,ACC,16266067,6104100,9348663
21-APR-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,72215231,16801875,51802594
21-APR-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,60081955,30139500,26938357
21-APR-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,123755903,21978375,95589732
21-APR-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,41482800,98502143
21-APR-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10602135,1215500,8856528
21-APR-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,159683698,45314100,106385413
21-APR-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,39789217,6769000,31030756
21-APR-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,4475875,14829463
21-APR-2025,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,19918900,55669852
21-APR-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282439403,106760000,161557432
21-APR-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90786456,22090400,64156733
21-APR-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,24660712,11146157,12281519
