Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
04-JUN-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3260820,5740000,2861271.140734,No Fresh Positions
04-JUN-2026,INE918Z01012,KAYNES TECHNOLOGY IND LTD,KAYNES,4679418,7260350,4366162.161149,No Fresh Positions
04-JUN-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,37756901,6543000,5307590.3823,30561465
04-JUN-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,3957625,2411563.80333375,5137671
04-JUN-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123369777,71231800,54348331.11927,62852957
04-JUN-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,35196587,29119500,20258341.73636575,13178415
04-JUN-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,33645895,31302936,20320147.1195021,11643453
04-JUN-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,64724093,34963200,23205322.741444,38282565
04-JUN-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,88142691,32905150,23669038.03517625,60066518
04-JUN-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,482906787,168088950,104210405.8339065,354551041
04-JUN-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,5873365,2460250,1389462.14716875,4190234
04-JUN-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,97233107,99676800,76092160.0084435,16279291
04-JUN-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96940911,50927500,21936695.639775,70157169
04-JUN-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29871221,7698250,5946795.5061235,22430864
04-JUN-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,3909875,2048385.46903375,12700012
04-JUN-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,443350000,206230196.9938,196359951
04-JUN-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,62818628,19550500,11818666.649215,47859029
04-JUN-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,17577908,9385700,6152705.0112785,10546307
04-JUN-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86532345,36003000,28712254.36043,53493473
04-JUN-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,22516450,17554472.4150855,22324565
04-JUN-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,331596880,91607500,70266292.73799375,244750743
04-JUN-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12553818,5335275,2873868.61079875,9052258
04-JUN-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65784745,19508600,11661198.936068,50834308
04-JUN-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,405375,298756.384841,4833136
04-JUN-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,387962395,108040500,76766355.179965,291797920
04-JUN-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,145616308,153262800,112444023.372796,25891469
04-JUN-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,181230075,127907188.19095025,137595603
04-JUN-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,110572800,73415772.614316,99266602
04-JUN-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,14382300,7006795.08744725,6090585
04-JUN-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,191624025,120967346.72699225,388022260
04-JUN-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,10110500,6937804.81932,31164558
04-JUN-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,342859930,83253725,61388578.6005005,264328354
04-JUN-2026,INE257A01026,BHEL,BHEL,192361942,168102375,116554934.4184125,66188910
04-JUN-2026,INE376G01013,BIOCON LIMITED.,BIOCON,108004143,65665000,44703063.297975,57900872
04-JUN-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,15745076,4941300,3011030.76427175,11946791
04-JUN-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,868841,648725,331813.9898885,493584
04-JUN-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,74712275,52537975.1703085,238181732
04-JUN-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,14553559,4906125,2807990.6094525,11017890
04-JUN-2026,INE118H01025,BSE LIMITED,BSE,61182611,23191250,9968854.862737,48154625
04-JUN-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37147595,8939025,5794257.75619075,29495957
04-JUN-2026,INE476A01022,CANARA BANK,CANBK,504315430,407308500,291977248.0175075,187122410
04-JUN-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,23821250,11667715.70251775,13647409
04-JUN-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,103080397,30748750,21347724.801422,76578652
04-JUN-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63646863,22890000,17845014.59348125,42619505
04-JUN-2026,INE059A01026,CIPLA LTD,CIPLA,76385219,24033700,16386223.58986675,56179734
04-JUN-2026,INE522F01014,COAL INDIA LTD,COALINDIA,320531323,181003950,90358858.7035715,214145898
04-JUN-2026,INE704P01025,COCHIN SHIPYARD LIMITED,COCHINSHIP,12661431,5296000,3417826.343984,8610533
04-JUN-2026,INE591G01025,COFORGE LIMITED,COFORGE,50256271,26991075,17102012.273385,30641445
04-JUN-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19054573,7815375,4818112.44711875,13283731
04-JUN-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,46530000,27674427.2918,21382866
04-JUN-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,66053750,53704423.959125,38053445
04-JUN-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,6339200,3835705.262854,15519784
04-JUN-2026,INE016A01026,DABUR INDIA LTD,DABUR,76827821,40472500,24052830.7664125,48933599
04-JUN-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425160,4842175,3785200.41034325,8018701
04-JUN-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,83072620,41253075,28733836.8379915,50185152
04-JUN-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,15815194,4867000,2823770.560713,12200663
04-JUN-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6478285,4703800,2666055.276669,3488315
04-JUN-2026,INE271C01023,DLF LIMITED,DLF,96251298,56359000,42244965.13594775,49193767
04-JUN-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,16494391,5081250,3485452.0354675,12184219
