Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
12-OCT-2022,INE124G01033,DELTA CORP LIMITED,DELTACORP,35669472,37154200,No Fresh Positions
12-OCT-2022,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,80566863,74476000,No Fresh Positions
12-OCT-2022,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40461755,8907150,29531517
12-OCT-2022,INE117A01022,ABB INDIA LIMITED,ABB,10595418,1619750,8445897
12-OCT-2022,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,69960,939937
12-OCT-2022,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,139834302,36023400,96819186
12-OCT-2022,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81494340,15238600,62181023
12-OCT-2022,INE012A01025,ACC LIMITED,ACC,17078428,7654750,8569756
12-OCT-2022,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,55169320,29176000,23234854
12-OCT-2022,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,143563492,98356250,38029067
12-OCT-2022,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10249198,480600,9256138
12-OCT-2022,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,24576009,9418000,13929208
12-OCT-2022,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145968373,94338000,44331954
12-OCT-2022,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,2820375,16484963
12-OCT-2022,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,28294000,47313752
12-OCT-2022,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282229803,107045000,161073312
12-OCT-2022,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90810989,11025600,75244839
12-OCT-2022,INE006I01046,ASTRAL LIMITED,ASTRAL,17788750,1865050,15034262
12-OCT-2022,INE100A01010,ATUL LTD,ATUL,3243507,172800,2908531
12-OCT-2022,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,97374162,12404000,80101453
12-OCT-2022,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,20659000,32963395
12-OCT-2022,INE238A01034,AXIS BANK LIMITED,AXISBANK,542455719,86613600,428719333
12-OCT-2022,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,26757342,4268250,21151224
12-OCT-2022,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124475036,12389000,105862284
12-OCT-2022,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53088500,8497875,41936200
12-OCT-2022,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2989500,12329628
12-OCT-2022,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23498849,14176000,8147906
12-OCT-2022,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193334082,41497200,142170177
12-OCT-2022,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,144682200,209321523
12-OCT-2022,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,2585275,9586509
12-OCT-2022,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,132354000,546298810
12-OCT-2022,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48595109,11311300,34854053
12-OCT-2022,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,12532000,35898421
12-OCT-2022,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,518042216,72026150,420113955
12-OCT-2022,INE257A01026,BHEL,BHEL,256482590,205947000,37711460
12-OCT-2022,INE376G01013,BIOCON LIMITED.,BIOCON,92756263,46784300,41334149
12-OCT-2022,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,256500,1394298
12-OCT-2022,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,38016000,154498118
12-OCT-2022,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,2295600,20336326
12-OCT-2022,INE836A01035,BIRLASOFT LIMITED,BSOFT,31798877,17670900,12538033
12-OCT-2022,INE476A01014,CANARA BANK,CANBK,134484114,70710300,57049608
12-OCT-2022,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,13566150,4146364
12-OCT-2022,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32874909,9853500,21377663
12-OCT-2022,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79651800,8898750,66770460
12-OCT-2022,INE059A01026,CIPLA LTD,CIPLA,106508635,14249300,86933903
12-OCT-2022,INE522F01014,COAL INDIA LTD,COALINDIA,417418754,89951400,306596416
12-OCT-2022,INE591G01017,COFORGE LIMITED,COFORGE,7300020,1452750,5482269
12-OCT-2022,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,3012100,22309762
12-OCT-2022,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,9346000,42981780
12-OCT-2022,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,24981397,1496600,22235727
12-OCT-2022,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,119206423,8256000,104990101
12-OCT-2022,INE491A01021,CITY UNION BANK LTD,CUB,147916982,13410000,127111132
12-OCT-2022,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165463,4033800,21773389
12-OCT-2022,INE016A01026,DABUR INDIA LTD,DABUR,116094335,18313750,91975868
