Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
16-DEC-2021,INE042A01014,ESCORTS INDIA LTD,ESCORTS,16545549,16040200,No Fresh Positions
16-DEC-2021,INE669E01016,VODAFONE IDEA LIMITED,IDEA,1606294231,1329440000,No Fresh Positions
16-DEC-2021,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40445895,4566200,33857400
16-DEC-2021,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,55050,954847
16-DEC-2021,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,66632623,19523400,43777591
16-DEC-2021,INE012A01025,ACC LIMITED,ACC,17078428,2855500,13369006
16-DEC-2021,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,55169320,30846500,21564354
16-DEC-2021,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147684825,109791250,30509333
16-DEC-2021,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,9841875,621000,8728781
16-DEC-2021,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,24576009,15531000,7816208
16-DEC-2021,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145543438,20446500,117819766
16-DEC-2021,INE901L01018,ALEMBIC PHARMA LTD,APLLTD,11999202,2694550,8704691
16-DEC-2021,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20181931,4473500,14699334
16-DEC-2021,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,73292012,21217500,48409911
16-DEC-2021,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282181803,94954500,173118212
16-DEC-2021,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90517973,7822800,78169274
16-DEC-2021,INE006I01046,ASTRAL LIMITED,ASTRAL,17788750,812900,16086412
16-DEC-2021,INE100A01010,ATUL LTD,ATUL,3258421,54225,3041274
16-DEC-2021,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,44842241,4395500,38204628
16-DEC-2021,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,24726800,28895595
16-DEC-2021,INE238A01034,AXIS BANK LIMITED,AXISBANK,528591544,116750400,385411566
