Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
30-APR-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,37756901,5575000,4125681.750405,31743374
30-APR-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,3200750,2191316.74920875,5357919
30-APR-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123369777,58357500,45071615.21978,72129672
30-APR-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,35196587,27729000,18876539.01357025,14560218
30-APR-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,33645895,30991155,19744149.64932593,12219450
30-APR-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,64724093,29958600,20239286.497768,41248601
30-APR-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,88142691,31612675,21020559.653388,62714996
30-APR-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,482906787,127043850,78833338.79911,379928108
30-APR-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,5873365,1293875,1058545.94716875,4521150
30-APR-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3260820,1757100,1208452.306027,1889326
30-APR-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,97233107,83014800,63295838.251884,29075613
30-APR-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96940911,39015000,23373428.4295,68720437
30-APR-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29871221,6604500,5203176.1338565,23174483
30-APR-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,2936125,2053958.19577375,12694439
30-APR-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,250865000,130634870.626,271955278
30-APR-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,62818628,19292250,14091054.17894,45586642
30-APR-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,17577908,11221275,8702951.734592,7996060
30-APR-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86532345,38620000,27101158.48116,55104569
30-APR-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,23411300,19723053.158268,20155985
30-APR-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,331596880,85863125,65089355.22565,249927680
30-APR-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12553818,4621350,2642332.616342,9283794
30-APR-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65784745,16510650,11717946.5626425,50777561
30-APR-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,305600,253018.75901,4878874
30-APR-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,387962395,101565750,73389470.646575,295174804
30-APR-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,145616308,162586800,100044640.1175,38290852
30-APR-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,167640525,113124622.115782,152378169
30-APR-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,81296800,53876349.813992,118806025
30-APR-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,6291350,3391642.9707145,9705737
30-APR-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,169019250,113703056.53303475,395286550
30-APR-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,10656000,7714706.67368,30387656
30-APR-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,342859930,70052050,58182139.57926225,267534793
30-APR-2026,INE257A01026,BHEL,BHEL,192361942,170499000,127572004.6670275,55171840
30-APR-2026,INE376G01013,BIOCON LIMITED.,BIOCON,108004143,65345000,33347212.68545,69256723
30-APR-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,15745076,4503200,2989762.31169175,11968059
30-APR-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,868841,306800,250181.56411975,575217
30-APR-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,80139575,54772243.410909,235947464
30-APR-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,14553559,3704875,2773435.60069375,11052445
30-APR-2026,INE118H01025,BSE LIMITED,BSE,61182611,15523300,8106691.4544775,50016788
30-APR-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37147595,10428300,7239492.57224,28050722
30-APR-2026,INE476A01022,CANARA BANK,CANBK,504315430,328380750,216419085.9556475,262680572
30-APR-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,20316225,11038820.763183,14276304
30-APR-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,103080397,25893550,21906870.0088875,76019507
30-APR-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63646863,24395000,20183380.56871875,40281139
30-APR-2026,INE059A01026,CIPLA LTD,CIPLA,76385219,19944775,14242383.2181325,58323574
30-APR-2026,INE522F01014,COAL INDIA LTD,COALINDIA,320531323,96141600,54751669.28051,249753087
30-APR-2026,INE704P01025,COCHIN SHIPYARD LIMITED,COCHINSHIP,12661431,4376400,2584245.999472,9444113
30-APR-2026,INE591G01025,COFORGE LIMITED,COFORGE,50256271,27983775,19562046.61501,28181410
30-APR-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19054573,6864850,4919019.18265875,13182825
30-APR-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,31008750,22755209.7071875,26302084
30-APR-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,69887150,52543236.726512,39214632
30-APR-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,4826000,3983431.185356,15372058
30-APR-2026,INE016A01026,DABUR INDIA LTD,DABUR,76827821,37847500,28943337.3240125,44043092
30-APR-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425160,3552575,2341600.5469475,9462301
30-APR-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,83072620,37395650,30618767.8633515,48300221
30-APR-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,15815194,3233400,2437873.68911,12586560
30-APR-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6478285,4743950,2838233.7932105,3316136
30-APR-2026,INE271C01023,DLF LIMITED,DLF,96251298,56914250,45545259.81031175,45893473
30-APR-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,16494391,4567650,3404885.165855,12264786
30-APR-2026,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,61026255,26166250,15751942.87050625,42222999
30-APR-2026,INE066A01021,EICHER MOTORS LTD,EICHERMOT,20960143,5195800,3653389.741816,16258746
30-APR-2026,INE758T01015,ETERNAL LIMITED,ETERNAL,1366821859,348443400,218137169.9612365,1080343596
30-APR-2026,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,50211048,44166600,28064649.94511,19635845
30-APR-2026,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,359450597,138662500,84193324.118,257284743
30-APR-2026,INE451A01017,FORCE MOTORS LIMITED,FORCEMOT,736885,456800,286630.8206105,413409
30-APR-2026,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,70894446,11226650,9469081.385985,57880642
30-APR-2026,INE129A01019,GAIL (INDIA) LTD,GAIL,471255857,109399150,76200060.095713,371493004
30-APR-2026,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,15844372,13706250,11411662.21773375,3640491
30-APR-2026,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,534704421,214174350,136039000.236507,371930199
30-APR-2026,INE260B01028,GODFREY PHILLIPS INDIA LT,GODFRYPHLP,6329596,2327050,1585281.825078,4427834
30-APR-2026,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,53250524,14767000,13150972.138985,37437025
30-APR-2026,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,23870110,9440225,7137490.14055925,15539114
30-APR-2026,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,38401443,16192500,14440601.8393725,22040769
30-APR-2026,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,28450886,10270050,7008700.764521,20019640
30-APR-2026,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,29751886,17685500,10485744.34971,17778547
30-APR-2026,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,145140505,75565500,42647897.3161195,95235582
30-APR-2026,INE127D01025,HDFC AMC LIMITED,HDFCAMC,30592324,6687300,5452555.423294,23610152
30-APR-2026,INE040A01034,HDFC BANK LTD,HDFCBANK,1496665645,432345350,331138343.30034,1090694019
