Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
08-JUL-2025,INE976G01028,RBL BANK LIMITED,RBLBANK,121575211,105222675,No Fresh Positions
08-JUL-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,72384900,2101500,66664155
08-JUL-2025,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41876170,23219300,16563061
08-JUL-2025,INE117A01022,ABB INDIA LIMITED,ABB,10595418,4236875,5828772
08-JUL-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,162442174,90371200,63948865
08-JUL-2025,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,121580965,101584600,13917316
08-JUL-2025,INE012A01025,ACC LIMITED,ACC,16266067,7034400,8418363
08-JUL-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,72215231,24273675,44330794
08-JUL-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,60081955,32488200,24589657
08-JUL-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,123755903,26979000,90589107
08-JUL-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,36493775,103491168
08-JUL-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10730378,1896250,8297609
08-JUL-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,4078053,445800,3428350
08-JUL-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,159683698,45124800,106574713
08-JUL-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,11638502,8353250,2703326
08-JUL-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,39789217,8214500,29585256
08-JUL-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20320323,5172250,14132056
08-JUL-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282439403,61925000,206392432
08-JUL-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90791585,26962750,59289255
08-JUL-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,24660712,10039775,13387901
08-JUL-2025,INE399L01023,ADANI TOTAL GAS LIMITED,ATGL,55429320,10577000,42080854
08-JUL-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114846423,25303000,83801101
08-JUL-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,55970580,27661150,25510901
08-JUL-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,549885930,110392500,411999133
08-JUL-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25086000,4568625,19263075
08-JUL-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,125347779,28134500,90945890
08-JUL-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,562142812,131143500,402892171
08-JUL-2025,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3660600,11658528
08-JUL-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193371109,165009600,18692953
08-JUL-2025,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,185681925,168321798
08-JUL-2025,INE084A01016,BANK OF INDIA,BANKINDIA,242361229,115908000,114335167
08-JUL-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,18382289,7476950,9986224
08-JUL-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,234016350,444636460
08-JUL-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,53477001,18376000,32427150
08-JUL-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,579085354,70571225,479559861
08-JUL-2025,INE257A01026,BHEL,BHEL,256482590,103335750,140322710
08-JUL-2025,INE376G01013,BIOCON LIMITED.,BIOCON,121306033,62877500,52363231
08-JUL-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,26123462,4709575,20107713
08-JUL-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,945350,705448
08-JUL-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,408027660,75634600,311991677
08-JUL-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,4137750,18494176
08-JUL-2025,INE118H01025,BSE LIMITED,BSE,63536556,47812875,12546853
08-JUL-2025,INE836A01035,BIRLASOFT LIMITED,BSOFT,32988281,24234600,7104266
08-JUL-2025,INE596I01012,COMPUTER AGE MNGT SER LTD,CAMS,9885969,4734900,4656770
08-JUL-2025,INE476A01022,CANARA BANK,CANBK,672420574,336345750,302453795
08-JUL-2025,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,35530000,23925750,9827750
08-JUL-2025,INE486A01021,CESC LTD,CESC,126959974,33803125,86808850
08-JUL-2025,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,128243866,25128550,96703122
08-JUL-2025,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31728204,21143200,8998593
08-JUL-2025,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,84229462,21318750,58699238
08-JUL-2025,INE059A01026,CIPLA LTD,CIPLA,114117893,20658375,87753623
08-JUL-2025,INE522F01014,COAL INDIA LTD,COALINDIA,454398477,158792400,272886153
08-JUL-2025,INE591G01025,COFORGE LIMITED,COFORGE,66878856,19749375,43785538
08-JUL-2025,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,6782175,18539687
08-JUL-2025,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,68852343,33497500,31912225
08-JUL-2025,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,128761832,46814400,75509340
08-JUL-2025,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165600,5758200,20049120
08-JUL-2025,INE136B01020,CYIENT LIMITED,CYIENT,16859165,4899400,11116806
08-JUL-2025,INE016A01026,DABUR INDIA LTD,DABUR,119554853,50112500,63464610
08-JUL-2025,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16566722,4071275,11667110
08-JUL-2025,INE148O01028,DELHIVERY LIMITED,DELHIVERY,149116295,20959575,120700905
08-JUL-2025,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25542698,4661900,19603663
08-JUL-2025,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,8159946,3606100,4145848
08-JUL-2025,INE271C01023,DLF LIMITED,DLF,128335464,68955150,52963540
08-JUL-2025,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,32997182,7944900,23402422
08-JUL-2025,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,121939493,25340000,90502518
08-JUL-2025,INE066A01021,EICHER MOTORS LTD,EICHERMOT,27919827,5377925,21145910
08-JUL-2025,INE758T01015,ETERNAL LIMITED,ETERNAL,1814577127,215381225,1508467045
08-JUL-2025,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,42327000,44891612
08-JUL-2025,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,486316409,156180000,305820588
08-JUL-2025,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,103932806,11393275,87342890
08-JUL-2025,INE129A01019,GAIL (INDIA) LTD,GAIL,628365076,153430200,443516622
08-JUL-2025,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,30111043,21672375,6933115
08-JUL-2025,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,712939229,276210000,401082267
08-JUL-2025,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,96028079,15091500,76135175
08-JUL-2025,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,32126257,11176550,19343394
08-JUL-2025,INE101D01020,GRANULES INDIA LIMITED,GRANULES,29668038,19578975,8605661
08-JUL-2025,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,77020742,14153000,59016704
08-JUL-2025,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,37934515,17545950,18491839
08-JUL-2025,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,50833981,14541500,33750781
08-JUL-2025,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,211721976,25500650,175635227
08-JUL-2025,INE127D01025,HDFC AMC LIMITED,HDFCAMC,20322651,3821550,15484968
08-JUL-2025,INE040A01034,HDFC BANK LTD,HDFCBANK,1324758679,145699400,1112821345
08-JUL-2025,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,213821216,50066500,153063655
08-JUL-2025,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,26104531,10887600,13911704
08-JUL-2025,INE548A01028,HFCL LIMITED,HFCL,189248684,123040200,56746049
08-JUL-2025,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,291659008,73992800,203083257
08-JUL-2025,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,51134400,11073622
08-JUL-2025,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,191910891,77081625,105233721
08-JUL-2025,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,179035680,31272300,138811596
08-JUL-2025,INE267A01025,HINDUSTAN ZINC LIMITED,HINDZINC,309154116,76392225,217304185
08-JUL-2025,INE031A01017,HSG & URBAN DEV CORPN LTD,HUDCO,100095000,65448375,29641875
08-JUL-2025,INE090A01021,ICICI BANK LTD.,ICICIBANK,1159424540,130384800,971068513
08-JUL-2025,INE765G01017,ICICI LOMBARD GIC LIMITED,ICICIGI,48034132,6435325,39197100
08-JUL-2025,INE726G01019,ICICI PRU LIFE INS CO LTD,ICICIPRULI,78039794,20205700,53932104
08-JUL-2025,INE669E01016,VODAFONE IDEA LIMITED,IDEA,16128051291,6875037300,8446611426
08-JUL-2025,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,1464421396,553754600,837445726
08-JUL-2025,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177849950,90345000,78612452
08-JUL-2025,INE203G01027,INDRAPRASTHA GAS LTD,IGL,154000160,40290250,106009902
08-JUL-2025,INE530B01024,IIFL FINANCE LIMITED,IIFL,63768380,27701850,32878111
08-JUL-2025,INE053A01029,THE INDIAN HOTELS CO. LTD,INDHOTEL,176174897,45788000,121578152
08-JUL-2025,INE562A01011,INDIAN BANK,INDIANB,70482876,10768000,56190732
08-JUL-2025,INE646L01027,INTERGLOBE AVIATION LTD,INDIGO,39206614,13523400,23722883
08-JUL-2025,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,125014099,71187900,47575494
08-JUL-2025,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,263606423,82472100,167954001
08-JUL-2025,INE009A01021,INFOSYS LIMITED,INFY,632343512,80731200,519995136
08-JUL-2025,INE066P01011,INOX WIND LIMITED,INOXWIND,134884086,63484125,64655756
08-JUL-2025,INE242A01010,INDIAN OIL CORP LTD,IOC,1369807723,199670250,1101647086
08-JUL-2025,INE821I01022,IRB INFRA DEV LTD.,IRB,840388804,141769525,656599838
08-JUL-2025,INE335Y01020,INDIAN RAIL TOUR CORP LTD,IRCTC,60165566,25118625,32038662
08-JUL-2025,INE202E01016,INDIAN RENEWABLE ENERGY,IREDA,158681547,69224250,81523219
08-JUL-2025,INE053F01010,INDIAN RAILWAY FIN CORP L,IRFC,356413800,86844500,251748610
08-JUL-2025,INE154A01025,ITC LTD,ITC,2502122210,206128000,2170888099
08-JUL-2025,INE749A01030,JINDAL STEEL & POWER LTD,JINDALSTEL,75417775,22533750,49113136
08-JUL-2025,INE758E01017,JIO FIN SERVICES LTD,JIOFIN,671850851,198441050,439817258
08-JUL-2025,INE220G01021,JINDAL STAINLESS LIMITED,JSL,64423956,9264150,51938608
08-JUL-2025,INE121E01018,JSW ENERGY LIMITED,JSWENERGY,106935382,55306000,46282612
08-JUL-2025,INE019A01038,JSW STEEL LIMITED,JSWSTEEL,268798007,51819075,203539031
08-JUL-2025,INE797F01020,JUBILANT FOODWORKS LTD,JUBLFOOD,76179695,36388750,35981960
08-JUL-2025,INE303R01014,KALYAN JEWELLERS IND LTD,KALYANKJIL,76642895,29635850,43174900
08-JUL-2025,INE918Z01012,KAYNES TECHNOLOGY IND LTD,KAYNES,5409447,1222900,3916074
08-JUL-2025,INE878B01027,KEI INDUSTRIES LTD.,KEI,12418320,1910825,9886579
08-JUL-2025,INE138Y01010,KFIN TECHNOLOGIES LIMITED,KFINTECH,23088182,1811250,20122522
