Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
03-JUL-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,51083894,9160000,7575380.6418,40954318
03-JUL-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,3920750,2672054.541155,4877181
03-JUL-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123720921,58218000,38647985.650234,78886889
03-JUL-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,49139888,25250400,20471827.1066135,26211066
03-JUL-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49118842,29676051,19193591.89460037,27469308
03-JUL-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,29654400,22762751.183948,65413329
03-JUL-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,110514429,34411375,23836907.4251845,81151800
03-JUL-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,724360180,201082650,138468512.3757885,549673658
03-JUL-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7243069,1703875,1356732.12153125,5524183
03-JUL-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3263764,3168700,1950844.164897,1149731
03-JUL-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,121709478,109999200,88187413.766664,27436590
03-JUL-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,97286577,43565000,25403222.6063,67019025
03-JUL-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29883578,7682500,6022307.020487,22367092
03-JUL-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4003750,2465466.97191375,12282930
03-JUL-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,291030000,172916493.7981,229673655
03-JUL-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,45385909,13975250,9181589.7449375,33935023
03-JUL-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18447449,12840100,6991340.559709,10533735
03-JUL-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,78124588,32642000,25779757.98073,48438600
03-JUL-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,17722100,12754029.6501635,27125008
03-JUL-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,306812193,81068750,64174471.35530625,227297111
03-JUL-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12912877,5410350,3339364.33243475,8927868
03-JUL-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65885861,22569900,15292086.755719,47299481
03-JUL-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,388575,292827.471536,4839065
03-JUL-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,368171395,104373750,84215495.3598725,265547329
03-JUL-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,147442270,156884400,109790340.091908,30279816
03-JUL-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,239016375,142440423.6088975,123062368
03-JUL-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,137961200,97278641.258024,75403733
03-JUL-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,11276950,5768774.643425,7328605
03-JUL-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,465894408,188574525,119417411.97915775,323182275
03-JUL-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,12542500,9266999.379915,28835364
03-JUL-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,421856445,74029225,54632883.12529325,346130739
03-JUL-2026,INE257A01026,BHEL,BHEL,218493415,142760625,86361436.006845,121207308
03-JUL-2026,INE376G01013,BIOCON LIMITED.,BIOCON,108030546,66670000,46338058.4658,56290960
03-JUL-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19585168,4851275,3441794.81969275,15164114
03-JUL-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,1005850,414175,250706.53427425,704850
03-JUL-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,71066425,46367613.69103475,244352094
03-JUL-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,17867310,3518000,2336880.249225,14637064
03-JUL-2026,INE118H01025,BSE LIMITED,BSE,61182611,17030400,8766089.155218,49357391
03-JUL-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37197674,11514525,7001672.16708025,28336118
03-JUL-2026,INE476A01022,CANARA BANK,CANBK,504315430,525649500,371286281.134705,107813377
03-JUL-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,17747425,8896332.91774625,16418792
03-JUL-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,101855520,38476100,23210741.864398,73552002
03-JUL-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,64859568,18763125,14842762.460775,46773827
03-JUL-2026,INE059A01026,CIPLA LTD,CIPLA,70510364,23070275,14579407.94358875,52405437
03-JUL-2026,INE522F01014,COAL INDIA LTD,COALINDIA,340798858,116286300,73786306.5918595,249972608
03-JUL-2026,INE704P01025,COCHIN SHIPYARD LIMITED,COCHINSHIP,12661431,7801200,4793431.88346,7234927
03-JUL-2026,INE591G01025,COFORGE LIMITED,COFORGE,52331255,29000650,19781467.58365625,29933224
03-JUL-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,14245222,6932475,4741563.605354,8791397
03-JUL-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,32217500,23113095.187975,25944198
03-JUL-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,61782400,52508768.7589805,39249100
03-JUL-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,6085200,4540246.292006,14815243
03-JUL-2026,INE016A01026,DABUR INDIA LTD,DABUR,82677434,51645000,33128644.998175,45414917
03-JUL-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425160,6328725,4962958.15949425,6840943
03-JUL-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,112291216,53752875,31461022.15074975,75215633
03-JUL-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,13600537,4833100,3520843.754058,9399666
03-JUL-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6504348,5216150,2999978.65453,3179151
03-JUL-2026,INE271C01023,DLF LIMITED,DLF,96251298,69888650,44963560.872837,46475172
03-JUL-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,22726551,7975650,4664445.4363335,16925778
03-JUL-2026,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,87080351,27006250,15024023.9357625,67702309
