Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
18-SEP-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,22934400,No Fresh Positions
18-SEP-2023,INE257A01026,BHEL,BHEL,256482590,230580000,No Fresh Positions
18-SEP-2023,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32829989,29011100,No Fresh Positions
18-SEP-2023,INE124G01033,DELTA CORP LIMITED,DELTACORP,35709031,36615600,No Fresh Positions
18-SEP-2023,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,89610825,78529800,No Fresh Positions
18-SEP-2023,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177845485,144086250,No Fresh Positions
18-SEP-2023,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109688743,92052000,No Fresh Positions
18-SEP-2023,INE160A01022,PUNJAB NATIONAL BANK,PNB,591377974,592416000,No Fresh Positions
18-SEP-2023,INE020B01018,REC LIMITED,RECLTD,249446067,199712000,No Fresh Positions
18-SEP-2023,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,184440627,159357000,No Fresh Positions
18-SEP-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40851736,25578000,13231149
18-SEP-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3063250,7002397
18-SEP-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,123040,886857
18-SEP-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,160328044,81091800,71219841
18-SEP-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83537114,60850400,18509858
18-SEP-2023,INE012A01025,ACC LIMITED,ACC,16266067,9748800,5703963
18-SEP-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,73750533,22434900,47628106
18-SEP-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,160323375,82100800,70206406
18-SEP-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10243810,1275800,8455819
18-SEP-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146036127,99952200,38782120
18-SEP-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,4881125,14424213
18-SEP-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,38970800,36636952
18-SEP-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282349803,202795000,65437312
18-SEP-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811231,11318000,74952669
18-SEP-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,23719933,6850789,15683147
18-SEP-2023,INE100A01010,ATUL LTD,ATUL,3243265,522225,2558876
18-SEP-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99343386,19961000,74415216
18-SEP-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,25263700,28358695
18-SEP-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,549044383,67701875,453890288
18-SEP-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25473611,7482250,16717680
18-SEP-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124587288,20138000,98219923
18-SEP-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53321513,8901625,41753812
18-SEP-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3243300,12075828
18-SEP-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193348108,127200000,56480702
18-SEP-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,246717900,107285823
18-SEP-2023,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,3922125,8249659
18-SEP-2023,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,184987800,493665010
18-SEP-2023,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48585756,15940100,30216368
18-SEP-2023,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,18711000,29719421
18-SEP-2023,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,537443171,71600550,438970462
18-SEP-2023,INE376G01013,BIOCON LIMITED.,BIOCON,93328354,63757500,24904436
18-SEP-2023,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,169500,1481298
18-SEP-2023,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,58177800,134336318
18-SEP-2023,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,5035600,17596326
18-SEP-2023,INE836A01035,BIRLASOFT LIMITED,BSOFT,32415626,25192000,5602844
18-SEP-2023,INE476A01014,CANARA BANK,CANBK,134484114,120771000,6988908
18-SEP-2023,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,9256650,8455864
18-SEP-2023,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79827808,22751250,53085167
18-SEP-2023,INE059A01026,CIPLA LTD,CIPLA,107192256,21316100,80516543
18-SEP-2023,INE522F01014,COAL INDIA LTD,COALINDIA,454397021,285348000,146329169
18-SEP-2023,INE591G01017,COFORGE LIMITED,COFORGE,8965098,3628950,4887893
18-SEP-2023,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,4046350,21275512
18-SEP-2023,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,14100000,38227780
18-SEP-2023,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25051592,2923200,20875812
18-SEP-2023,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,127935859,26011800,95527266
18-SEP-2023,INE491A01021,CITY UNION BANK LTD,CUB,148083277,68400000,72279113
18-SEP-2023,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165600,8822400,16984920
18-SEP-2023,INE016A01026,DABUR INDIA LTD,DABUR,119678898,26375000,87319953
18-SEP-2023,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16549645,2550000,13172162
18-SEP-2023,INE288B01029,DEEPAK NITRITE LTD,DEEPAKNTR,13876110,5230200,7952104
18-SEP-2023,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25522396,4142200,20104076
18-SEP-2023,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,7857672,3914400,3550388
18-SEP-2023,INE271C01023,DLF LIMITED,DLF,124016568,64765800,53049939
18-SEP-2023,INE089A01023,DR. REDDY S LABORATORIES,DRREDDY,24349761,4249250,18883022
18-SEP-2023,INE066A01021,EICHER MOTORS LTD,EICHERMOT,27818674,7054950,19372790
18-SEP-2023,INE042A01014,ESCORTS KUBOTA LIMITED,ESCORTS,6718575,4494875,1887771
18-SEP-2023,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,40291200,46927412
18-SEP-2023,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,464797037,231955000,209602185
18-SEP-2023,INE129A01019,GAIL (INDIA) LTD,GAIL,627739751,309947100,286405663
18-SEP-2023,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,30110093,16927300,11677288
18-SEP-2023,INE776C01039,GMR AIRPORTS INFRA LTD,GMRINFRA,494055219,343215000,126137458
18-SEP-2023,INE113A01013,GUJ NAR VAL FER & CHEM L,GNFC,18282414,15330900,2037393
18-SEP-2023,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,75242971,11990000,59490822
18-SEP-2023,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,23085893,5976925,15954673
18-SEP-2023,INE101D01020,GRANULES INDIA LIMITED,GRANULES,28066846,23672000,2991503
18-SEP-2023,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,74998905,18363500,52885459
18-SEP-2023,INE844O01030,GUJARAT GAS LIMITED,GUJGASLTD,53841317,21326250,29823001
18-SEP-2023,INE066F01012,HINDUSTAN AERONAUTICS LTD,HAL,18967257,14380500,3638394
18-SEP-2023,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,50760637,10392000,37830605
18-SEP-2023,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,211434198,27503000,173359488
18-SEP-2023,INE127D01025,HDFC AMC LIMITED,HDFCAMC,20257930,8275800,10969233
18-SEP-2023,INE040A01034,HDFC BANK LTD,HDFCBANK,1301871604,184268700,1052509323
18-SEP-2023,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,213431470,32366400,170393496
18-SEP-2023,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,26070694,9721800,15045359
18-SEP-2023,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,291993446,67809000,209584773
18-SEP-2023,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,52178500,10029522
18-SEP-2023,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,127940594,82590300,38953264
18-SEP-2023,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,179035680,23046600,147037296
18-SEP-2023,INE090A01021,ICICI BANK LTD.,ICICIBANK,1128886101,127474200,944967595
18-SEP-2023,INE765G01017,ICICI LOMBARD GIC LIMITED,ICICIGI,51071469,4423500,44094395
18-SEP-2023,INE726G01019,ICICI PRU LIFE INS CO LTD,ICICIPRULI,76747140,17073000,55836783
18-SEP-2023,INE669E01016,VODAFONE IDEA LIMITED,IDEA,4832931211,2632240000,1959044650
18-SEP-2023,INE043D01016,IDFC LIMITED,IDFC,319996887,153890000,150107042
18-SEP-2023,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,796349193,630420000,126111733
18-SEP-2023,INE203G01027,INDRAPRASTHA GAS LTD,IGL,77000080,21825375,51324701
18-SEP-2023,INE053A01029,THE INDIAN HOTELS CO. LTD,INDHOTEL,175595000,50628000,116187250
18-SEP-2023,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44366511,35426400,6721785
18-SEP-2023,INE933S01016,INDIAMART INTERMESH LTD,INDIAMART,6204678,1762500,4131944
18-SEP-2023,INE646L01027,INTERGLOBE AVIATION LTD,INDIGO,24851555,8787000,14821977
18-SEP-2023,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,117864322,31211000,80760105
18-SEP-2023,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,166969318,152806200,5814652
18-SEP-2023,INE009A01021,INFOSYS LIMITED,INFY,625880069,53849600,540736465
18-SEP-2023,INE242A01010,INDIAN OIL CORP LTD,IOC,1369807723,268778250,1032539086
18-SEP-2023,INE571A01038,IPCA LABORATORIES LTD,IPCALAB,27254349,5514600,20377031
18-SEP-2023,INE335Y01020,INDIAN RAIL TOUR CORP LTD,IRCTC,60165566,51882250,5275037
18-SEP-2023,INE154A01025,ITC LTD,ITC,2486470897,171411200,2190736152
18-SEP-2023,INE749A01030,JINDAL STEEL & POWER LTD,JINDALSTEL,76154801,36610000,35737060
18-SEP-2023,INE823G01014,JK CEMENT LIMITED,JKCEMENT,8375839,1361500,6595547
18-SEP-2023,INE019A01038,JSW STEEL LIMITED,JSWSTEEL,261475068,37683900,210717414
18-SEP-2023,INE797F01020,JUBILANT FOODWORKS LTD,JUBLFOOD,76383295,36466250,36097880
18-SEP-2023,INE237A01028,KOTAK MAHINDRA BANK LTD,KOTAKBANK,294356561,44488400,235150332
18-SEP-2023,INE498L01015,L&T FINANCE HOLDINGS LTD,L&TFH,168147913,134431136,25309381
18-SEP-2023,INE600L01024,DR. LAL PATH LABS LTD.,LALPATHLAB,7432419,1891800,5168998
18-SEP-2023,INE947Q01028,LAURUS LABS LIMITED,LAURUSLABS,78426465,24609200,49895941
18-SEP-2023,INE115A01026,LIC HOUSING FINANCE LTD,LICHSGFIN,60244101,41048000,16183895
18-SEP-2023,INE018A01030,LARSEN & TOUBRO LTD.,LT,277680724,25623300,238173387
18-SEP-2023,INE214T01019,LTIMINDTREE LIMITED,LTIM,18529896,2958750,14644651
18-SEP-2023,INE010V01017,L&T TECHNOLOGY SER. LTD.,LTTS,5536175,1591200,3668166
18-SEP-2023,INE326A01037,LUPIN LIMITED,LUPIN,48175508,15416450,30350282
18-SEP-2023,INE101A01026,MAHINDRA & MAHINDRA LTD,M&M,186272784,32487700,144471444
18-SEP-2023,INE774D01024,M&M FIN. SERVICES LTD,M&MFIN,117858097,74332000,37633192
18-SEP-2023,INE196A01026,MARICO LIMITED,MARICO,104682758,16464000,82984620
18-SEP-2023,INE585B01010,MARUTI SUZUKI INDIA LTD.,MARUTI,26290219,9179000,15796708
18-SEP-2023,INE854D01024,UNITED SPIRITS LIMITED,MCDOWELL-N,63023162,18308500,41563503
18-SEP-2023,INE745G01035,MULTI COMMODITY EXCHANGE,MCX,10180563,5922800,3748734
18-SEP-2023,INE112L01020,METROPOLIS HEALTHCARE LTD,METROPOLIS,5142957,3950400,935409
18-SEP-2023,INE180A01020,MAX FINANCIAL SERV LTD,MFSL,62019703,8779200,50139517
18-SEP-2023,INE002S01010,MAHANAGAR GAS LTD.,MGL,13335005,5196000,7472254
18-SEP-2023,INE775A01035,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,477514765,128169200,325469826
18-SEP-2023,INE356A01018,MPHASIS LIMITED,MPHASIS,16750270,3971550,11941206
18-SEP-2023,INE883A01011,MRF LTD,MRF,612717,110150,471931
18-SEP-2023,INE414G01012,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,21397003,8648200,11678952
18-SEP-2023,INE139A01034,NATIONAL ALUMINIUM CO LTD,NATIONALUM,178967755,151695000,18324367
18-SEP-2023,INE663F01024,INFO EDGE (I) LTD,NAUKRI,15972567,2973450,12200488
18-SEP-2023,INE048G01026,NAVIN FLUORINE INT. LTD,NAVINFLUOR,7058383,1176300,5529163
18-SEP-2023,INE239A01016,NESTLE INDIA LIMITED,NESTLEIND,7180127,436960,6384160
18-SEP-2023,INE584A01023,NMDC LTD.,NMDC,229794455,210649500,7655232
18-SEP-2023,INE733E01010,NTPC LTD,NTPC,948263976,199578000,701272777
18-SEP-2023,INE093I01010,OBEROI REALTY LIMITED,OBEROIRLTY,23485458,10521000,11790185
18-SEP-2023,INE881D01027,ORACLE FIN SERV SOFT LTD.,OFSS,4688087,900000,3553682
18-SEP-2023,INE213A01029,OIL AND NATURAL GAS CORP.,ONGC,1034282422,248906350,733661950
18-SEP-2023,INE761H01022,PAGE INDUSTRIES LTD,PAGEIND,1202038,305820,836116
18-SEP-2023,INE140A01024,PIRAMAL ENTERPRISES LTD,PEL,26744934,21802500,3605187
18-SEP-2023,INE262H01013,PERSISTENT SYSTEMS LTD,PERSISTENT,10236371,2807000,6917552
18-SEP-2023,INE347G01014,PETRONET LNG LIMITED,PETRONET,150000017,51402000,91098016
18-SEP-2023,INE134E01011,POWER FIN CORP LTD.,PFC,232357926,188969800,31770229
18-SEP-2023,INE318A01026,PIDILITE INDUSTRIES LTD,PIDILITIND,30581308,4691000,24361242
18-SEP-2023,INE603J01030,PI INDUSTRIES LTD,PIIND,16351010,3811500,11721959
18-SEP-2023,INE455K01017,POLYCAB INDIA LIMITED,POLYCAB,10193113,4269600,5413857
18-SEP-2023,INE752E01010,POWER GRID CORP. LTD.,POWERGRID,905143681,142426800,717459696
18-SEP-2023,INE191H01014,PVR INOX LIMITED,PVRINOX,14183747,11837188,1637371
18-SEP-2023,INE331A01037,THE RAMCO CEMENTS LIMITED,RAMCOCEM,27356101,4793150,21195145
18-SEP-2023,INE976G01028,RBL BANK LIMITED,RBLBANK,119927306,105965000,7965940
18-SEP-2023,INE002A01018,RELIANCE INDUSTRIES LTD,RELIANCE,654388666,98271000,523398232
18-SEP-2023,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,289139949,251104000,23578951
18-SEP-2023,INE018E01016,SBI CARDS & PAY SER LTD,SBICARD,58741477,18064000,37740403
18-SEP-2023,INE123W01016,SBI LIFE INSURANCE CO LTD,SBILIFE,89193129,14395500,70337972
18-SEP-2023,INE062A01020,STATE BANK OF INDIA,SBIN,751801065,189616500,524594511
18-SEP-2023,INE070A01015,SHREE CEMENT LIMITED,SHREECEM,2702310,300725,2266469
18-SEP-2023,INE721A01013,SHRIRAM FINANCE LIMITED,SHRIRAMFIN,55864101,9702000,43368895
18-SEP-2023,INE003A01024,SIEMENS LTD,SIEMENS,17806068,3059925,13855839
18-SEP-2023,INE647A01010,SRF LTD,SRF,29327705,6861750,20999569
18-SEP-2023,INE044A01036,SUN PHARMACEUTICAL IND L,SUNPHARMA,218440087,38757600,168760482
18-SEP-2023,INE424H01027,SUN TV NETWORK LIMITED,SUNTV,19704232,14752500,3966520
