Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
16-JUN-2023,INE124G01033,DELTA CORP LIMITED,DELTACORP,35709031,31886400,No Fresh Positions
16-JUN-2023,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,89610825,75178000,No Fresh Positions
16-JUN-2023,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177845485,144213750,No Fresh Positions
16-JUN-2023,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44366511,38770100,No Fresh Positions
16-JUN-2023,INE498L01015,L&T FINANCE HOLDINGS LTD,L&TFH,168088239,185413948,No Fresh Positions
16-JUN-2023,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109688743,93144000,No Fresh Positions
16-JUN-2023,INE092A01019,TATA CHEMICALS LTD,TATACHEM,31601465,27289900,No Fresh Positions
16-JUN-2023,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,184440627,159816000,No Fresh Positions
16-JUN-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40551007,12638600,25884856
16-JUN-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3724750,6340897
16-JUN-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,94280,915617
16-JUN-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,140130169,62764200,70359460
16-JUN-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81478148,54064400,23339840
16-JUN-2023,INE012A01025,ACC LIMITED,ACC,16266067,10067200,5385563
16-JUN-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,70150533,28613750,38029256
16-JUN-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,168364875,61702275,98244356
16-JUN-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10243810,966200,8765419
16-JUN-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145915896,78638400,59981701
16-JUN-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,6750250,12555088
16-JUN-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,34008800,41598952
16-JUN-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282349803,179975000,88257312
16-JUN-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90810989,10260000,76010439
16-JUN-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,23719933,4357024,18176912
16-JUN-2023,INE100A01010,ATUL LTD,ATUL,3243265,578400,2502701
16-JUN-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99289328,18089000,76235861
16-JUN-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,23710700,29911695
16-JUN-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,551526640,98041875,425908433
16-JUN-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25474667,6260000,17940933
16-JUN-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124504834,15610000,102669592
16-JUN-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53179241,8755250,41765028
16-JUN-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3564000,11755128
16-JUN-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,19668800,2219863
16-JUN-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193344124,59142200,124534717
16-JUN-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,177348600,176655123
