Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
12-JUN-2026,INE918Z01012,KAYNES TECHNOLOGY IND LTD,KAYNES,4679418,7042950,4185431.132059,No Fresh Positions
12-JUN-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,37756901,7759000,5753462.468965,30115593
12-JUN-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4462375,2389145.5236975,5160090
12-JUN-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123369777,75305200,52297262.318912,64904025
12-JUN-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,35196587,29447550,19074847.6890375,14361909
12-JUN-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,33645895,34229784,21259615.53546963,10703984
12-JUN-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,64724093,35439600,21524454.094916,39963434
12-JUN-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,88142691,34011900,23654238.984011,60081317
12-JUN-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,482906787,196031000,113146717.9233285,345614729
12-JUN-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,5873365,2585375,1421521.75952,4158174
12-JUN-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3260820,5909800,2930359.482114,167419
12-JUN-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,97233107,108904200,79382476.4960945,12988975
12-JUN-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96940911,55997500,25066256.4479,67027609
12-JUN-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29871221,8255100,5796399.1092175,22581260
12-JUN-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4800125,2404691.90500625,12343705
12-JUN-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,467320000,205621669.51675,196968479
12-JUN-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,62818628,20151250,11667077.7131975,48010618
12-JUN-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,17577908,9883375,5932666.9982595,10766345
12-JUN-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86532345,37405000,27562726.09371,54643001
12-JUN-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,23658250,17956002.2209135,21923036
12-JUN-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,331596880,106578750,70532318.20424375,244484717
12-JUN-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12553818,5964450,3007445.1650205,8918681
12-JUN-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65784745,22659200,12898559.50679,49596948
12-JUN-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,492525,327056.705955,4804836
12-JUN-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,387962395,114325500,82150732.95762,286413542
12-JUN-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,145616308,174470400,123774620.4339,14560872
12-JUN-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,216072675,132832983.797369,132669808
12-JUN-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,136437600,84435610.317428,88246764
12-JUN-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,14649075,6956663.125527,6140717
12-JUN-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,200121300,119055704.56414875,389933902
12-JUN-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,11403500,7257572.5133,30844790
12-JUN-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,342859930,86858025,62615930.586001,263101002
12-JUN-2026,INE257A01026,BHEL,BHEL,192361942,182114625,116773039.2374625,65970805
12-JUN-2026,INE376G01013,BIOCON LIMITED.,BIOCON,108004143,67552500,42672347.11115,59931588
12-JUN-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,15745076,5035875,2755888.15549225,12201934
12-JUN-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,868841,655925,302699.822835,522699
12-JUN-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,82161975,48067651.53866775,242652056
12-JUN-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,14553559,5032125,2723808.26296375,11102072
12-JUN-2026,INE118H01025,BSE LIMITED,BSE,61182611,25006775,9497222.94700075,48626257
12-JUN-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37147595,11033175,6261426.500738,29028788
12-JUN-2026,INE476A01022,CANARA BANK,CANBK,504315430,463401000,299471712.539165,179627945
12-JUN-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,23238900,11079147.97418475,14235977
12-JUN-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,103080397,35139000,22902215.4787905,75024161
12-JUN-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63646863,25216875,19170756.23508125,41293763
12-JUN-2026,INE059A01026,CIPLA LTD,CIPLA,76385219,24834775,16115354.50156475,56450603
12-JUN-2026,INE522F01014,COAL INDIA LTD,COALINDIA,320531323,183699900,86836271.175582,217668485
12-JUN-2026,INE704P01025,COCHIN SHIPYARD LIMITED,COCHINSHIP,12661431,6799200,3832986.118448,8195373
12-JUN-2026,INE591G01025,COFORGE LIMITED,COFORGE,50256271,28327125,17773065.31678625,29970392
12-JUN-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19054573,7595150,4548345.63732625,13553498
12-JUN-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,48945000,29093304.5544875,19963989
12-JUN-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,71958800,53878822.5202,37879046
12-JUN-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,6999400,4209733.436876,15145756
12-JUN-2026,INE016A01026,DABUR INDIA LTD,DABUR,76827821,43132500,24193656.7679625,48792773
12-JUN-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425160,6663475,4766682.40184375,7037219
12-JUN-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,83072620,43284500,28491602.491592,50427386
12-JUN-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,15815194,6075900,3168763.463943,11855670
12-JUN-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6478285,5131300,2743931.742731,3410439
12-JUN-2026,INE271C01023,DLF LIMITED,DLF,96251298,60124475,43305032.43238425,48133700
12-JUN-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,16494391,5916900,3504715.9030895,12164955
12-JUN-2026,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,61026255,27928750,15914415.5737375,42060526
12-JUN-2026,INE066A01021,EICHER MOTORS LTD,EICHERMOT,20960143,6622600,3790756.506372,16121379
12-JUN-2026,INE758T01015,ETERNAL LIMITED,ETERNAL,1366821859,340841025,244177538.6785355,1054303227
12-JUN-2026,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,50211048,53283600,27499638.007516,20200857
12-JUN-2026,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,359450597,160910000,107714699.035225,233763368
12-JUN-2026,INE451A01017,FORCE MOTORS LIMITED,FORCEMOT,736885,495825,251935.850614,448104
12-JUN-2026,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,70894446,15434125,9807179.111391,57542544
12-JUN-2026,INE129A01019,GAIL (INDIA) LTD,GAIL,471255857,125581400,77374564.852466,370318499
12-JUN-2026,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,15844372,19457250,12933559.155135,2118594
12-JUN-2026,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,534704421,278686125,163729683.115647,344239516
12-JUN-2026,INE260B01028,GODFREY PHILLIPS INDIA LT,GODFRYPHLP,6329596,3327500,2078619.565568,3934496
12-JUN-2026,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,53250524,15912000,11653406.43772,38934591
12-JUN-2026,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,23870110,13034625,8656316.04166825,14020288
12-JUN-2026,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,38401443,17738000,14778574.040655,21702796
12-JUN-2026,INE200A01026,GE VERNOVA T&D INDIA LTD,GVT&D,18819420,1651375,860041.69265375,17018407
12-JUN-2026,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,28450886,11326350,6634177.202587,20394164
12-JUN-2026,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,29751886,15820000,9799485.47797,18464806
12-JUN-2026,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,145140505,55427250,35743161.2950925,102140318
12-JUN-2026,INE127D01025,HDFC AMC LIMITED,HDFCAMC,30592324,9155400,6467281.410469,22595426
12-JUN-2026,INE040A01034,HDFC BANK LTD,HDFCBANK,1496665645,585798550,429949007.2035175,991883355
12-JUN-2026,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,156090005,91638800,50283572.750881,98001931
12-JUN-2026,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,19589014,7980150,4487569.239807,14121994
12-JUN-2026,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,218611634,67928000,40366059.551467,167314992
12-JUN-2026,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,143933168,70342425,42320763.275702,94415746
12-JUN-2026,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,89517840,30670800,17601420.661346,67440527
12-JUN-2026,INE267A01025,HINDUSTAN ZINC LIMITED,HINDZINC,241870587,76868750,31879418.1860575,197897639
12-JUN-2026,INE0V6F01027,HYUNDAI MOTOR INDIA LTD,HYUNDAI,21329205,9895325,7895471.7103715,12367273
12-JUN-2026,INE090A01021,ICICI BANK LTD.,ICICIBANK,668616020,210298900,151764144.447731,483421074
12-JUN-2026,INE765G01017,ICICI LOMBARD GIC LIMITED,ICICIGI,27086521,6858475,4692610.9617165,21039583
12-JUN-2026,INE726G01019,ICICI PRU LIFE INS CO LTD,ICICIPRULI,58892926,29287350,19341913.075152,36606366
12-JUN-2026,INE669E01016,VODAFONE IDEA LIMITED,IDEA,12096038468,8695362600,6108777458.10781625,5382459086
12-JUN-2026,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,1101871266,623799400,438769823.244987,608007879
12-JUN-2026,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,133395043,136456800,80864032.961619,45861257
12-JUN-2026,INE053A01029,THE INDIAN HOTELS CO. LTD,INDHOTEL,123332004,34936000,25574160.38118,91591243
12-JUN-2026,INE562A01011,INDIAN BANK,INDIANB,52862157,25302000,15498964.84883,34720084
12-JUN-2026,INE646L01027,INTERGLOBE AVIATION LTD,INDIGO,33878797,18672000,9021987.443395,23162869
12-JUN-2026,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,93808799,54159700,41760551.879648,47357807
12-JUN-2026,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,193625858,144222900,103427004.118297,80517560
12-JUN-2026,INE009A01021,INFOSYS LIMITED,INFY,475237614,160872000,95620802.901156,355854930
12-JUN-2026,INE066P01011,INOX WIND LIMITED,INOXWIND,144708707,178620775,99383946.32605125,38089325
12-JUN-2026,INE242A01010,INDIAN OIL CORP LTD,IOC,684903861,218770500,123404819.823905,527253848
12-JUN-2026,INE202E01016,INDIAN RENEWABLE ENERGY,IREDA,119011160,142100600,67682659.3717275,45377942
12-JUN-2026,INE053F01010,INDIAN RAILWAY FIN CORP L,IRFC,267310350,151220550,68433717.94902325,185511114
12-JUN-2026,INE154A01025,ITC LTD,ITC,1317896781,358352100,192999355.6097,1059002586
12-JUN-2026,INE749A01030,JINDAL STEEL LIMITED,JINDALSTEL,45844541,19515000,12885523.27486875,30666790
12-JUN-2026,INE758E01017,JIO FIN SERVICES LTD,JIOFIN,490240515,252744850,175056195.9272185,290672293
12-JUN-2026,INE121E01018,JSW ENERGY LIMITED,JSWENERGY,75294901,38344850,23808072.5114085,47722083
12-JUN-2026,INE019A01038,JSW STEEL LIMITED,JSWSTEEL,133242960,50441400,42851568.7944025,83729243
12-JUN-2026,INE797F01020,JUBILANT FOODWORKS LTD,JUBLFOOD,58777851,48476250,27883217.2845875,27955741
12-JUN-2026,INE303R01014,KALYAN JEWELLERS IND LTD,KALYANKJIL,57686748,63520450,43146417.6622145,11655992
12-JUN-2026,INE878B01027,KEI INDUSTRIES LTD.,KEI,9320940,2511600,1570646.93181225,7284246
12-JUN-2026,INE138Y01010,KFIN TECHNOLOGIES LIMITED,KFINTECH,19953342,10055025,5824737.92403625,13130936
12-JUN-2026,INE237A01036,KOTAK MAHINDRA BANK LTD,KOTAKBANK,882793124,241934000,189064139.06382,649589328
12-JUN-2026,INE04I401011,KPIT TECHNOLOGIES LIMITED,KPITTECH,24611073,15899450,8016419.4651185,15364099
12-JUN-2026,INE947Q01028,LAURUS LABS LIMITED,LAURUSLABS,58713729,28344100,17275093.9911625,38502948
12-JUN-2026,INE115A01026,LIC HOUSING FINANCE LTD,LICHSGFIN,45183075,38111000,28314276.4613,14609644
12-JUN-2026,INE0J1Y01017,LIFE INSURA CORP OF INDIA,LICI,66412476,57304800,24233911.252214,38857940
12-JUN-2026,INE670K01029,LODHA DEVELOPERS LIMITED,LODHA,42165698,18147275,12887648.01901775,27169765
12-JUN-2026,INE018A01030,LARSEN & TOUBRO LTD.,LT,136099497,27452600,16340291.8158295,112954230
12-JUN-2026,INE498L01015,L&T FINANCE LIMITED,LTF,127514625,86269500,49127781.08108,72011112
12-JUN-2026,INE214T01019,LTM LIMITED,LTM,12564965,6818700,3582472.017294,8354244
12-JUN-2026,INE326A01037,LUPIN LIMITED,LUPIN,32222448,11484775,6745864.648651,23865460
12-JUN-2026,INE101A01026,MAHINDRA & MAHINDRA LTD,M&M,120808308,31897600,21334687.006654,93433205
12-JUN-2026,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,82205057,75507000,51298378.72549,26796425
12-JUN-2026,INE634S01028,MANKIND PHARMA LIMITED,MANKIND,16926669,5009500,3188242.09335475,12892093
12-JUN-2026,INE196A01026,MARICO LIMITED,MARICO,77572761,22869600,15535468.385,58158654
12-JUN-2026,INE585B01010,MARUTI SUZUKI INDIA LTD.,MARUTI,19673414,6540150,3885529.5689905,14804213
12-JUN-2026,INE027H01010,MAX HEALTHCARE INS LTD,MAXHEALTH,111298748,21551250,12504770.390588,93229040
12-JUN-2026,INE249Z01020,MAZAGON DOCK SHIPBUIL LTD,MAZDOCK,11364224,8528350,4666927.6245615,6129085
12-JUN-2026,INE745G01043,MULTI COMMODITY EXCHANGE,MCX,38177113,32844075,12087495.400326,24180761
12-JUN-2026,INE180A01020,MAX FINANCIAL SERV LTD,MFSL,35051266,11931200,9920776.898452,23377925
12-JUN-2026,INE775A01035,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,588447385,232574550,161614575.886545,397410439
12-JUN-2026,INE338I01027,MOTILAL OSWAL FIN LTD,MOTILALOFS,29196111,9835525,4928129.145815,22808176
