Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
31-DEC-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,44660948,2867500,2260383.10717,40167517
31-DEC-2025,INE117A01022,ABB INDIA LIMITED,ABB,7946564,3020375,2239042.67293,5310193
31-DEC-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122316423,99751800,79642606.638798,36557995
31-DEC-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,51907388,20361375,17943940.6595395,31368077
31-DEC-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,30942206,32231172,21874014.71423469,7521080
31-DEC-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,61877951,32063400,24375363.740348,34408689
31-DEC-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,73799006,33376350,25240345.094382,44868710
31-DEC-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,6130387,1636375,1515286.441085,4308581
31-DEC-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3067454,1471500,924291.731518,1989789
31-DEC-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,119762774,70132650,52523416.9008575,61251218
31-DEC-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9647634,7167250,3737037.3276075,5428214
31-DEC-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,27232196,9942450,9052438.0681285,16818148
31-DEC-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15240043,4522250,3081877.8190975,11396163
31-DEC-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,409181558,232545000,177574538.43335,211147941
31-DEC-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,52357280,18263500,13346460.5984875,36392955
31-DEC-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,18495534,11160925,7214681.3784655,10356075
31-DEC-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86234186,26942000,20992797.03808,60929679
31-DEC-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,26024350,21896502.3302465,17982535
31-DEC-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,316147681,95951250,78921072.2640875,221419224
31-DEC-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12547731,4612050,3195290.3602855,8725054
31-DEC-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65659712,22793000,18181886.4627275,44194839
31-DEC-2025,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,86050,54058.3275095,5077835
31-DEC-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,281116345,125130750,93160457.5318,173900070
31-DEC-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,142752962,163008000,118775040.270528,16840273
31-DEC-2025,INE028A01039,BANK OF BARODA,BANKBARODA,257509827,122914350,84432920.28585125,160201415
31-DEC-2025,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,71141200,53582593.363324,119099781
31-DEC-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,10262000,5117350.453916,7980029
31-DEC-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,191406000,123236676.572883,385752930
31-DEC-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,35155737,12284000,8270912.25623,25127037
31-DEC-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,314058656,57945250,48949645.232793,249406077
31-DEC-2025,INE257A01026,BHEL,BHEL,169029877,109683000,69106874.27175375,91471508
31-DEC-2025,INE376G01013,BIOCON LIMITED.,BIOCON,90981174,63202500,45167672.293075,41264443
31-DEC-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19584741,2634450,2336889.75441425,16268614
31-DEC-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,982526,243575,193282.1139945,740117
31-DEC-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,281577339,42632350,28989672.9029615,238508799
31-DEC-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,13082978,3283500,2894244.9221325,9534584
31-DEC-2025,INE118H01025,BSE LIMITED,BSE,48385387,22311375,12286546.94771375,33679570
31-DEC-2025,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37106075,11873250,7739659.57972,27511111
31-DEC-2025,INE476A01022,CANARA BANK,CANBK,504315430,254576250,144657305.8975625,334442352
31-DEC-2025,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,19105925,10108327.7323985,15206797
31-DEC-2025,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,100245792,19552550,14191174.5350545,81042327
31-DEC-2025,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63212268,18649375,12337764.323125,47713890
31-DEC-2025,INE059A01026,CIPLA LTD,CIPLA,57073940,16910250,12674744.04987625,41545498
31-DEC-2025,INE522F01014,COAL INDIA LTD,COALINDIA,227199238,106272000,61417979.233993,154421296
31-DEC-2025,INE591G01025,COFORGE LIMITED,COFORGE,50163899,31625250,18033170.59869875,29622533
31-DEC-2025,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19990944,9041625,6306702.637359,12684694
31-DEC-2025,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,48077012,55068750,34918023.719525,10755137
31-DEC-2025,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,81400589,76302000,54421296.84485,22909262
31-DEC-2025,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,4133200,3292379.726298,16063110
31-DEC-2025,INE016A01026,DABUR INDIA LTD,DABUR,89873278,35078750,20672147.2941875,64707466
31-DEC-2025,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425041,3756675,2736408.1147735,9067380
31-DEC-2025,INE148O01028,DELHIVERY LIMITED,DELHIVERY,94196226,22484700,17086428.516595,72399986
31-DEC-2025,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,16353614,4045700,3358939.263596,12176994
31-DEC-2025,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6445442,6428450,2922934.4090845,3200235
31-DEC-2025,INE271C01023,DLF LIMITED,DLF,83667734,65297925,48099626.873082,31384720
31-DEC-2025,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,22136392,6928950,5151578.060248,15877994
31-DEC-2025,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,61006521,16027500,12368377.45659375,45587817
31-DEC-2025,INE066A01021,EICHER MOTORS LTD,EICHERMOT,20353850,4649600,3095985.21419,16240172
31-DEC-2025,INE758T01015,ETERNAL LIMITED,ETERNAL,1361988292,347085400,290938779.9843995,1002950097
31-DEC-2025,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,68856800,46128600,30294552.867744,35119407
31-DEC-2025,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,338654719,87210000,56117628.47225,265604354
31-DEC-2025,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,62490435,14080975,11604387.0230745,47761526
31-DEC-2025,INE129A01019,GAIL (INDIA) LTD,GAIL,402429848,132189750,86264279.4562855,296044076
31-DEC-2025,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,22585180,15476250,12309261.2900175,9146659
31-DEC-2025,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,534704421,284287050,173893451.759058,334075748
31-DEC-2025,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,58001204,11056000,9682998.055165,45418145
31-DEC-2025,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,24082879,11818125,9031655.86680375,13847079
31-DEC-2025,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,38514157,17438250,15687453.767535,20900995
31-DEC-2025,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,28450886,15440400,9307924.5201535,17720417
31-DEC-2025,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,38133766,10289500,7780305.799365,28446771
31-DEC-2025,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,145993539,20809600,16160162.6315895,122533699
31-DEC-2025,INE127D01025,HDFC AMC LIMITED,HDFCAMC,30518916,7678500,5997560.114424,22995410
31-DEC-2025,INE040A01034,HDFC BANK LTD,HDFCBANK,1329733550,255807200,221473654.0686225,1041773218
31-DEC-2025,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,119296253,44276100,35158778.799492,78172661
31-DEC-2025,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,19579129,8232450,5801244.341489,12798928
