Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
09-JUN-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3260820,5442200,2613590.249485,No Fresh Positions
09-JUN-2026,INE918Z01012,KAYNES TECHNOLOGY IND LTD,KAYNES,4679418,7140950,4249214.7612065,No Fresh Positions
09-JUN-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,37756901,6933000,5430285.551045,30438770
09-JUN-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4161625,2377733.0996475,5171502
09-JUN-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123369777,74099300,53956632.427663,63244655
09-JUN-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,35196587,28731375,19238682.94727775,14198074
09-JUN-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,33645895,32984514,20789602.16201923,11173998
09-JUN-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,64724093,33952200,21719538.383294,39768349
09-JUN-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,88142691,32922725,23402579.82175225,60332976
09-JUN-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,482906787,181870050,109188316.066484,349573131
09-JUN-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,5873365,2489125,1401695.38639125,4178001
09-JUN-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,97233107,107441550,78917729.979885,13453721
09-JUN-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96940911,54610000,23379490.468875,68714374
09-JUN-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29871221,7699650,5711256.6390225,22666403
09-JUN-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4657500,2343517.44492125,12404880
09-JUN-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,486545000,214788346.47375,187801802
09-JUN-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,62818628,20153250,11762725.8377275,47914970
09-JUN-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,17577908,9831950,5930136.91892575,10768875
09-JUN-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86532345,36318000,28015888.80523,54189838
09-JUN-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,23502600,17802773.159931,22076265
