Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
02-APR-2024,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,74083400,No Fresh Positions
02-APR-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40929582,17674000,21209102
02-APR-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,1855750,8209897
02-APR-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,221520,788377
02-APR-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161301726,89364600,63872039
02-APR-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,96795844,78036400,13919651
02-APR-2024,INE012A01025,ACC LIMITED,ACC,16266067,6909900,8542863
02-APR-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,23202600,36124931
02-APR-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,55038400,84946543
02-APR-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,1369800,8456836
02-APR-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,69294600,69490251
02-APR-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,2549750,16755588
02-APR-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,20182400,55425352
02-APR-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282359403,149575000,118666432
02-APR-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,12816600,73454232
02-APR-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,3547422,19878787
02-APR-2024,INE100A01010,ATUL LTD,ATUL,3241612,540375,2539156
02-APR-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99695207,26181000,68529446
02-APR-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,21122200,32500195
02-APR-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,547969622,70700000,449871140
02-APR-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25519878,5026125,19217759
02-APR-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124769534,14734500,103796557
02-APR-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,55835125,10172125,42871243
02-APR-2024,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2949600,12369528
02-APR-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,14812800,7075863
02-APR-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193358339,147252500,36437922
02-APR-2024,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,154244025,199759698
02-APR-2024,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,4630125,7541659
02-APR-2024,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,241799700,436853110
02-APR-2024,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58310280,16451160,38943606
02-APR-2024,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,8246500,40183921
02-APR-2024,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,546072234,44918850,473849772
02-APR-2024,INE257A01026,BHEL,BHEL,256482590,140112000,103546460
02-APR-2024,INE376G01013,BIOCON LIMITED.,BIOCON,93713228,56607500,32420066
02-APR-2024,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,328550,1322248
02-APR-2024,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,46121400,146392718
02-APR-2024,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,2322000,20309926
02-APR-2024,INE836A01035,BIRLASOFT LIMITED,BSOFT,32550512,10917000,20005986
02-APR-2024,INE476A01014,CANARA BANK,CANBK,134484114,85806000,41953908
02-APR-2024,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,5488275,12224239
02-APR-2024,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31488204,12319600,17594193
02-APR-2024,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,83339747,11830000,67342759
02-APR-2024,INE059A01026,CIPLA LTD,CIPLA,107203903,11450400,90393307
02-APR-2024,INE522F01014,COAL INDIA LTD,COALINDIA,454398477,97849500,333829053
02-APR-2024,INE591G01017,COFORGE LIMITED,COFORGE,12350488,2914800,8818163
02-APR-2024,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,4786250,20535612
02-APR-2024,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,20217000,32110780
02-APR-2024,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25124601,2121000,21747370
02-APR-2024,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,128038969,33237000,88400020
02-APR-2024,INE491A01021,CITY UNION BANK LTD,CUB,148127915,53575000,87146519
02-APR-2024,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165600,3549000,22258320
02-APR-2024,INE016A01026,DABUR INDIA LTD,DABUR,119635311,26866250,86787295
02-APR-2024,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16563015,4578750,11156114
02-APR-2024,INE288B01029,DEEPAK NITRITE LTD,DEEPAKNTR,13876110,3897000,9285304
02-APR-2024,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25525396,4460600,19788526
02-APR-2024,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,7939698,2256800,5285913
02-APR-2024,INE271C01023,DLF LIMITED,DLF,128335464,57311100,64607590
02-APR-2024,INE089A01023,DR. REDDY S LABORATORIES,DRREDDY,24410447,2628500,20561424
02-APR-2024,INE066A01021,EICHER MOTORS LTD,EICHERMOT,27842082,6962550,19487427
02-APR-2024,INE042A01014,ESCORTS KUBOTA LIMITED,ESCORTS,6731473,2451075,3943824
02-APR-2024,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,27993600,59225012
02-APR-2024,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,481745543,130695000,326963265
02-APR-2024,INE129A01019,GAIL (INDIA) LTD,GAIL,627991917,172989900,423602421
02-APR-2024,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,30110093,14956025,13648563
02-APR-2024,INE776C01039,GMR AIRPORTS INFRA LTD,GMRINFRA,494055219,300116250,169236208
02-APR-2024,INE113A01013,GUJ NAR VAL FER & CHEM L,GNFC,17249403,10852400,5534532
02-APR-2024,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,75266412,6864500,64638591
02-APR-2024,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,23088001,6097575,15836025
02-APR-2024,INE101D01020,GRANULES INDIA LIMITED,GRANULES,28132038,14436000,12289436
02-APR-2024,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,77065906,8800650,64411960
02-APR-2024,INE844O01030,GUJARAT GAS LIMITED,GUJGASLTD,53841317,8065000,43084251
02-APR-2024,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,37934515,12741600,23296189
02-APR-2024,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,50845022,12596500,35706270
02-APR-2024,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,211531434,20979000,179975862
02-APR-2024,INE127D01025,HDFC AMC LIMITED,HDFCAMC,20260834,3954000,15293792
02-APR-2024,INE040A01034,HDFC BANK LTD,HDFCBANK,1312837332,259428950,987766515
02-APR-2024,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,213355502,39931100,162756626
02-APR-2024,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,26079794,7917000,16858804
02-APR-2024,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,291635616,50318800,226735035
02-APR-2024,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,127940594,59629500,61914064
02-APR-2024,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,179035680,25954200,144129696
02-APR-2024,INE090A01021,ICICI BANK LTD.,ICICIBANK,1128948426,103964700,968536304
02-APR-2024,INE765G01017,ICICI LOMBARD GIC LIMITED,ICICIGI,51288139,3130500,45593232
02-APR-2024,INE726G01019,ICICI PRU LIFE INS CO LTD,ICICIPRULI,76986533,15582000,57555206
02-APR-2024,INE669E01016,VODAFONE IDEA LIMITED,IDEA,4832931211,3110480000,1480804650
02-APR-2024,INE043D01016,IDFC LIMITED,IDFC,319996887,97735000,206262042
02-APR-2024,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,884075623,536812500,303059341
02-APR-2024,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177845485,99431250,69521960
02-APR-2024,INE203G01027,INDRAPRASTHA GAS LTD,IGL,77000080,22959750,50190326
02-APR-2024,INE053A01029,THE INDIAN HOTELS CO. LTD,INDHOTEL,176174897,27280000,140086152
02-APR-2024,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44362911,37917500,4227265
02-APR-2024,INE933S01016,INDIAMART INTERMESH LTD,INDIAMART,6083087,1883100,3895832
02-APR-2024,INE646L01027,INTERGLOBE AVIATION LTD,INDIGO,28462427,9086100,17953205
02-APR-2024,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,119406941,28789000,84647593
02-APR-2024,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,166895623,118405000,40145841
02-APR-2024,INE009A01021,INFOSYS LIMITED,INFY,630347481,68295200,530534906
02-APR-2024,INE242A01010,INDIAN OIL CORP LTD,IOC,1369807723,243009000,1058308336
02-APR-2024,INE571A01038,IPCA LABORATORIES LTD,IPCALAB,27254349,3177200,22714431
02-APR-2024,INE335Y01020,INDIAN RAIL TOUR CORP LTD,IRCTC,60165566,25829125,31328162
02-APR-2024,INE154A01025,ITC LTD,ITC,2493723095,174835200,2194201740
02-APR-2024,INE749A01030,JINDAL STEEL & POWER LTD,JINDALSTEL,75634801,21885000,49968060
02-APR-2024,INE823G01014,JK CEMENT LIMITED,JKCEMENT,8390912,906500,7064866
02-APR-2024,INE019A01038,JSW STEEL LIMITED,JSWSTEEL,267956379,30258900,224299660
02-APR-2024,INE797F01020,JUBILANT FOODWORKS LTD,JUBLFOOD,76339915,24850000,47672919
02-APR-2024,INE237A01028,KOTAK MAHINDRA BANK LTD,KOTAKBANK,294517606,46132000,233659725
02-APR-2024,INE498L01015,L&T FINANCE HOLDINGS LTD,L&TFH,169669606,70160488,91025637
02-APR-2024,INE600L01024,DR. LAL PATH LABS LTD.,LALPATHLAB,7517686,2549400,4592401
02-APR-2024,INE947Q01028,LAURUS LABS LIMITED,LAURUSLABS,78489452,15269400,59295579
02-APR-2024,INE115A01026,LIC HOUSING FINANCE LTD,LICHSGFIN,60244101,23222000,34009895
02-APR-2024,INE018A01030,LARSEN & TOUBRO LTD.,LT,271327641,19308300,238452958
02-APR-2024,INE214T01019,LTIMINDTREE LIMITED,LTIM,18560364,4815450,12816895
02-APR-2024,INE010V01017,L&T TECHNOLOGY SER. LTD.,LTTS,5551148,1062600,4210990
02-APR-2024,INE326A01037,LUPIN LIMITED,LUPIN,48224361,9921200,35891942
02-APR-2024,INE101A01026,MAHINDRA & MAHINDRA LTD,M&M,187046276,18752650,158941312
02-APR-2024,INE774D01024,M&M FIN. SERVICES LTD,M&MFIN,117978243,32632000,79447330
02-APR-2024,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109696743,73476000,30735905
02-APR-2024,INE196A01026,MARICO LIMITED,MARICO,104877997,17023200,82610897
02-APR-2024,INE585B01010,MARUTI SUZUKI INDIA LTD.,MARUTI,26290219,4918200,20057508
02-APR-2024,INE854D01024,UNITED SPIRITS LIMITED,MCDOWELL-N,63025888,9975700,49898893
02-APR-2024,INE745G01035,MULTI COMMODITY EXCHANGE,MCX,10180563,4560400,5111134
02-APR-2024,INE112L01020,METROPOLIS HEALTHCARE LTD,METROPOLIS,5149120,2444800,2446864
02-APR-2024,INE180A01020,MAX FINANCIAL SERV LTD,MFSL,64519703,10257600,51036117
02-APR-2024,INE002S01010,MAHANAGAR GAS LTD.,MGL,13335005,3555200,9113054
02-APR-2024,INE775A01035,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,477299765,185381000,268053776
02-APR-2024,INE356A01018,MPHASIS LIMITED,MPHASIS,16792377,3250225,12702533
02-APR-2024,INE883A01011,MRF LTD,MRF,612807,61455,520711
02-APR-2024,INE414G01012,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,21399020,7822100,12506969
02-APR-2024,INE139A01034,NATIONAL ALUMINIUM CO LTD,NATIONALUM,178967755,131055000,38964367
02-APR-2024,INE663F01024,INFO EDGE (I) LTD,NAUKRI,16013643,1816950,13396010
02-APR-2024,INE048G01026,NAVIN FLUORINE INT. LTD,NAVINFLUOR,7058562,2534250,4171383
02-APR-2024,INE239A01024,NESTLE INDIA LIMITED,NESTLEIND,71801274,6101200,62110010
02-APR-2024,INE584A01023,NMDC LTD.,NMDC,229794455,142123500,76181232
02-APR-2024,INE733E01010,NTPC LTD,NTPC,948263976,129651000,771199777
02-APR-2024,INE093I01010,OBEROI REALTY LIMITED,OBEROIRLTY,23485458,6041000,16270185
02-APR-2024,INE881D01027,ORACLE FIN SERV SOFT LTD.,OFSS,4716857,2217400,2263614
02-APR-2024,INE213A01029,OIL AND NATURAL GAS CORP.,ONGC,1034282422,128709350,853858950
