Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
30-SEP-2025,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,163102628,137698900,No Fresh Positions
30-SEP-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,73064092,3160000,66250887
30-SEP-2025,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3185375,6880272
30-SEP-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,163088564,82807200,72126935
30-SEP-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,69209851,21192300,44557058
30-SEP-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,60081955,20655300,36422557
30-SEP-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,123755903,29214000,88354107
30-SEP-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,30208575,109776368
30-SEP-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,11230378,1598625,9070234
30-SEP-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,4089938,931400,2954041
30-SEP-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,159683698,54189450,97510063
30-SEP-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,12863513,5621000,6599337
30-SEP-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,39789203,10068100,27731642
30-SEP-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20320057,3353875,15950179
30-SEP-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,564878806,189430000,347204865
30-SEP-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90755647,18631750,67586114
30-SEP-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,24660712,10003225,13424451
30-SEP-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114978915,25898000,83331969
30-SEP-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,55970580,22147950,31024101
30-SEP-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,550740541,103863750,419339763
30-SEP-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25095463,4609500,19231189
30-SEP-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,131319425,19919500,104833953
30-SEP-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,562232690,105262500,428858555
30-SEP-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,190337283,122842800,57977618
30-SEP-2025,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,174923775,179079948
30-SEP-2025,INE084A01016,BANK OF INDIA,BANKINDIA,242361229,88155600,142087567
30-SEP-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,18382289,6941025,10522149
30-SEP-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,173679000,504973810
30-SEP-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,53477001,13018500,37784650
30-SEP-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,593304654,57056525,506582896
30-SEP-2025,INE257A01026,BHEL,BHEL,256482590,81558750,162099710
30-SEP-2025,INE376G01013,BIOCON LIMITED.,BIOCON,121308233,54852500,60390321
30-SEP-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,26112989,2128100,22679239
30-SEP-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,293225,1357573
30-SEP-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,408027660,46226850,341399427
30-SEP-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,4208000,18423926
30-SEP-2025,INE118H01025,BSE LIMITED,BSE,64513850,25604625,35683532
30-SEP-2025,INE596I01012,COMPUTER AGE MNGT SER LTD,CAMS,9894953,2390550,7009655
30-SEP-2025,INE476A01022,CANARA BANK,CANBK,672420574,371304000,267495545
