Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
10-NOV-2021,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,370796400,No Fresh Positions
10-NOV-2021,INE257A01026,BHEL,BHEL,256482590,277032000,No Fresh Positions
10-NOV-2021,INE042A01014,ESCORTS INDIA LTD,ESCORTS,16545549,14847800,No Fresh Positions
10-NOV-2021,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,68933088,66144700,No Fresh Positions
10-NOV-2021,INE160A01022,PUNJAB NATIONAL BANK,PNB,591377974,517840000,No Fresh Positions
10-NOV-2021,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,289139949,285522500,No Fresh Positions
10-NOV-2021,INE424H01027,SUN TV NETWORK LIMITED,SUNTV,19704232,19248000,No Fresh Positions
10-NOV-2021,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40445895,5684800,32738800
10-NOV-2021,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,44350,965547
10-NOV-2021,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,66632623,18985200,44315791
10-NOV-2021,INE012A01025,ACC LIMITED,ACC,17078428,3735750,12488756
10-NOV-2021,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,55169320,35327000,17083854
10-NOV-2021,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147684825,116777500,23523083
10-NOV-2021,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,9841875,657600,8692181
10-NOV-2021,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,24576009,17396000,5951208
10-NOV-2021,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145543438,20611500,117654766
10-NOV-2021,INE901L01018,ALEMBIC PHARMA LTD,APLLTD,11999202,3091350,8307891
10-NOV-2021,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20181931,3065000,16107834
10-NOV-2021,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,73292012,24252500,45374911
10-NOV-2021,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282181803,84820500,183252212
10-NOV-2021,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90517973,7936050,78056024
10-NOV-2021,INE006I01046,ASTRAL LIMITED,ASTRAL,17788750,955350,15943962
10-NOV-2021,INE100A01010,ATUL LTD,ATUL,3258421,46575,3048924
10-NOV-2021,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,44842241,5584000,37016128
10-NOV-2021,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,27490950,26131445
10-NOV-2021,INE238A01034,AXIS BANK LIMITED,AXISBANK,528591544,114015600,388146366
10-NOV-2021,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,26795423,4363000,21092651
10-NOV-2021,INE918I01018,BAJAJ FINSERV LTD.,BAJAJFINSV,12433958,1205150,10607110
10-NOV-2021,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,52866159,8397375,41825476
10-NOV-2021,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16124234,2124800,13193222
10-NOV-2021,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193316954,39727800,143923306
10-NOV-2021,INE176A01028,BATA INDIA LTD,BATAINDIA,12092405,3213650,8274134
