Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
23-JUL-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,51083894,9376500,5069643.466075,43460055
23-JUL-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,6300750,2415042.07494125,5134193
23-JUL-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123720921,64613300,37971696.602907,79563178
23-JUL-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,49139888,32628825,20411276.62922075,26271616
23-JUL-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49118842,29916762,17793065.67634107,28869834
23-JUL-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,49498200,26921015.277662,61255065
23-JUL-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,110514429,33172100,21540235.49902125,83448472
23-JUL-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,724360180,298661500,168332616.5399925,519809554
23-JUL-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7243069,2155375,1577111.48025375,5303804
23-JUL-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3263764,4167900,1485228.203093,1615347
23-JUL-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,121709478,109160400,84045502.815584,31578501
23-JUL-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,97286577,80710000,29566918.78935,62855329
23-JUL-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29883578,7833350,5689063.5601055,22700335
23-JUL-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4395250,2421432.57006875,12326964
23-JUL-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,323375000,158519273.3002,244070875
23-JUL-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,45385909,16641750,9013689.3638275,34102924
23-JUL-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18447449,14165250,7529919.91363725,9995156
23-JUL-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,78124588,43046000,27014797.443,47203561
23-JUL-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,20357150,11763227.5952445,28115810
23-JUL-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,306812193,149746875,88839256.78713125,202632326
23-JUL-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12912877,8717325,2962257.00338475,9304976
23-JUL-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65885861,21314400,11761870.815673,50829697
23-JUL-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,590250,353282.974012,4778610
23-JUL-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,368171395,115000500,77436810.4657,272326014
23-JUL-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,147442270,325818000,130545223.421084,9524933
23-JUL-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,271124100,144556886.76166775,120945905
23-JUL-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,177112000,101316410.112464,71365964
