Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
27-JAN-2022,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40445895,2424200,35999400
27-JAN-2022,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,64200,945697
27-JAN-2022,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,141622773,21630400,112911234
27-JAN-2022,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,66632623,15618200,47682791
27-JAN-2022,INE012A01025,ACC LIMITED,ACC,17078428,2850000,13374506
27-JAN-2022,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,55169320,25052000,27358854
27-JAN-2022,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147684825,100605000,39695583
27-JAN-2022,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,9841875,214400,9135381
27-JAN-2022,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,24576009,12107000,11240208
27-JAN-2022,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145543438,18810000,119456266
27-JAN-2022,INE901L01018,ALEMBIC PHARMA LTD,APLLTD,11999202,1910300,9488941
27-JAN-2022,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20181931,3321875,15850959
27-JAN-2022,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,73292012,13620000,56007411
27-JAN-2022,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282181803,42970500,225102212
27-JAN-2022,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90517973,5677200,80314874
27-JAN-2022,INE006I01046,ASTRAL LIMITED,ASTRAL,17788750,1048025,15851287
27-JAN-2022,INE100A01010,ATUL LTD,ATUL,3258421,71925,3023574
27-JAN-2022,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,44842241,3605500,38994628
27-JAN-2022,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,20191500,33430895
27-JAN-2022,INE238A01034,AXIS BANK LIMITED,AXISBANK,528591544,69530400,432631566
27-JAN-2022,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,26795423,2911750,22543901
27-JAN-2022,INE918I01018,BAJAJ FINSERV LTD.,BAJAJFINSV,12433958,1167800,10644460
27-JAN-2022,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,52866159,7941375,42281476
27-JAN-2022,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16124234,1043200,14274822
27-JAN-2022,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23498849,8619200,13704706
27-JAN-2022,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193316954,25957800,157693306
27-JAN-2022,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,196922700,157081023
27-JAN-2022,INE176A01028,BATA INDIA LTD,BATAINDIA,12092405,1002100,10485684
