Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
21-JAN-2025,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,94669741,81200600,No Fresh Positions
21-JAN-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,11609893,9326600,No Fresh Positions
21-JAN-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193371053,161798000,No Fresh Positions
21-JAN-2025,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,16371225,No Fresh Positions
21-JAN-2025,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,8031387,9258800,No Fresh Positions
21-JAN-2025,INE303R01014,KALYAN JEWELLERS IND LTD,KALYANKJIL,76523778,62365025,No Fresh Positions
21-JAN-2025,INE498L01015,L&T FINANCE LIMITED,LTF,168032565,145358574,No Fresh Positions
21-JAN-2025,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109616743,96594000,No Fresh Positions
21-JAN-2025,INE002S01010,MAHANAGAR GAS LTD.,MGL,13335005,13028000,No Fresh Positions
21-JAN-2025,INE976G01028,RBL BANK LIMITED,RBLBANK,121536448,98250000,No Fresh Positions
21-JAN-2025,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41610105,37997000,1532599
21-JAN-2025,INE117A01022,ABB INDIA LIMITED,ABB,10595418,4385875,5679772
21-JAN-2025,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,142260,867637
21-JAN-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,162060517,114885000,39072491
21-JAN-2025,INE012A01025,ACC LIMITED,ACC,16266067,8776200,6676563
21-JAN-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,72215231,14747500,53856969
21-JAN-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,57246033,40192800,14190931
21-JAN-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,123755903,19927500,97640607
21-JAN-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,49364800,90620143
21-JAN-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10602135,1683900,8388128
21-JAN-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,159680517,53991000,97705491
21-JAN-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,39785217,8286250,29509706
21-JAN-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,4501750,14803588
21-JAN-2025,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,36374900,39213852
21-JAN-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282419403,130847500,137450932
21-JAN-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90783403,27626000,58618232
21-JAN-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,11876120,11550089
21-JAN-2025,INE399L01023,ADANI TOTAL GAS LIMITED,ATGL,55429320,11615700,41042154
21-JAN-2025,INE100A01010,ATUL LTD,ATUL,3228447,904200,2162824
21-JAN-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114647775,57736000,51179386
21-JAN-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,55970580,23489400,29682651
21-JAN-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,541570224,194430625,320061087
21-JAN-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25109848,6698475,17155880
21-JAN-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,125248628,32479000,86507196
21-JAN-2025,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,56018455,16717750,36499782
21-JAN-2025,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3348600,11970528
21-JAN-2025,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,282487725,71515998
21-JAN-2025,INE084A01016,BANK OF INDIA,BANKINDIA,242361229,94521750,135721417
21-JAN-2025,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,7596750,4575034
21-JAN-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,219367350,459285460
21-JAN-2025,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58313322,19554480,35843175
21-JAN-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,19347000,29083421
21-JAN-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,569553372,60370125,480705578
21-JAN-2025,INE257A01026,BHEL,BHEL,256482590,174880125,68778335
21-JAN-2025,INE376G01013,BIOCON LIMITED.,BIOCON,93926056,74077500,15152253
21-JAN-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,494925,1155873
21-JAN-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,408027660,135982800,251643477
21-JAN-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,6443700,16188226
21-JAN-2025,INE118H01025,BSE LIMITED,BSE,20874157,8213375,11617074
21-JAN-2025,INE836A01035,BIRLASOFT LIMITED,BSOFT,32673011,24144000,6895360
21-JAN-2025,INE596I01012,COMPUTER AGE MNGT SER LTD,CAMS,9856590,2138375,7225385
21-JAN-2025,INE476A01022,CANARA BANK,CANBK,672420574,506405250,132394295
21-JAN-2025,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,35530000,17642450,16111050
21-JAN-2025,INE486A01021,CESC LTD,CESC,126959974,51494625,69117350
21-JAN-2025,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,128183976,14351375,107423402
21-JAN-2025,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31728204,23985600,6156193
21-JAN-2025,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,83645930,19227500,60236133
21-JAN-2025,INE059A01026,CIPLA LTD,CIPLA,111334698,19624150,86143813
