Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
05-NOV-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41610105,24525000,15004599
05-NOV-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,4399875,5665772
05-NOV-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,170640,839257
05-NOV-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,162060517,123808500,30148991
05-NOV-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,94669741,73912800,16023453
05-NOV-2024,INE012A01025,ACC LIMITED,ACC,16266067,8042100,7410663
05-NOV-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,57246033,33699000,20684731
05-NOV-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,37809600,102175343
05-NOV-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10602135,2162900,7909128
05-NOV-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,159680517,54592200,97104291
05-NOV-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,2461500,16843838
05-NOV-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,23808500,51780252
05-NOV-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282419403,126635000,141663432
05-NOV-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90783403,16803400,69440832
05-NOV-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,6926391,16499818
05-NOV-2024,INE100A01010,ATUL LTD,ATUL,3228447,1213300,1853724
05-NOV-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114647775,27868000,81047386
05-NOV-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,55970580,15375800,37796251
05-NOV-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,541570224,80054375,434437337
05-NOV-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25109848,6136200,17718155
05-NOV-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,125248628,17385000,101601196
05-NOV-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,56018455,13189250,40028282
05-NOV-2024,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2318700,13000428
05-NOV-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193371053,142956800,40745700
05-NOV-2024,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,245191050,108812673
05-NOV-2024,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,8100750,4071034
05-NOV-2024,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,209620350,469032460
05-NOV-2024,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58313322,14640120,40757535
05-NOV-2024,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,15168500,33261921
05-NOV-2024,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,569553372,61826000,479249703
05-NOV-2024,INE257A01026,BHEL,BHEL,256482590,158266500,85391960
05-NOV-2024,INE376G01013,BIOCON LIMITED.,BIOCON,93926056,57445000,31784753
05-NOV-2024,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,307325,1343473
05-NOV-2024,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,408027660,102555000,285071277
05-NOV-2024,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,3111800,19520126
05-NOV-2024,INE836A01035,BIRLASOFT LIMITED,BSOFT,32673011,22044000,8995360
05-NOV-2024,INE476A01022,CANARA BANK,CANBK,672420574,484062750,154736795
05-NOV-2024,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,6796725,10915789
05-NOV-2024,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31728204,15308300,14833493
05-NOV-2024,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,83645930,13088750,66374883
05-NOV-2024,INE059A01026,CIPLA LTD,CIPLA,111334698,24514100,81253863
05-NOV-2024,INE522F01014,COAL INDIA LTD,COALINDIA,454398477,98462700,333215853
05-NOV-2024,INE591G01017,COFORGE LIMITED,COFORGE,13338755,3401925,9269892
05-NOV-2024,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,5236875,20084987
05-NOV-2024,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,30298000,22029780
05-NOV-2024,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25232304,3258850,20711838
