Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
15-FEB-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145915904,123402600,No Fresh Positions
15-FEB-2023,INE257A01026,BHEL,BHEL,256482590,222484500,No Fresh Positions
15-FEB-2023,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,80566863,71996000,No Fresh Positions
15-FEB-2023,INE160A01022,PUNJAB NATIONAL BANK,PNB,591377974,506928000,No Fresh Positions
15-FEB-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40485931,9892300,28569334
15-FEB-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3025750,7039897
15-FEB-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,165840,844057
15-FEB-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,139924470,52039800,80888446
15-FEB-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81409858,31592600,45746765
15-FEB-2023,INE012A01025,ACC LIMITED,ACC,16266067,11074750,4378013
15-FEB-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62410300,55134250,4155535
15-FEB-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,150644875,111762500,31350131
15-FEB-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10244418,1138600,8593597
15-FEB-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,6055125,13250213
15-FEB-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,33264000,42343752
15-FEB-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282349803,154940000,113292312
15-FEB-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90810989,13180000,73090439
15-FEB-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,17789950,3474075,13426377
15-FEB-2023,INE100A01010,ATUL LTD,ATUL,3243265,275175,2805926
15-FEB-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99242739,15161000,79119602
15-FEB-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,34651000,18971395
15-FEB-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,550032604,97315200,425215773
15-FEB-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25475409,3671500,20530138
15-FEB-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124591606,20121000,98241025
15-FEB-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53162709,11411500,39093073
15-FEB-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,4278600,11040528
15-FEB-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23485900,15568000,6743605
15-FEB-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193343252,58930200,124745889
15-FEB-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,269193600,84810123
15-FEB-2023,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,5591300,6580484
15-FEB-2023,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,193309800,485343010
15-FEB-2023,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48571109,11511500,34631053
15-FEB-2023,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,21613000,26817421
15-FEB-2023,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,519783453,61520100,432274180
