Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
13-SEP-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41153022,39848000,No Fresh Positions
13-SEP-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,19996800,No Fresh Positions
13-SEP-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193370862,159745600,No Fresh Positions
13-SEP-2024,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31488204,26297900,No Fresh Positions
13-SEP-2024,INE101D01020,GRANULES INDIA LIMITED,GRANULES,29633038,61448000,No Fresh Positions
13-SEP-2024,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,55292250,No Fresh Positions
13-SEP-2024,INE976G01028,RBL BANK LIMITED,RBLBANK,121256568,103100000,No Fresh Positions
13-SEP-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3115500,6950147
13-SEP-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,173080,836817
13-SEP-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161899049,115975800,37828296
13-SEP-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83419778,65795600,13453189
13-SEP-2024,INE012A01025,ACC LIMITED,ACC,16266067,9748800,5703963
13-SEP-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,57646033,44299800,10463931
13-SEP-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,46069200,93915743
13-SEP-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10431527,2900300,7009650
13-SEP-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,64266300,74518551
13-SEP-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,3548625,15756713
13-SEP-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,29348800,46239952
13-SEP-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282419403,161105000,107193432
13-SEP-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90776680,16219600,70018246
13-SEP-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,10116355,13309854
13-SEP-2024,INE100A01010,ATUL LTD,ATUL,3228547,1192700,1874419
13-SEP-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114572148,33884000,74959540
13-SEP-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56484627,19150450,34509945
13-SEP-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,540643256,74544375,439066718
13-SEP-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25094277,6430425,17409138
13-SEP-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,125082805,33451000,85377664
13-SEP-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,55983400,20075625,33108605
