Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
16-FEB-2026,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,216861410,257085300,193519744.319835,No Fresh Positions
16-FEB-2026,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,122326971,159616000,106969314.670151,No Fresh Positions
16-FEB-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,36943219,6321000,3182157.40397,31913900
16-FEB-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4767750,2030659.56961625,5518576
16-FEB-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122657000,117849600,82905997.231929,33618152
16-FEB-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,43791427,27492075,20298102.90778725,21303752
16-FEB-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49117354,36151764,19302636.19019979,27358850
16-FEB-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,42603000,23188775.200592,64987305
16-FEB-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,84394936,39692900,22114238.61671225,58060950
16-FEB-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7334235,2442250,1284663.2645225,5682859
16-FEB-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3257355,3328300,1163884.104156,1930603
16-FEB-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,79841849,76501950,50292509.6860415,25557246
16-FEB-2026,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9673308,7873250,2822526.1383625,6367116
16-FEB-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,23068453,11020100,6671113.4499945,15243916
16-FEB-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,7173625,3515391.6841575,11233005
16-FEB-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423719104,329905000,164643135.391,237890013
16-FEB-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,49389162,28495750,14481606.9038325,32438096
16-FEB-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18450534,15173350,8831236.089067,8696771
16-FEB-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86371921,31000000,19204458.92017,62848866
16-FEB-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,35644400,21454730.699528,18424307
16-FEB-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,296371456,110006875,69876752.9390875,211676130
16-FEB-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,15906526,5654025,3063118.0773675,12048081
16-FEB-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65701623,23019500,13690123.1884025,48726418
16-FEB-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,422050,218411.8763695,4913481
16-FEB-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,317526833,127767000,85218455.5052375,216432035
16-FEB-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,144289555,135061200,88004225.391368,49070851
16-FEB-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,186606225,90545685.05464225,174957106
16-FEB-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,92138800,48504885.464816,124177489
16-FEB-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,22197000,6251244.411309,6846135
16-FEB-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,256604025,115820341.95531825,393169265
16-FEB-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,17764000,8993839.221475,29108524
16-FEB-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,367085962,75925900,54627241.5143565,294104422
16-FEB-2026,INE257A01026,BHEL,BHEL,192361942,245437500,129059152.95379875,53684691
16-FEB-2026,INE376G01013,BIOCON LIMITED.,BIOCON,91057772,96007500,47320971.270275,39183912
16-FEB-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,17213286,5890950,2876711.802387,13475909
16-FEB-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,882048,481450,201280.28526325,636665
16-FEB-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,68759625,35350701.31882,255369006
16-FEB-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,16370935,5866875,3621273.68366375,11931114
16-FEB-2026,INE118H01025,BSE LIMITED,BSE,61094861,35359875,10951300.13293,47088817
16-FEB-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37122288,13131000,7062095.5343825,28204078
16-FEB-2026,INE476A01022,CANARA BANK,CANBK,504315430,458730000,185316293.522215,293783364
16-FEB-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,27227950,10381662.7414475,14933462
16-FEB-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,103060454,29384500,14062136.478598,83845294
16-FEB-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63257923,20356875,14350810.8982125,45744215
16-FEB-2026,INE059A01026,CIPLA LTD,CIPLA,59297360,24533625,14319193.54703875,42013298
16-FEB-2026,INE522F01014,COAL INDIA LTD,COALINDIA,278206904,125500050,51620472.6856935,212676086
16-FEB-2026,INE591G01025,COFORGE LIMITED,COFORGE,50189409,37136625,18402651.19191125,29277287
16-FEB-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19546143,10933875,6227326.702612,12341509
16-FEB-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,55863750,33543757.1152125,15513537
16-FEB-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,87186600,52709571.080294,39048298
16-FEB-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,19131188,5772600,3499979.141756,14674649
16-FEB-2026,INE016A01026,DABUR INDIA LTD,DABUR,89873278,44588750,24892816.2930125,60486797
16-FEB-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425041,5785650,2796749.31800075,9007039
16-FEB-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,112112283,42518825,25473238.732991,81033430
16-FEB-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,14898112,6490600,3462856.99032,10690349
16-FEB-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6452220,6079200,2545614.9048985,3583994
16-FEB-2026,INE271C01023,DLF LIMITED,DLF,96058266,82332525,54460047.63794625,36795305
16-FEB-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,18750186,9068250,5284741.9122995,12527934
16-FEB-2026,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,91531454,27710000,16838243.38324375,70116637
16-FEB-2026,INE066A01021,EICHER MOTORS LTD,EICHERMOT,19199175,9182700,3528023.301772,14711192
16-FEB-2026,INE758T01015,ETERNAL LIMITED,ETERNAL,1251309857,393233150,256172815.52381075,932571548
16-FEB-2026,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,68856800,63489600,32436896.2845,32977063
16-FEB-2026,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,320636733,147405000,62781297.6996,241823598
16-FEB-2026,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,77949604,21280725,12324121.3061465,61728002
16-FEB-2026,INE129A01019,GAIL (INDIA) LTD,GAIL,435694919,191759400,117697135.02266,296213038
16-FEB-2026,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,22585180,16644000,11501023.34356,9954897
16-FEB-2026,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,534704421,329345550,164013361.42209475,343955838
16-FEB-2026,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,72031016,13103500,8649862.90014,59779602
16-FEB-2026,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,17263909,16923775,9175463.86470025,7225249
