Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
28-JUN-2024,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44362911,58646700,No Fresh Positions
28-JUN-2024,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,166908773,161449000,No Fresh Positions
28-JUN-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41012842,16511000,22451199
28-JUN-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,2203875,7861772
28-JUN-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,179160,830737
28-JUN-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161393400,97583400,55740330
28-JUN-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83638248,52917800,26538535
28-JUN-2024,INE012A01025,ACC LIMITED,ACC,16266067,6366900,9085863
28-JUN-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,24708300,34619231
28-JUN-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,43384800,96600143
28-JUN-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,1723300,8103336
28-JUN-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,49417200,89367651
28-JUN-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,2688250,16617088
28-JUN-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,30256600,45332152
28-JUN-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282399403,116745000,151534432
28-JUN-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,15870400,70400432
28-JUN-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,3934607,19491602
28-JUN-2024,INE100A01010,ATUL LTD,ATUL,3228695,683600,2383660
28-JUN-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114477878,30682000,78071984
28-JUN-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,16789300,36833095
28-JUN-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,546857493,56055625,463458993
28-JUN-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25094277,3038550,20801013
28-JUN-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124862934,17125000,101494787
28-JUN-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,55896689,12162375,40939479
28-JUN-2024,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2569500,12749628
28-JUN-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,15772800,6115863
28-JUN-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193370778,146966400,36735839
