Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
17-AUG-2023,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32829989,28315700,No Fresh Positions
17-AUG-2023,INE124G01033,DELTA CORP LIMITED,DELTACORP,35709031,31522400,No Fresh Positions
17-AUG-2023,INE113A01013,GUJ NAR VAL FER & CHEM L,GNFC,18282414,17465500,No Fresh Positions
17-AUG-2023,INE101D01020,GRANULES INDIA LIMITED,GRANULES,28066846,24032000,No Fresh Positions
17-AUG-2023,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,71793800,No Fresh Positions
17-AUG-2023,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,89610825,74725200,No Fresh Positions
17-AUG-2023,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44366511,44836900,No Fresh Positions
17-AUG-2023,INE160A01022,PUNJAB NATIONAL BANK,PNB,591377974,602304000,No Fresh Positions
17-AUG-2023,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,289139949,261912000,No Fresh Positions
17-AUG-2023,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,184440627,158271000,No Fresh Positions
17-AUG-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40851736,21900000,16909149
17-AUG-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3248500,6817147
17-AUG-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,131440,878457
17-AUG-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,160328044,60739200,91572441
17-AUG-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83537114,55023800,24336458
17-AUG-2023,INE012A01025,ACC LIMITED,ACC,16266067,11287200,4165563
17-AUG-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,73750533,25756200,44306806
17-AUG-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,160323375,73134400,79172806
17-AUG-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10243810,1332400,8399219
17-AUG-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146036127,96699600,42034720
17-AUG-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,6605375,12699963
17-AUG-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,38533900,37073852
17-AUG-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282349803,171320000,96912312
17-AUG-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811231,12442600,73828069
17-AUG-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,23719933,6491863,16042073
17-AUG-2023,INE100A01010,ATUL LTD,ATUL,3243265,851850,2229251
17-AUG-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99343386,22854000,71522216
17-AUG-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,27258000,26364395
17-AUG-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,549044383,80470000,441122163
17-AUG-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25473611,4693000,19506930
17-AUG-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124587288,22044500,96313423
17-AUG-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53321513,15719875,34935562
17-AUG-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3544500,11774628
17-AUG-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,18345600,3543063
17-AUG-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193348108,136552500,47128202
17-AUG-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,242441550,111562173
17-AUG-2023,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,6500250,5671534
17-AUG-2023,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,168839700,509813110
17-AUG-2023,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48585756,14818100,31338368
17-AUG-2023,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,16376000,32054421
17-AUG-2023,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,537443171,60488400,450082612
17-AUG-2023,INE257A01026,BHEL,BHEL,256482590,229981500,13676960
17-AUG-2023,INE376G01013,BIOCON LIMITED.,BIOCON,93328354,68445000,20216936
17-AUG-2023,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,400050,1250748
17-AUG-2023,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,76338000,116176118
17-AUG-2023,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,6963400,15668526
17-AUG-2023,INE836A01035,BIRLASOFT LIMITED,BSOFT,32415626,19992000,10802844
17-AUG-2023,INE476A01014,CANARA BANK,CANBK,134484114,108801900,18958008
17-AUG-2023,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,15408900,2303614
17-AUG-2023,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79827808,21993750,53842667
17-AUG-2023,INE059A01026,CIPLA LTD,CIPLA,107192256,22649250,79183393
17-AUG-2023,INE522F01014,COAL INDIA LTD,COALINDIA,454397021,204443400,227233769
17-AUG-2023,INE591G01017,COFORGE LIMITED,COFORGE,8965098,2564850,5951993
17-AUG-2023,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,4714150,20607712
17-AUG-2023,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,11373000,40954780
17-AUG-2023,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25051592,3517500,20281512
17-AUG-2023,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,127935859,19146600,102392466
17-AUG-2023,INE491A01021,CITY UNION BANK LTD,CUB,148083277,74615000,66064113
