Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
29-MAY-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40551007,8987500,29535956
29-MAY-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,2385000,7680647
29-MAY-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,74920,934977
29-MAY-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,140130169,43183800,89939860
29-MAY-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81478148,42156400,35247840
29-MAY-2023,INE012A01025,ACC LIMITED,ACC,16266067,7550600,7902163
29-MAY-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,70150533,22758150,43884856
29-MAY-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,168364875,62317850,97628781
29-MAY-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10243810,627200,9104419
29-MAY-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145915896,78591600,60028501
29-MAY-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,2997625,16307713
29-MAY-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,26525500,49082252
29-MAY-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282349803,146320000,121912312
29-MAY-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90810989,8417400,77853039
29-MAY-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,23719933,2466607,20067329
29-MAY-2023,INE100A01010,ATUL LTD,ATUL,3243265,302025,2779076
29-MAY-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99289328,18225000,76099861
29-MAY-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,16016800,37605595
29-MAY-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,551526640,66108875,457841433
29-MAY-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25474667,4436250,19764683
29-MAY-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124541834,14632500,103682242
29-MAY-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53179241,7005500,43514778
29-MAY-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3850800,11468328
29-MAY-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,8737600,13151063
29-MAY-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193344124,49273200,134403717
29-MAY-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,157049100,196954623
29-MAY-2023,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,2431400,9740384
29-MAY-2023,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,109229100,569423710
29-MAY-2023,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48585756,10891100,35265368
29-MAY-2023,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,12485000,35945421
29-MAY-2023,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,536205292,47260600,462134427
29-MAY-2023,INE257A01026,BHEL,BHEL,256482590,217717500,25940960
29-MAY-2023,INE376G01013,BIOCON LIMITED.,BIOCON,93192711,46943100,41589975
29-MAY-2023,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,224250,1426548
29-MAY-2023,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,32196600,160317518
29-MAY-2023,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,2777000,19854926
29-MAY-2023,INE836A01035,BIRLASOFT LIMITED,BSOFT,32350632,14766000,15967100
29-MAY-2023,INE476A01014,CANARA BANK,CANBK,134484114,71463600,56296308
29-MAY-2023,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,5241600,12470914
29-MAY-2023,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32816389,13168000,18007569
29-MAY-2023,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79782764,15133750,60659875
29-MAY-2023,INE059A01026,CIPLA LTD,CIPLA,106822098,12547600,88933393
29-MAY-2023,INE522F01014,COAL INDIA LTD,COALINDIA,417418754,59614800,336933016
29-MAY-2023,INE591G01017,COFORGE LIMITED,COFORGE,8533164,1099800,7006705
29-MAY-2023,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,3410750,21911112
29-MAY-2023,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,7517000,44810780
29-MAY-2023,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25045657,2509500,21283874
29-MAY-2023,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,127221943,24999300,95861545
29-MAY-2023,INE491A01021,CITY UNION BANK LTD,CUB,148083277,63215000,77464113
29-MAY-2023,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165463,7251600,18555589
29-MAY-2023,INE016A01026,DABUR INDIA LTD,DABUR,119644656,15808750,97853673
29-MAY-2023,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16549762,2377500,13344773
29-MAY-2023,INE288B01029,DEEPAK NITRITE LTD,DEEPAKNTR,13876110,4197450,8984854
29-MAY-2023,INE124G01033,DELTA CORP LIMITED,DELTACORP,35709031,23007600,10915979
29-MAY-2023,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25517076,6368800,17872422
29-MAY-2023,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,7855466,3074050,4388642
29-MAY-2023,INE271C01023,DLF LIMITED,DLF,124016568,56809500,61006239
29-MAY-2023,INE089A01023,DR. REDDY S LABORATORIES,DRREDDY,24339120,4378250,18743914
29-MAY-2023,INE066A01021,EICHER MOTORS LTD,EICHERMOT,27783296,4205775,22188356
29-MAY-2023,INE042A01014,ESCORTS KUBOTA LIMITED,ESCORTS,6715333,1705550,4674016
29-MAY-2023,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,32025600,55193012
29-MAY-2023,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,418168024,131070000,266189622
29-MAY-2023,INE129A01019,GAIL (INDIA) LTD,GAIL,627745237,106231500,490126475
29-MAY-2023,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,30110093,10376200,18228388
29-MAY-2023,INE776C01039,GMR AIRPORTS INFRA LTD,GMRINFRA,494955219,286515000,183692458
29-MAY-2023,INE113A01013,GUJ NAR VAL FER & CHEM L,GNFC,18282414,9490000,7878293
29-MAY-2023,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,75241410,7963000,63516339
29-MAY-2023,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,23084362,5613550,16316593
29-MAY-2023,INE101D01020,GRANULES INDIA LIMITED,GRANULES,28066846,13438000,13225503
29-MAY-2023,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,74994455,15878300,55366432
29-MAY-2023,INE844O01030,GUJARAT GAS LIMITED,GUJGASLTD,53841317,9056250,42093001
29-MAY-2023,INE066F01012,HINDUSTAN AERONAUTICS LTD,HAL,18959707,6464100,11547621
29-MAY-2023,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,50744557,6896500,41310829
29-MAY-2023,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,211412766,16583000,184259127
29-MAY-2023,INE001A01036,HDFC LTD,HDFC,366911197,28669500,319896137
29-MAY-2023,INE127D01025,HDFC AMC LIMITED,HDFCAMC,15893316,4452000,10646650
29-MAY-2023,INE040A01034,HDFC BANK LTD,HDFCBANK,677391156,95639500,547882098
29-MAY-2023,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,213480408,23124200,179682187
29-MAY-2023,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,26070307,6051300,18715491
29-MAY-2023,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,291902204,46090800,231216293
29-MAY-2023,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,40846200,21361822
29-MAY-2023,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,127940594,25053300,96490264
29-MAY-2023,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,179035680,12902100,157181796
29-MAY-2023,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,89610825,73063400,12066883
29-MAY-2023,INE090A01021,ICICI BANK LTD.,ICICIBANK,1129523104,89236700,983810248
29-MAY-2023,INE765G01017,ICICI LOMBARD GIC LIMITED,ICICIGI,51056259,7803050,40700396
29-MAY-2023,INE726G01019,ICICI PRU LIFE INS CO LTD,ICICIPRULI,76689722,17892000,54963235
29-MAY-2023,INE669E01016,VODAFONE IDEA LIMITED,IDEA,4832931211,873640000,3717644650
29-MAY-2023,INE043D01016,IDFC LIMITED,IDFC,319996887,201980000,102017042
29-MAY-2023,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,794336415,330330000,424289594
29-MAY-2023,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177845485,62703750,106249460
29-MAY-2023,INE203G01027,INDRAPRASTHA GAS LTD,IGL,77000080,10538000,62612076
29-MAY-2023,INE053A01029,THE INDIAN HOTELS CO. LTD,INDHOTEL,175595000,34640000,132175250
29-MAY-2023,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44366511,29002900,13145285
29-MAY-2023,INE933S01016,INDIAMART INTERMESH LTD,INDIAMART,3102339,528450,2418772
29-MAY-2023,INE646L01027,INTERGLOBE AVIATION LTD,INDIGO,24779885,3963300,19577590
29-MAY-2023,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,117838781,28720950,83225891
29-MAY-2023,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,166967045,55473600,103145092
29-MAY-2023,INE009A01021,INFOSYS LIMITED,INFY,615782947,65420000,519573799
29-MAY-2023,INE306R01017,INTELLECT DESIGN ARENA,INTELLECT,18837781,4008500,13887391
29-MAY-2023,INE242A01010,INDIAN OIL CORP LTD,IOC,1369807723,110808750,1190508586
29-MAY-2023,INE571A01038,IPCA LABORATORIES LTD,IPCALAB,27254349,5881200,20010431
29-MAY-2023,INE335Y01020,INDIAN RAIL TOUR CORP LTD,IRCTC,60165566,31715250,25442037
29-MAY-2023,INE154A01025,ITC LTD,ITC,2484174000,139299200,2220666100
29-MAY-2023,INE749A01030,JINDAL STEEL & POWER LTD,JINDALSTEL,76151471,30802500,41541397
29-MAY-2023,INE823G01014,JK CEMENT LIMITED,JKCEMENT,8371839,564500,7388747
29-MAY-2023,INE019A01038,JSW STEEL LIMITED,JSWSTEEL,261371460,33099300,215203587
29-MAY-2023,INE797F01020,JUBILANT FOODWORKS LTD,JUBLFOOD,76383295,24275000,48289130
29-MAY-2023,INE237A01028,KOTAK MAHINDRA BANK LTD,KOTAKBANK,294210380,29269600,250230261
29-MAY-2023,INE498L01015,L&T FINANCE HOLDINGS LTD,L&TFH,168088239,104009220,55674607
29-MAY-2023,INE600L01024,DR. LAL PATH LABS LTD.,LALPATHLAB,7411762,1194250,5846923
29-MAY-2023,INE947Q01028,LAURUS LABS LIMITED,LAURUSLABS,78426465,18926900,55578241
29-MAY-2023,INE115A01026,LIC HOUSING FINANCE LTD,LICHSGFIN,60244101,24286000,32945895
29-MAY-2023,INE018A01030,LARSEN & TOUBRO LTD.,LT,277566840,21351900,242336598
29-MAY-2023,INE214T01019,LTIMINDTREE LIMITED,LTIM,18519219,2223450,15369808
29-MAY-2023,INE010V01017,L&T TECHNOLOGY SER. LTD.,LTTS,5524248,2299200,2948835
29-MAY-2023,INE326A01037,LUPIN LIMITED,LUPIN,48156337,11852400,33896120
