Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
10-DEC-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,142752962,198835200,123481489.325124,No Fresh Positions
10-DEC-2025,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,122326971,167252800,103388065.477123,No Fresh Positions
10-DEC-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,44660948,4165000,1835986.44405,40591914
10-DEC-2025,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4184500,2689004.81048625,4860230
10-DEC-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122316423,117136600,80715316.306953,35485285
10-DEC-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,51907388,24884550,19183548.133056,30128470
10-DEC-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,30942206,44716935,22372133.00245687,7022962
10-DEC-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,61877951,43108800,23920317.069176,34863736
10-DEC-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,73799006,37890275,24579386.712859,45529668
10-DEC-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,6130387,1961125,1600113.1168775,4223754
10-DEC-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3067454,3211400,1222514.383417,1691566
10-DEC-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,119762774,72003750,49698584.1954545,64076051
10-DEC-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9647634,11368000,4074485.88923,5090766
10-DEC-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,27232196,9201500,7463432.529356,18407153
10-DEC-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15240043,5985250,3388682.11798875,11089358
10-DEC-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,409181558,261450000,144272929.92345,244449550
10-DEC-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,52357280,23250000,12035765.88496,37703650
10-DEC-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,18495534,12906825,7412813.110581,10157944
10-DEC-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86234186,35319000,21133008.26499,60789468
10-DEC-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,30902850,22792849.3763215,17086188
10-DEC-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,316147681,102050000,77204553.47776875,223135743
10-DEC-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12547731,6602100,3540129.9832155,8380214
10-DEC-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65659712,27142500,19374942.350285,43001784
10-DEC-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,281116345,131361750,89051153.4825875,178009374
10-DEC-2025,INE028A01039,BANK OF BARODA,BANKBARODA,257509827,170041950,89870452.00528875,154763883
10-DEC-2025,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,95368000,55120380.448352,117561994
10-DEC-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,12904725,4809519.14167125,8287861
10-DEC-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,245461950,123575908.47967175,385413698
10-DEC-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,35155737,12816000,7680250.831715,25717699
10-DEC-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,314058656,74516575,49239062.927798,249116660
10-DEC-2025,INE257A01026,BHEL,BHEL,169029877,137106375,63749640.111345,96828743
10-DEC-2025,INE376G01013,BIOCON LIMITED.,BIOCON,90981174,99807500,49780021.81385,36652093
10-DEC-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19584741,2988375,2244177.60073325,16361326
10-DEC-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,982526,310100,203229.577074,730170
10-DEC-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,281577339,51300625,28815983.584775,238682488
10-DEC-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,13082978,4256125,2762576.85566,9666252
10-DEC-2025,INE118H01025,BSE LIMITED,BSE,48385387,30655500,11967040.709655,33999076
10-DEC-2025,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37106075,19230000,9374899.7996,25875871
10-DEC-2025,INE476A01022,CANARA BANK,CANBK,504315430,333031500,142459508.688555,336640149
10-DEC-2025,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,25752600,10360345.108615,14954779
10-DEC-2025,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,100245792,27544250,15929936.390926,79303566
10-DEC-2025,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63212268,18659375,13166902.04775625,46884752
10-DEC-2025,INE059A01026,CIPLA LTD,CIPLA,57073940,23890875,14169389.98491125,40050853
10-DEC-2025,INE522F01014,COAL INDIA LTD,COALINDIA,227199238,91918800,55549945.866955,160289330
10-DEC-2025,INE591G01025,COFORGE LIMITED,COFORGE,50163899,24478125,13730429.348425,33925274
10-DEC-2025,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19990944,10047150,6225061.849146,12766334
10-DEC-2025,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,48077012,61132500,39436388.7956125,6236772
