Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
18-MAY-2026,INE918Z01012,KAYNES TECHNOLOGY IND LTD,KAYNES,4679418,13634850,5125810.795512,No Fresh Positions
18-MAY-2026,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,216861410,198669000,180033254.189943,No Fresh Positions
18-MAY-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,37756901,6756500,5219782.16556,30649273
18-MAY-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,5991125,2503142.40725125,5046093
18-MAY-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123369777,84397500,49597515.168192,67603772
18-MAY-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,35196587,34238025,21976020.51072775,11460737
18-MAY-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,33645895,40119324,19730839.14522751,12232761
18-MAY-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,64724093,44690400,24035430.057746,37452458
18-MAY-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,88142691,43056850,24328346.46835175,59407209
18-MAY-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,482906787,169846200,97624125.64135,361137322
18-MAY-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,5873365,1771875,1169426.5047525,4410270
18-MAY-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3260820,7115300,2296689.779916,801089
18-MAY-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,97233107,108369450,75284694.153743,17086757
18-MAY-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96940911,64862500,30963916.535825,61129948
18-MAY-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29871221,8860250,5689639.5657945,22688020
18-MAY-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4149500,2185312.2041425,12563085
18-MAY-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,376105000,165513060.0076,237077088
18-MAY-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,62818628,24521500,13695374.9268975,45982321
18-MAY-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,17577908,14810825,8065609.837313,8633402
18-MAY-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86532345,41662000,26272812.9443,55932914
18-MAY-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,25465550,18548994.3083465,21330043
18-MAY-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,331596880,104000625,71453647.2446875,243563388
18-MAY-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12553818,6015600,2469013.60285175,9457113
18-MAY-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65784745,21096500,12064356.8783155,50431150
18-MAY-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,478975,299494.46138,4832398
18-MAY-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,387962395,109458000,72088392.9177725,296475882
18-MAY-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,145616308,162500400,99369062.085928,38966430
18-MAY-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,202085325,120501612.00348075,145001179
18-MAY-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,122912400,67975245.551688,104707129
18-MAY-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,9722075,3551455.38557675,9545924
18-MAY-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,215998650,119810257.9689095,389179349
18-MAY-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,13778000,6998491.025805,31103872
18-MAY-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,342859930,102395750,63936297.42150975,261780636
18-MAY-2026,INE257A01026,BHEL,BHEL,192361942,242754750,136513809.1093,46230035
18-MAY-2026,INE376G01013,BIOCON LIMITED.,BIOCON,108004143,86440000,40289685.429675,62314250
18-MAY-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,15745076,7505550,3060030.905924,11897791
18-MAY-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,868841,456350,293047.270417,532351
18-MAY-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,122766000,66041736.10380625,224677971
18-MAY-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,14553559,7064500,2992014.053495,10833866
18-MAY-2026,INE118H01025,BSE LIMITED,BSE,61182611,25067925,9465424.75866075,48658055
18-MAY-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37147595,15309375,7124106.365285,28166108
18-MAY-2026,INE476A01022,CANARA BANK,CANBK,504315430,444548250,250926531.4114475,228173127
18-MAY-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,28557950,12353312.89307675,12961812
18-MAY-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,103080397,34848300,23337646.9443125,74588730
18-MAY-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63646863,25287500,19214566.74905625,41249953
18-MAY-2026,INE059A01026,CIPLA LTD,CIPLA,76385219,34583400,15875529.45279825,56690428
18-MAY-2026,INE522F01014,COAL INDIA LTD,COALINDIA,320531323,145751400,67124699.337902,237380057
18-MAY-2026,INE704P01025,COCHIN SHIPYARD LIMITED,COCHINSHIP,12661431,7282800,2951301.875828,9077057
18-MAY-2026,INE591G01025,COFORGE LIMITED,COFORGE,50256271,38128025,18899515.7616275,28843941
18-MAY-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19054573,8317425,5012666.35040225,13089177
18-MAY-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,33681250,24302681.0631,24754613
18-MAY-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,98478200,58656575.990518,33101293
18-MAY-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,5310600,3771270.98463,15584219
18-MAY-2026,INE016A01026,DABUR INDIA LTD,DABUR,76827821,46763750,24328140.550725,48658289
18-MAY-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425160,6850350,3773775.35232025,8030126
18-MAY-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,83072620,52657275,30796643.418509,48122345
18-MAY-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,15815194,4212900,2466007.397572,12558426
18-MAY-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6478285,7309900,3000940.0186285,3153430
18-MAY-2026,INE271C01023,DLF LIMITED,DLF,96251298,62021075,42784300.22857625,48654432
18-MAY-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,16494391,6201450,3736307.0087095,11933364
18-MAY-2026,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,61026255,44237500,23241284.30546875,34733657
18-MAY-2026,INE066A01021,EICHER MOTORS LTD,EICHERMOT,20960143,5716800,3193702.49259,16718433
18-MAY-2026,INE758T01015,ETERNAL LIMITED,ETERNAL,1366821859,342669475,203288697.36904275,1095192068
18-MAY-2026,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,50211048,50592600,22794333.279504,24906162
18-MAY-2026,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,359450597,146250000,84058596.759625,257419470
18-MAY-2026,INE451A01017,FORCE MOTORS LIMITED,FORCEMOT,736885,518300,241628.0759655,458412
18-MAY-2026,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,70894446,14411125,9614491.239772,57735232
18-MAY-2026,INE129A01019,GAIL (INDIA) LTD,GAIL,471255857,119107000,73778452.8022345,373914611
18-MAY-2026,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,15844372,15181500,11035144.63580625,4017008
18-MAY-2026,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,534704421,218477925,122209083.96087825,385760115
18-MAY-2026,INE260B01028,GODFREY PHILLIPS INDIA LT,GODFRYPHLP,6329596,6072275,2840956.47350575,3172159
18-MAY-2026,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,53250524,20580000,13927009.28824,36660988
18-MAY-2026,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,23870110,13756500,8409102.978561,14267501
18-MAY-2026,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,38401443,18738000,15592274.0970125,20889096
18-MAY-2026,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,28450886,15425250,7008570.216039,20019771
18-MAY-2026,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,29751886,18990000,10483828.53619,17780463
18-MAY-2026,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,145140505,91179300,43784803.767167,94098675
18-MAY-2026,INE127D01025,HDFC AMC LIMITED,HDFCAMC,30592324,9606900,7079074.950355,21983632
18-MAY-2026,INE040A01034,HDFC BANK LTD,HDFCBANK,1496665645,491683550,355869584.743864,1065962778
18-MAY-2026,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,156090005,88585200,58531837.571637,89753667
18-MAY-2026,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,19589014,9583950,4583730.951379,14025832
18-MAY-2026,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,218611634,51039100,32711828.631601,174969223
18-MAY-2026,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,143933168,78723900,40903089.4396405,95833420
18-MAY-2026,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,89517840,31825200,15590777.411872,69451170
