Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
04-OCT-2023,INE124G01033,DELTA CORP LIMITED,DELTACORP,35709031,35224000,No Fresh Positions
04-OCT-2023,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,89610825,83206500,No Fresh Positions
04-OCT-2023,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109688743,104742000,No Fresh Positions
04-OCT-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40851736,22153000,16656149
04-OCT-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,2117500,7948147
04-OCT-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,92760,917137
04-OCT-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,160328044,65242800,87068841
04-OCT-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83537114,46420400,32939858
04-OCT-2023,INE012A01025,ACC LIMITED,ACC,16266067,7576200,7876563
04-OCT-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,73750533,16732500,53330506
04-OCT-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,160323375,68847200,83460006
04-OCT-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10243810,1034000,8697619
04-OCT-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146036127,83687400,55046920
04-OCT-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,3404000,15901338
04-OCT-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,20770600,54837152
04-OCT-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282349803,146845000,121387312
04-OCT-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811231,12562000,73708669
04-OCT-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,23719933,4147100,18386836
04-OCT-2023,INE100A01010,ATUL LTD,ATUL,3243265,507225,2573876
04-OCT-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99343386,20559000,73817216
04-OCT-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,24233000,29389395
04-OCT-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,549044383,77515625,444076538
04-OCT-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25473611,3959000,20240930
04-OCT-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124587288,15722000,102635923
04-OCT-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53321513,9356125,41299312
04-OCT-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2454000,12865128
04-OCT-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,18443200,3445463
04-OCT-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193348108,102395000,81285702
04-OCT-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,219298950,134704773
04-OCT-2023,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,2044500,10127284
04-OCT-2023,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,109308900,569343910
