Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
20-APR-2026,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,216861410,218089400,200961632.759629,No Fresh Positions
20-APR-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,37756901,9895000,5174531.01539,30694524
20-APR-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,5143375,2378957.6148925,5170278
20-APR-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123369777,66011400,42906951.966425,74294336
20-APR-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,35196587,29461725,22526036.2249835,10910721
20-APR-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,33645895,31771071,16896430.2493721,15067170
20-APR-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,64724093,37736400,22103871.045264,39384017
20-APR-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,88142691,37489850,20023780.22560125,63711776
20-APR-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,482906787,148066950,87041479.571325,371719968
20-APR-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,5873365,1782250,1179092.92108125,4400603
20-APR-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3260820,3079800,1308463.704098,1789315
20-APR-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,97233107,79979550,59793290.753936,32578160
20-APR-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96940911,101200000,29978758.586375,62115106
20-APR-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29871221,6952400,4734259.2215885,23643400
20-APR-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4046375,2390811.2311575,12357586
20-APR-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,300470000,128865084.1768,273725064
20-APR-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,62818628,25262500,15095596.5716925,44582100
20-APR-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,17577908,21006475,10491825.6254015,6207186
20-APR-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86532345,37668000,24770100.10282,57435627
20-APR-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,28223800,21005905.9029355,18873132
