Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
02-JUN-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3260820,5868900,2983034.990037,No Fresh Positions
02-JUN-2026,INE918Z01012,KAYNES TECHNOLOGY IND LTD,KAYNES,4679418,7388100,4433958.825809,No Fresh Positions
02-JUN-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,37756901,6000500,5093158.364255,30775897
02-JUN-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,3822750,2405936.1388575,5143299
02-JUN-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123369777,71665800,56072700.083227,61128588
02-JUN-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,35196587,28878525,20411289.00143025,13025468
02-JUN-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,33645895,30984048,20514535.63600133,11449064
02-JUN-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,64724093,34368000,23248472.179862,38239416
02-JUN-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,88142691,30517800,23014371.675791,60721184
02-JUN-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,482906787,162611300,105482765.9943525,353278681
02-JUN-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,5873365,2493625,1411726.80879,4167969
02-JUN-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,97233107,93511650,72777046.26836,19594405
02-JUN-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96940911,49282500,22757018.8321,69336846
02-JUN-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29871221,7735350,6053904.8022865,22323755
02-JUN-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,3787000,2022321.30705125,12726076
02-JUN-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,398930000,194935411.0346,207654737
02-JUN-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,62818628,19584250,12234383.56592,47443313
