Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
25-FEB-2025,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109606743,92049000,No Fresh Positions
25-FEB-2025,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41800237,30594000,9116225
25-FEB-2025,INE117A01022,ABB INDIA LIMITED,ABB,10595418,6873875,3191772
25-FEB-2025,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,97380,912517
25-FEB-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,162341346,118810800,35413478
25-FEB-2025,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,121576670,79029600,36468236
25-FEB-2025,INE012A01025,ACC LIMITED,ACC,16266067,10535700,4917063
25-FEB-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,72215231,13876250,54728219
25-FEB-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,60081955,39392400,17685457
25-FEB-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,123755903,25408500,92159607
25-FEB-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,43468800,96516143
25-FEB-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10602135,1996400,8075628
25-FEB-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,159683698,62586000,89113513
25-FEB-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,11629844,9110200,1938151
25-FEB-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,39789217,7408100,30391656
25-FEB-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,5067625,14237713
25-FEB-2025,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,27822200,47766552
25-FEB-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282439403,106845000,161472432
25-FEB-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90786456,27322800,58924333
25-FEB-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,24660712,10328114,13099562
25-FEB-2025,INE399L01023,ADANI TOTAL GAS LIMITED,ATGL,55429320,10048650,42609204
25-FEB-2025,INE100A01010,ATUL LTD,ATUL,3228327,658400,2408510
25-FEB-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114786901,48526000,60521555
25-FEB-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,55970580,20640950,32531101
25-FEB-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,546170617,136048750,382813336
25-FEB-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25109848,5412150,18442205
25-FEB-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,125314034,34896000,84152332
25-FEB-2025,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,56041443,18656125,34583245
25-FEB-2025,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2991000,12328128
25-FEB-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193371093,171063200,12639338
25-FEB-2025,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,257046075,96957648
25-FEB-2025,INE084A01016,BANK OF INDIA,BANKINDIA,242361229,104885850,125357317
25-FEB-2025,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,3853500,8318284
25-FEB-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,278313900,400338910
25-FEB-2025,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58320348,27250080,28154250
25-FEB-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,53479551,22503500,28302073
25-FEB-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,569977208,75125050,466353297
25-FEB-2025,INE257A01026,BHEL,BHEL,256482590,163566375,80092085
25-FEB-2025,INE376G01013,BIOCON LIMITED.,BIOCON,93979873,70517500,18763379
25-FEB-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,629975,1020823
