Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
12-JUL-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83638248,67826200,No Fresh Positions
12-JUL-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,18622400,No Fresh Positions
12-JUL-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193370778,155352400,No Fresh Positions
12-JUL-2024,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31488204,27171900,No Fresh Positions
12-JUL-2024,INE776C01039,GMR AIRPORTS INFRA LTD,GMRINFRA,494055219,514125000,No Fresh Positions
12-JUL-2024,INE113A01013,GUJ NAR VAL FER & CHEM L,GNFC,17249403,14955200,No Fresh Positions
12-JUL-2024,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177845485,146017500,No Fresh Positions
12-JUL-2024,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44362911,39228300,No Fresh Positions
12-JUL-2024,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,166908773,144619000,No Fresh Positions
12-JUL-2024,INE140A01024,PIRAMAL ENTERPRISES LTD,PEL,23955401,19381500,No Fresh Positions
12-JUL-2024,INE976G01028,RBL BANK LIMITED,RBLBANK,121019977,110025000,No Fresh Positions
12-JUL-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41012842,21744000,17218199
12-JUL-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3233250,6832397
12-JUL-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,223380,786517
12-JUL-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161393400,127434600,25889130
12-JUL-2024,INE012A01025,ACC LIMITED,ACC,16266067,9695100,5757663
12-JUL-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,33496200,25831331
12-JUL-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,53762400,86222543
12-JUL-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,1817100,8009536
12-JUL-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,56608200,82176651
12-JUL-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,3656500,15648838
12-JUL-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,39737500,35851252
12-JUL-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282399403,209645000,58634432
12-JUL-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,22709600,63561232
12-JUL-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,6037517,17388692
12-JUL-2024,INE100A01010,ATUL LTD,ATUL,3228695,1320800,1746460
12-JUL-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114477878,43499000,65254984
12-JUL-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,19818150,33804245
12-JUL-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,546857493,68945625,450568993
12-JUL-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25094277,4493400,19346163
12-JUL-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124862934,21693000,96926787
12-JUL-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,55896689,19804000,33297854
12-JUL-2024,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3341400,11977728
12-JUL-2024,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,260325000,93678723
12-JUL-2024,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,8451750,3720034
12-JUL-2024,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,268387350,410265460
12-JUL-2024,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58313322,29541600,25856055
12-JUL-2024,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,15173000,33257421
12-JUL-2024,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,561956319,86532650,447325853
12-JUL-2024,INE257A01026,BHEL,BHEL,256482590,177702000,65956460
12-JUL-2024,INE376G01013,BIOCON LIMITED.,BIOCON,93756161,77417500,11650852
12-JUL-2024,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,391275,1259523
12-JUL-2024,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,408027660,126774000,260852277
12-JUL-2024,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,4371000,18260926
12-JUL-2024,INE836A01035,BIRLASOFT LIMITED,BSOFT,32597887,24728000,6239992
12-JUL-2024,INE476A01022,CANARA BANK,CANBK,672420574,492230250,146569295
12-JUL-2024,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,13687050,4025464
12-JUL-2024,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,83401373,13764375,65466929
12-JUL-2024,INE059A01026,CIPLA LTD,CIPLA,107207236,19154850,82692024
