Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
23-AUG-2022,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40461755,7101750,31336917
23-AUG-2022,INE117A01022,ABB INDIA LIMITED,ABB,10595418,1500500,8565147
23-AUG-2022,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,83200,926697
23-AUG-2022,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,139834302,36644400,96198186
23-AUG-2022,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81494340,19981000,57438623
23-AUG-2022,INE012A01025,ACC LIMITED,ACC,17078428,6668500,9556006
23-AUG-2022,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,55169320,37404500,15006354
23-AUG-2022,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,143563492,111705000,24680317
23-AUG-2022,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10249198,993600,8743138
23-AUG-2022,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,24576009,9600000,13747208
23-AUG-2022,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145968373,119701800,18968154
23-AUG-2022,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,4889125,14416213
23-AUG-2022,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,38916500,36691252
23-AUG-2022,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282229803,127165000,140953312
23-AUG-2022,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90810989,10976200,75294239
23-AUG-2022,INE006I01046,ASTRAL LIMITED,ASTRAL,17788750,1180850,15718462
23-AUG-2022,INE100A01010,ATUL LTD,ATUL,3243507,178275,2903056
23-AUG-2022,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,90477610,11504000,74449729
23-AUG-2022,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,21575000,32047395
23-AUG-2022,INE238A01034,AXIS BANK LIMITED,AXISBANK,542455719,73342800,441990133
23-AUG-2022,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,26757342,3740000,21679474
23-AUG-2022,INE918I01018,BAJAJ FINSERV LTD.,BAJAJFINSV,12447503,3324100,8501027
23-AUG-2022,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53088500,11062500,39371575
23-AUG-2022,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3138600,12180528
23-AUG-2022,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23498849,18908800,3415106
23-AUG-2022,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193334082,46474200,137193177
23-AUG-2022,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,166262850,187740873
23-AUG-2022,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,3961100,8210684
23-AUG-2022,INE263A01024,BHARAT ELECTRONICS LTD,BEL,238123793,55822000,170395603
23-AUG-2022,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48595109,11418000,34747353
23-AUG-2022,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,14970000,33460421
23-AUG-2022,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,518042216,83093650,409046455
23-AUG-2022,INE257A01026,BHEL,BHEL,256482590,222253500,21404960
23-AUG-2022,INE376G01013,BIOCON LIMITED.,BIOCON,92756263,37908600,50209849
23-AUG-2022,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,394500,1256298
23-AUG-2022,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,35776800,156737318
23-AUG-2022,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,3334400,19297526
23-AUG-2022,INE836A01035,BIRLASOFT LIMITED,BSOFT,33349327,15880800,15801060
23-AUG-2022,INE476A01014,CANARA BANK,CANBK,134484114,80103600,47656308
23-AUG-2022,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,4797000,12915514
23-AUG-2022,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32874909,16257000,14974163
23-AUG-2022,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79651800,12822500,62846710
23-AUG-2022,INE059A01026,CIPLA LTD,CIPLA,106508635,16673800,84509403
23-AUG-2022,INE522F01014,COAL INDIA LTD,COALINDIA,417418754,107436000,289111816
23-AUG-2022,INE591G01017,COFORGE LIMITED,COFORGE,7300020,2348700,4586319
23-AUG-2022,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,3782450,21539412
23-AUG-2022,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,7914000,44413780
23-AUG-2022,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,24981397,2464700,21267627
23-AUG-2022,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,119206423,7105500,106140601
