Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
13-JUL-2026,INE918Z01012,KAYNES TECHNOLOGY IND LTD,KAYNES,4679418,6564000,4040710.2923025,No Fresh Positions
13-JUL-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,51083894,8524500,6068937.275135,42460762
13-JUL-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4976000,2788597.0091325,4760638
13-JUL-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123720921,62365800,40369805.739805,77165069
13-JUL-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,49139888,28152225,19252095.309799,27430798
13-JUL-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49118842,30993318,19044120.67724152,27618779
13-JUL-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,33064800,22189666.651416,65986413
13-JUL-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,110514429,32871425,22278428.583096,82710278
13-JUL-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,724360180,260712000,160120388.104606,528021782
13-JUL-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7243069,1989125,1462154.961975,5418760
13-JUL-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3263764,3023700,1484740.148825,1615835
13-JUL-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,121709478,107383200,85859766.001864,29764238
13-JUL-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,97286577,54902500,27836533.4939,64585714
13-JUL-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29883578,8361500,5878123.1704355,22511275
13-JUL-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4291125,2510465.4016475,12237932
13-JUL-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,305075000,153411501.48435,249178647
13-JUL-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,45385909,16277500,9482102.33047,33634511
13-JUL-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18447449,15708000,7824578.17977325,9700498
13-JUL-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,78124588,36389000,26001246.06644,48217112
13-JUL-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,18786900,11931107.933504,27947930
13-JUL-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,306812193,99188125,70879166.48605625,220592416
13-JUL-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12912877,5083350,2803075.8661905,9464157
13-JUL-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65885861,22176000,13704024.831442,48887543
13-JUL-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,465150,302457.3822565,4829435
13-JUL-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,368171395,114243750,86085778.160955,263677047
13-JUL-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,147442270,170222400,111252182.984168,28817973
13-JUL-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,266768775,144228067.3362945,121274724
13-JUL-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,167954800,102487553.861284,70194821
13-JUL-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,19834325,7984389.511184,5112990
13-JUL-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,465894408,201460800,119336646.49185325,323263041
13-JUL-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,12606000,8561793.99262,29540569
13-JUL-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,421856445,91123050,59258648.84335475,341504973
13-JUL-2026,INE257A01026,BHEL,BHEL,218493415,153216000,88874909.73721625,118693834
13-JUL-2026,INE376G01013,BIOCON LIMITED.,BIOCON,108030546,92700000,56419999.49215,46209019
13-JUL-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19585168,5844800,3256568.59649975,15349341
13-JUL-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,1005850,489775,235665.712957,719891
13-JUL-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,77813025,43405966.5764305,247313741
13-JUL-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,17867310,3620750,2284446.05779625,14689498
13-JUL-2026,INE118H01025,BSE LIMITED,BSE,61182611,19323400,9171015.385138,48952465
13-JUL-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37197674,14545575,7808014.61267625,27529775
13-JUL-2026,INE476A01022,CANARA BANK,CANBK,504315430,578029500,382838047.6463525,96261610
13-JUL-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,24677675,9751063.00794475,15564061
13-JUL-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,101855520,37381300,21808342.169201,74954401
13-JUL-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,64859568,20488125,14578665.51645625,47037924
13-JUL-2026,INE059A01026,CIPLA LTD,CIPLA,70510364,25081375,14194528.36209975,52790317
13-JUL-2026,INE522F01014,COAL INDIA LTD,COALINDIA,340798858,131373900,73696291.766568,250062623
13-JUL-2026,INE704P01025,COCHIN SHIPYARD LIMITED,COCHINSHIP,12661431,15397600,7185697.562364,4842661
13-JUL-2026,INE591G01025,COFORGE LIMITED,COFORGE,52331255,31899575,20460480.01989975,29254212
13-JUL-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,14245222,7544625,4763721.0037525,8769239
13-JUL-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,38231250,24735464.6981375,24321829
13-JUL-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,72581850,55973917.786436,35783951
13-JUL-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,6293400,4464213.396744,14891276
13-JUL-2026,INE016A01026,DABUR INDIA LTD,DABUR,82677434,54213750,31808177.044875,46735385
13-JUL-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425160,6733350,4828212.69008575,6975689
13-JUL-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,112291216,56950450,29459028.712283,77217626
13-JUL-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,13600537,6528900,4020422.019919,8900088
13-JUL-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6504348,6584850,2741016.5360895,3438114
13-JUL-2026,INE271C01023,DLF LIMITED,DLF,96251298,77852500,50173114.0248955,41265619
13-JUL-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,22726551,12150600,5754571.5562035,15835651
13-JUL-2026,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,87080351,48144375,17357071.82019375,65369261
13-JUL-2026,INE066A01021,EICHER MOTORS LTD,EICHERMOT,19219348,8450900,4529831.169429,13728549
13-JUL-2026,INE758T01015,ETERNAL LIMITED,ETERNAL,1379083826,289343725,182466390.69466125,1127663244
13-JUL-2026,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,68856800,54786600,26561229.356466,38852730
13-JUL-2026,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,365889239,138220000,92032784.747075,255561992
13-JUL-2026,INE451A01017,FORCE MOTORS LIMITED,FORCEMOT,736885,537125,249467.17264175,450573
13-JUL-2026,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,51966225,16310650,12438304.56634025,36929609
13-JUL-2026,INE129A01019,GAIL (INDIA) LTD,GAIL,448489660,127551500,81379151.556346,344686025
13-JUL-2026,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,22582219,15195000,11827128.18499125,9625979
13-JUL-2026,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,533339406,224190450,135438762.3222935,371233673
13-JUL-2026,INE260B01028,GODFREY PHILLIPS INDIA LT,GODFRYPHLP,6348046,2834975,1941211.49649975,4089432
13-JUL-2026,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,72056552,15659500,11305674.138055,57148050
13-JUL-2026,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,21839065,15472600,8469915.823446,12277195
13-JUL-2026,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,38058064,17519500,13500292.745255,22654868
13-JUL-2026,INE200A01026,GE VERNOVA T&D INDIA LTD,GVT&D,18819420,3116500,1595666.72195375,16282782
