Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
23-JUN-2023,INE066F01012,HINDUSTAN AERONAUTICS LTD,HAL,18959707,18453600,No Fresh Positions
23-JUN-2023,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,54955200,No Fresh Positions
23-JUN-2023,INE498L01015,L&T FINANCE HOLDINGS LTD,L&TFH,168088239,136447960,No Fresh Positions
23-JUN-2023,INE160A01022,PUNJAB NATIONAL BANK,PNB,591377974,494720000,No Fresh Positions
23-JUN-2023,INE976G01028,RBL BANK LIMITED,RBLBANK,119913612,114820000,No Fresh Positions
23-JUN-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40551007,17471800,21051656
23-JUN-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3456500,6609147
23-JUN-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,102240,907657
23-JUN-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,140130169,72975600,60148060
23-JUN-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81478148,61991800,15412440
23-JUN-2023,INE012A01025,ACC LIMITED,ACC,16266067,9538700,5914063
23-JUN-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,70150533,36438150,30204856
23-JUN-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,168364875,64688275,95258356
23-JUN-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10243810,1148400,8583219
23-JUN-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145915896,80863200,57756901
23-JUN-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,5984500,13320838
23-JUN-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,37930600,37677152
23-JUN-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282349803,195240000,72992312
23-JUN-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90810989,10940600,75329839
23-JUN-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,23719933,4174625,18359311
23-JUN-2023,INE100A01010,ATUL LTD,ATUL,3243265,707400,2373701
23-JUN-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99289328,19541000,74783861
23-JUN-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,25078600,28543795
23-JUN-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,551526640,92119550,431830758
23-JUN-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25474667,5971500,18229433
23-JUN-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124504834,17639000,100640592
23-JUN-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53179241,10400625,40119653
23-JUN-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3294300,12024828
23-JUN-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,21681600,207063
23-JUN-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193344124,68801700,114875217
23-JUN-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,204984000,149019723
23-JUN-2023,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,3108300,9063484
23-JUN-2023,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,165915600,512737210
23-JUN-2023,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48585756,12618100,33538368
23-JUN-2023,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,16155000,32275421
23-JUN-2023,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,536205292,70310450,439084577
23-JUN-2023,INE257A01026,BHEL,BHEL,256482590,197473500,46184960
23-JUN-2023,INE376G01013,BIOCON LIMITED.,BIOCON,93192711,55996900,32536175
23-JUN-2023,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,328150,1322648
23-JUN-2023,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,51807600,140706518
23-JUN-2023,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,4444400,18187526
23-JUN-2023,INE836A01035,BIRLASOFT LIMITED,BSOFT,32350632,18140000,12593100
23-JUN-2023,INE476A01014,CANARA BANK,CANBK,134484114,92790900,34969008
23-JUN-2023,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,7633275,10079239
23-JUN-2023,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32816389,25092400,6083169
23-JUN-2023,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79782764,19318750,56474875
23-JUN-2023,INE059A01026,CIPLA LTD,CIPLA,106822098,17290650,84190343
23-JUN-2023,INE522F01014,COAL INDIA LTD,COALINDIA,417418754,189579600,206968216
23-JUN-2023,INE591G01017,COFORGE LIMITED,COFORGE,8533164,2142450,5964055
23-JUN-2023,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,4162200,21159662
23-JUN-2023,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,12684000,39643780
23-JUN-2023,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25045657,5985700,17807674
23-JUN-2023,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,127221943,22204200,98656645
23-JUN-2023,INE491A01021,CITY UNION BANK LTD,CUB,148083277,76950000,63729113
23-JUN-2023,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165463,6729600,19077589
23-JUN-2023,INE016A01026,DABUR INDIA LTD,DABUR,119644656,20068750,93593673
23-JUN-2023,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16549762,3087000,12635273
23-JUN-2023,INE288B01029,DEEPAK NITRITE LTD,DEEPAKNTR,13876110,4364800,8817504
23-JUN-2023,INE124G01033,DELTA CORP LIMITED,DELTACORP,35709031,29355200,4568379
23-JUN-2023,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25517076,6785850,17455372
23-JUN-2023,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,7855466,5610075,1852617
23-JUN-2023,INE271C01023,DLF LIMITED,DLF,124016568,63873150,53942589
23-JUN-2023,INE089A01023,DR. REDDY S LABORATORIES,DRREDDY,24339120,6857250,16264914
23-JUN-2023,INE066A01021,EICHER MOTORS LTD,EICHERMOT,27783296,6056575,20337556
23-JUN-2023,INE042A01014,ESCORTS KUBOTA LIMITED,ESCORTS,6715333,2726900,3652666
23-JUN-2023,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,48589200,38629412
23-JUN-2023,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,418168024,211445000,185814622
23-JUN-2023,INE129A01019,GAIL (INDIA) LTD,GAIL,627745237,189395850,406962125
23-JUN-2023,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,30110093,16010900,12593688
23-JUN-2023,INE776C01039,GMR AIRPORTS INFRA LTD,GMRINFRA,494955219,293737500,176469958
23-JUN-2023,INE113A01013,GUJ NAR VAL FER & CHEM L,GNFC,18282414,16546400,821893
23-JUN-2023,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,75241410,9655000,61824339
23-JUN-2023,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,23084362,7548600,14381543
23-JUN-2023,INE101D01020,GRANULES INDIA LIMITED,GRANULES,28066846,19102000,7561503
23-JUN-2023,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,74994455,16951800,54292932
23-JUN-2023,INE844O01030,GUJARAT GAS LIMITED,GUJGASLTD,53841317,15573750,35575501
23-JUN-2023,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,50744557,10065500,38141829
23-JUN-2023,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,211412766,28865200,171976927
23-JUN-2023,INE001A01036,HDFC LTD,HDFC,366911197,32988000,315577637
23-JUN-2023,INE127D01025,HDFC AMC LIMITED,HDFCAMC,15893316,11933400,3165250
23-JUN-2023,INE040A01034,HDFC BANK LTD,HDFCBANK,677391156,128612000,514909598
23-JUN-2023,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,213480408,43788800,159017587
23-JUN-2023,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,26070307,12239100,12527691
23-JUN-2023,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,291902204,72094400,205212693
23-JUN-2023,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,127940594,42476400,79067164
23-JUN-2023,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,179035680,16027200,154056696
23-JUN-2023,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,89610825,84201800,928483
23-JUN-2023,INE090A01021,ICICI BANK LTD.,ICICIBANK,1129523104,127071000,945975948
23-JUN-2023,INE765G01017,ICICI LOMBARD GIC LIMITED,ICICIGI,51056259,8053200,40450246
23-JUN-2023,INE726G01019,ICICI PRU LIFE INS CO LTD,ICICIPRULI,76689722,24174000,48681235
23-JUN-2023,INE669E01016,VODAFONE IDEA LIMITED,IDEA,4832931211,1278140000,3313144650
23-JUN-2023,INE043D01016,IDFC LIMITED,IDFC,319996887,279970000,24027042
23-JUN-2023,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,794336415,599715000,154904594
23-JUN-2023,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177845485,139387500,29565710
23-JUN-2023,INE203G01027,INDRAPRASTHA GAS LTD,IGL,77000080,17743000,55407076
23-JUN-2023,INE053A01029,THE INDIAN HOTELS CO. LTD,INDHOTEL,175595000,40386000,126429250
23-JUN-2023,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44366511,41380100,768085
23-JUN-2023,INE933S01016,INDIAMART INTERMESH LTD,INDIAMART,6204678,1380600,4513844
23-JUN-2023,INE646L01027,INTERGLOBE AVIATION LTD,INDIGO,24779885,7292700,16248190
23-JUN-2023,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,117838781,38157250,73789591
23-JUN-2023,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,166967045,117859000,40759692
23-JUN-2023,INE009A01021,INFOSYS LIMITED,INFY,615782947,83971600,501022199
