Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
08-OCT-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193370862,163646000,No Fresh Positions
08-OCT-2024,INE836A01035,BIRLASOFT LIMITED,BSOFT,32626827,27472000,No Fresh Positions
08-OCT-2024,INE113A01013,GUJ NAR VAL FER & CHEM L,GNFC,17249403,17910100,No Fresh Positions
08-OCT-2024,INE101D01020,GRANULES INDIA LIMITED,GRANULES,29633038,28810000,No Fresh Positions
08-OCT-2024,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,59171850,No Fresh Positions
08-OCT-2024,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,966311538,891705000,No Fresh Positions
08-OCT-2024,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109626743,99180000,No Fresh Positions
08-OCT-2024,INE160A01022,PUNJAB NATIONAL BANK,PNB,591377974,563976000,No Fresh Positions
08-OCT-2024,INE976G01028,RBL BANK LIMITED,RBLBANK,121256568,110750000,No Fresh Positions
08-OCT-2024,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,289139949,282708000,No Fresh Positions
08-OCT-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41153022,32816000,6279370
08-OCT-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,2440375,7625272
08-OCT-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,126460,883437
08-OCT-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161899049,99252000,54552096
08-OCT-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,94593283,75441600,14422018
08-OCT-2024,INE012A01025,ACC LIMITED,ACC,16266067,9022500,6430263
08-OCT-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,57646033,43500900,11262831
08-OCT-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,38470000,101514943
08-OCT-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10431527,2360100,7549850
08-OCT-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,57652200,81132651
08-OCT-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,3368125,15937213
08-OCT-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,35009800,40578952
08-OCT-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282419403,180015000,88283432
08-OCT-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90776680,18358400,67879446
08-OCT-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,8128683,15297526
