Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
03-FEB-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,150644875,133695000,No Fresh Positions
03-FEB-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40485931,8218650,30242984
03-FEB-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,1739750,8325897
03-FEB-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,70760,939137
03-FEB-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,139924470,47876400,85051846
03-FEB-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81409858,24874200,52465165
03-FEB-2023,INE012A01025,ACC LIMITED,ACC,16266067,11845250,3607513
03-FEB-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62410300,46359000,12930785
03-FEB-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10244418,338200,9393997
03-FEB-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145915904,112699800,25920308
03-FEB-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,2493750,16811588
03-FEB-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,30824500,44783252
03-FEB-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282349803,141560000,126672312
03-FEB-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90810989,13257000,73013439
03-FEB-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,17789950,2289375,14611077
03-FEB-2023,INE100A01010,ATUL LTD,ATUL,3243265,240150,2840951
03-FEB-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99242739,12212000,82068602
03-FEB-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,25757000,27865395
03-FEB-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,550032604,91863600,430667373
03-FEB-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25475409,3971750,20229888
03-FEB-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124591606,23715000,94647025
03-FEB-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53162709,12258250,38246323
03-FEB-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2121900,13197228
03-FEB-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23485900,13345600,8966005
03-FEB-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193343252,62409600,121266489
03-FEB-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,260424450,93579273
03-FEB-2023,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,3038750,9133034
03-FEB-2023,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,205068900,473583910
