Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
22-DEC-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282359403,227680000,No Fresh Positions
22-DEC-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,21073600,No Fresh Positions
22-DEC-2023,INE124G01033,DELTA CORP LIMITED,DELTACORP,35744131,33595200,No Fresh Positions
22-DEC-2023,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,63133600,No Fresh Positions
22-DEC-2023,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44362911,37830500,No Fresh Positions
22-DEC-2023,INE139A01034,NATIONAL ALUMINIUM CO LTD,NATIONALUM,178967755,185662500,No Fresh Positions
22-DEC-2023,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,289139949,233568000,No Fresh Positions
22-DEC-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40912236,23104000,15762624
22-DEC-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,2150625,7915022
22-DEC-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,312360,697537
22-DEC-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161153272,137484000,15611608
22-DEC-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83620831,65026000,14413789
22-DEC-2023,INE012A01025,ACC LIMITED,ACC,16266067,8865600,6587163
22-DEC-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,31022100,28305431
22-DEC-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,148906032,99068800,42391930
22-DEC-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,1193400,8633236
22-DEC-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,84261600,54523251
22-DEC-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,4392250,14913088
22-DEC-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,50838500,24769252
22-DEC-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,9615400,76655432
22-DEC-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,23721477,4292432,18242971
22-DEC-2023,INE100A01010,ATUL LTD,ATUL,3243265,353850,2727251
22-DEC-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99586042,25004000,69602739
22-DEC-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,38384500,15237895
22-DEC-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,546748140,86400000,433010733
22-DEC-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25475399,4779750,19421879
22-DEC-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124658906,16949500,101476460
22-DEC-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,55793288,13919250,39084373
