Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
22-JUL-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193371109,166744800,No Fresh Positions
22-JUL-2025,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,177849950,202252500,No Fresh Positions
22-JUL-2025,INE976G01028,RBL BANK LIMITED,RBLBANK,121575211,113223675,No Fresh Positions
22-JUL-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,72384900,7964500,60801155
22-JUL-2025,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41876170,35618650,4163711
22-JUL-2025,INE117A01022,ABB INDIA LIMITED,ABB,10595418,5803000,4262647
22-JUL-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,162442174,91639100,62680965
22-JUL-2025,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,121580965,110658600,4843316
22-JUL-2025,INE012A01025,ACC LIMITED,ACC,16266067,6754800,8697963
22-JUL-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,72215231,25981425,42623044
22-JUL-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,60081955,33225000,23852857
22-JUL-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,123755903,32196000,85372107
22-JUL-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,36632475,103352468
22-JUL-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10730378,1763250,8430609
22-JUL-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,4078053,806700,3067450
22-JUL-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,159683698,45256050,106443463
22-JUL-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,11638502,8938750,2117826
22-JUL-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,39789217,8721300,29078456
22-JUL-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20320323,5705500,13598806
22-JUL-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,564878806,143395000,393239865
22-JUL-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90791585,29058000,57194005
22-JUL-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,24660712,11089950,12337726
22-JUL-2025,INE399L01023,ADANI TOTAL GAS LIMITED,ATGL,55429320,11618250,41039604
22-JUL-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114846423,38028000,71076101
22-JUL-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,55970580,28631350,24540701
22-JUL-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,549885930,158917500,363474133
22-JUL-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25086000,5131575,18700125
22-JUL-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,125347779,28728000,90352390
22-JUL-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,562142812,126426750,407608921
