Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
02-FEB-2026,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,122326971,167807500,113229522.75946,No Fresh Positions
02-FEB-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,36943219,3717500,2868035.51173,32228022
02-FEB-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4420500,2253276.832605,5295958
02-FEB-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122657000,101351400,80462107.946803,36062042
02-FEB-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,43791427,26726625,21003459.057438,20598396
02-FEB-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49117354,32611860,19828732.86180934,26832753
02-FEB-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,37063800,22029393.477244,66146687
02-FEB-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,84394936,33726900,22526600.929855,57648588
02-FEB-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7334235,1385125,1193389.37263375,5774133
02-FEB-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3257355,1835400,1192047.323948,1902439
02-FEB-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,79841849,73248000,50252641.785522,25597114
02-FEB-2026,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9673308,8023500,3654357.006005,5535285
02-FEB-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,23068453,10959900,9285656.0532775,12629374
02-FEB-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,5534500,3489096.90304875,11259300
02-FEB-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423719104,228550000,156468239.3852,246064909
02-FEB-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,49389162,26206250,13723144.48268,33196559
02-FEB-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18450534,9323225,6685823.7323985,10842183
02-FEB-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86371921,31044000,21558282.6267,60495042
02-FEB-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,25973750,20866438.676118,19012599
02-FEB-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,296371456,109110000,75037695.13804375,206515188
02-FEB-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,15906526,5444400,3407257.0691365,11703942
