Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
10-APR-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,24171200,No Fresh Positions
10-APR-2024,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,86983200,No Fresh Positions
10-APR-2024,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,68364700,No Fresh Positions
10-APR-2024,INE669E01016,VODAFONE IDEA LIMITED,IDEA,4832931211,4436240000,No Fresh Positions
10-APR-2024,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44362911,39616900,No Fresh Positions
10-APR-2024,INE139A01034,NATIONAL ALUMINIUM CO LTD,NATIONALUM,178967755,189547500,No Fresh Positions
10-APR-2024,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,289139949,233544000,No Fresh Positions
10-APR-2024,INE256A01028,ZEE ENTERTAINMENT ENT LTD,ZEEL,184440627,172761000,No Fresh Positions
10-APR-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40929582,22332000,16551102
10-APR-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,2080875,7984772
10-APR-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,230080,779817
10-APR-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161301726,95520600,57716039
10-APR-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,96795844,79648400,12307651
10-APR-2024,INE012A01025,ACC LIMITED,ACC,16266067,7777200,7675563
10-APR-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,25653600,33673931
10-APR-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,65444000,74540943
10-APR-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,1573400,8253236
10-APR-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,71503200,67281651
10-APR-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,3279125,16026213
10-APR-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,25107300,50500452
10-APR-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282359403,198065000,70176432
10-APR-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,17148200,69122632
10-APR-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,4272981,19153228
10-APR-2024,INE100A01010,ATUL LTD,ATUL,3241612,751275,2328256
10-APR-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99695207,32621000,62089446
10-APR-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,23877700,29744695
