Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
10-APR-2026,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,216861410,227663300,208702630.939822,No Fresh Positions
10-APR-2026,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,122372064,141087300,103537617.351835,No Fresh Positions
10-APR-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,37756901,6800000,5087841.662905,30781214
10-APR-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,3849500,2280635.72416,5268600
10-APR-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123369777,61141300,43466185.932592,73735102
10-APR-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,35196587,26398575,20491799.891147,12944957
10-APR-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,33645895,28384431,16262639.98950243,15700960
10-APR-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,64724093,32139000,20695502.29771,40792386
10-APR-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,88142691,35691500,21286737.441926,62448819
10-APR-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,482906787,80514000,58798923.0495435,399962524
10-APR-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,5873365,1456500,1137472.07124575,4442224
10-APR-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3260820,2206900,1231824.459678,1865954
10-APR-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,97233107,79374750,59724954.7947845,32646496
10-APR-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96940911,49642500,23370060.4209,68723805
10-APR-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29871221,6361600,4675171.431788,23702488
10-APR-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,3974250,2567396.32397875,12181001
10-APR-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,284335000,144308091.65075,258282057
10-APR-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,62818628,23247000,15120785.1332175,44556911
10-APR-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,17577908,13026675,8510717.94687225,8188294
10-APR-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86532345,36076000,24871372.68211,57334355
