Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
27-JUN-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41012842,15451000,23511199
27-JUN-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,1935875,8129772
27-JUN-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,171460,838437
27-JUN-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161393400,87933600,65390130
27-JUN-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83638248,45333600,34122735
27-JUN-2024,INE012A01025,ACC LIMITED,ACC,16266067,6119400,9333363
27-JUN-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,23329500,35998031
27-JUN-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,40732000,99252943
27-JUN-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,1618100,8208536
27-JUN-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,49841100,88943751
27-JUN-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,2564750,16740588
27-JUN-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,26072900,49515852
27-JUN-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282399403,109110000,159169432
27-JUN-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,15615600,70655232
27-JUN-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,3821571,19604638
27-JUN-2024,INE100A01010,ATUL LTD,ATUL,3228695,615000,2452260
27-JUN-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114477878,28737000,80016984
27-JUN-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,15438500,38183895
27-JUN-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,546857493,54895625,464618993
27-JUN-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25094277,2806425,21033138
27-JUN-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124862934,16335000,102284787
27-JUN-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,55896689,11441250,41660604
27-JUN-2024,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2181000,13138128
27-JUN-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,13128000,8760663
27-JUN-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193370778,135965200,47737039
27-JUN-2024,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,180782550,173221173
27-JUN-2024,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,4300125,7871659
27-JUN-2024,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,222978300,455674510
27-JUN-2024,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58313322,23628000,31769655
27-JUN-2024,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,7603500,40826921
27-JUN-2024,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,561956319,62074900,471783603
27-JUN-2024,INE257A01026,BHEL,BHEL,256482590,125270250,118388210
27-JUN-2024,INE376G01013,BIOCON LIMITED.,BIOCON,93756161,63625000,25443352
27-JUN-2024,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,330525,1320273
27-JUN-2024,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,408027660,97119000,290507277
27-JUN-2024,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,3042000,19589926
27-JUN-2024,INE836A01035,BIRLASOFT LIMITED,BSOFT,32597887,20452000,10515992
27-JUN-2024,INE476A01022,CANARA BANK,CANBK,672420574,324735750,314063795
27-JUN-2024,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,8412300,9300214
27-JUN-2024,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31488204,13699000,16214793
27-JUN-2024,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,83401373,9760000,69471304
27-JUN-2024,INE059A01026,CIPLA LTD,CIPLA,107207236,12920700,88926174
27-JUN-2024,INE522F01014,COAL INDIA LTD,COALINDIA,454398477,84852600,346825953
27-JUN-2024,INE591G01017,COFORGE LIMITED,COFORGE,12364198,3190200,8555788
27-JUN-2024,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,3430000,21891862
27-JUN-2024,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,16953000,35374780
27-JUN-2024,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25132585,4538800,19337155
27-JUN-2024,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,128621395,23536800,98653525
27-JUN-2024,INE491A01021,CITY UNION BANK LTD,CUB,148134380,33745000,106982661
27-JUN-2024,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165600,4824600,20982720
27-JUN-2024,INE016A01026,DABUR INDIA LTD,DABUR,119607761,21025000,92602372
27-JUN-2024,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16563216,5070725,10664330
27-JUN-2024,INE288B01029,DEEPAK NITRITE LTD,DEEPAKNTR,13876110,2650500,10531804
27-JUN-2024,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25526996,2631800,21618846
27-JUN-2024,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,7963947,2307200,5258549
27-JUN-2024,INE271C01023,DLF LIMITED,DLF,128335464,58364625,63554065
27-JUN-2024,INE089A01023,DR. REDDY S LABORATORIES,DRREDDY,24413469,3929875,19262920
27-JUN-2024,INE066A01021,EICHER MOTORS LTD,EICHERMOT,27848108,3851575,22604127
