Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
09-OCT-2025,INE976G01028,RBL BANK LIMITED,RBLBANK,91351468,112445800,81183947.97275825,No Fresh Positions
09-OCT-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,44660948,4044000,2448607.45779,39979293
09-OCT-2025,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4606875,2561495.15922875,4987740
09-OCT-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122316423,102895200,72114737.337865,44085864
09-OCT-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,51907388,23959125,18645607.46842325,30666411
09-OCT-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,30040977,27064800,14841229.965759,13697698
09-OCT-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,61877951,36378000,20697169.374506,38086884
09-OCT-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,73799006,34826050,23051064.1873195,47057991
09-OCT-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,6130387,1844625,1547799.182815,4276068
09-OCT-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3067454,1520000,623996.204926,2290085
09-OCT-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,119762774,61364100,41852382.3743015,71922252
09-OCT-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9647634,7745000,3861945.9697375,5303306
09-OCT-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,27232196,11251450,9596933.260446,16273652
09-OCT-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15240043,3952000,2867609.3236825,11610431
09-OCT-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,409181558,237305000,132566519.11105,256155960
09-OCT-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,52357280,23316000,13655541.675595,36083874
09-OCT-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,18495534,12724500,8553586.030596,9017171
09-OCT-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86234186,30106000,20672216.06473,61250260
09-OCT-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,26223450,20426401.135994,19452637
09-OCT-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,316147681,125468750,86780248.85405,213560048
09-OCT-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12547731,5678925,3128449.43166575,8791895
09-OCT-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65659712,25504500,18236177.136415,44140549
09-OCT-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,281116345,121425000,93522696.2148575,173537831
09-OCT-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,142752962,154076400,97604297.11758,38011016
09-OCT-2025,INE028A01039,BANK OF BARODA,BANKBARODA,257509827,202240350,134197945.36288675,110436390
09-OCT-2025,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,111072000,72779457.168796,99902917
09-OCT-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,10041850,4687854.70369975,8409525
09-OCT-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,211737900,114792517.3455285,394197089
09-OCT-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,35155737,16302500,10719945.125065,22678005
09-OCT-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,314058656,66245400,51049866.55543175,247305856
09-OCT-2025,INE257A01026,BHEL,BHEL,169029877,93681000,59096423.129995,101481960
09-OCT-2025,INE376G01013,BIOCON LIMITED.,BIOCON,90981174,64955000,41934303.05235,44497812
09-OCT-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19584741,2506400,1900964.95001775,16704538
09-OCT-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,982526,335725,238157.98021225,695241
09-OCT-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,281577339,60028150,38383324.15348525,229115147
09-OCT-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,13082978,5211750,3691566.450955,8737262
09-OCT-2025,INE118H01025,BSE LIMITED,BSE,48385387,30069000,14282400.34480125,31683717
09-OCT-2025,INE596I01012,COMPUTER AGE MNGT SER LTD,CAMS,7421215,3964050,2333489.4681795,4716664
09-OCT-2025,INE476A01022,CANARA BANK,CANBK,504315430,457440750,285202068.04278,193897590
09-OCT-2025,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,17673325,8357588.8555805,16957536
09-OCT-2025,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,100245792,27061450,18773093.9320585,76460408
09-OCT-2025,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63212268,19940000,15349673.53570625,44701981
09-OCT-2025,INE059A01026,CIPLA LTD,CIPLA,57073940,16362000,11082200.292425,43138042
09-OCT-2025,INE522F01014,COAL INDIA LTD,COALINDIA,227199238,117598500,70769152.09008,145070124
09-OCT-2025,INE591G01025,COFORGE LIMITED,COFORGE,50163899,20287500,13341153.50938625,34314550
