Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
09-DEC-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,142752962,200347200,124412100.759944,No Fresh Positions
09-DEC-2025,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,122326971,170877700,106449615.887828,No Fresh Positions
09-DEC-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,44660948,4102500,1821003.16139,40606897
09-DEC-2025,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4130000,2701322.6831775,4847913
09-DEC-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122316423,116225200,81527158.532678,34673443
09-DEC-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,51907388,24407325,19398645.24038825,29913373
09-DEC-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,30942206,43987386,22341288.26852035,7053807
09-DEC-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,61877951,40287000,22944937.920472,35839115
09-DEC-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,73799006,36824850,24396636.72069075,45712418
09-DEC-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,6130387,1884250,1613581.4145375,4210286
09-DEC-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3067454,3169400,1233286.573015,1680794
09-DEC-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,119762774,71938650,49705320.727437,64069314
09-DEC-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,9647634,11166750,4138985.89718,5026266
09-DEC-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,27232196,8696100,7265861.8110465,18604724
09-DEC-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15240043,5739625,3362139.50223,11115901
09-DEC-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,409181558,262845000,145344622.2861,243377857
09-DEC-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,52357280,23639500,12090090.4637875,37649325
09-DEC-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,18495534,12352200,7410829.366063,10159927
09-DEC-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86234186,29100000,17839608.19859,64082868
09-DEC-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,30325900,22775603.242209,17103435
09-DEC-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,316147681,100630625,76657706.9173625,223682590
09-DEC-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12547731,6582525,3505173.966285,8415170
09-DEC-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65659712,27178750,19451068.5389175,42925657
09-DEC-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,281116345,129305250,89420299.9005125,177640227
09-DEC-2025,INE028A01039,BANK OF BARODA,BANKBARODA,257509827,165929400,89226421.9789745,155407913
09-DEC-2025,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,91608400,52840479.830412,119841895
09-DEC-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,12735650,5051755.2574485,8045624
09-DEC-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,242295600,123973134.82163375,385016472
09-DEC-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,35155737,12804000,7824677.759785,25573272
09-DEC-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,314058656,73737100,49455304.15322075,248900419
09-DEC-2025,INE257A01026,BHEL,BHEL,169029877,136652250,63387111.119955,97191272
09-DEC-2025,INE376G01013,BIOCON LIMITED.,BIOCON,90981174,97997500,49802454.3644,36629660
09-DEC-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,19584741,2592850,1978141.25946825,16627362
09-DEC-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,982526,299250,202707.18004575,730692
09-DEC-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,281577339,50184750,27848519.9725425,239649952
09-DEC-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,13082978,4242875,2824494.575095,9604334
