Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
20-MAR-2026,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,216861410,237923400,192457883.870268,No Fresh Positions
20-MAR-2026,INE148I01020,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,122326971,138606200,105442911.264993,No Fresh Positions
20-MAR-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,36943219,4526500,2605896.075095,32490161
20-MAR-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4886875,2177279.541995,5371956
20-MAR-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,122657000,84735400,49144967.375355,67379182
20-MAR-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,43791427,26554500,20426275.9314865,21175579
20-MAR-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49117354,33669258,16594759.98570064,30066726
20-MAR-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,40314000,23533221.313654,64642859
20-MAR-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,84394936,38000475,21060663.5599265,59114525
20-MAR-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7334235,1648000,1194854.82462125,5772668
20-MAR-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3257355,3326100,1210991.047427,1883496
20-MAR-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,79841849,88782750,59800770.499741,16048986
20-MAR-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96733080,79557500,33255585.806225,58640840
20-MAR-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,23068453,8326500,4910192.84007,17004837
20-MAR-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,4600375,2547594.6733575,12200802
20-MAR-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423719104,314185000,141587309.91295,260945838
20-MAR-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,49389162,23933500,14376111.71182,32543592
20-MAR-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18450534,16539300,9873675.928061,7654331
20-MAR-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86371921,43288000,25261506.96848,56791817
20-MAR-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,30774700,21359675.465259,18519362
20-MAR-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,296371456,114024375,74591999.62849375,206960883
20-MAR-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,15906526,7126800,3736290.48431575,11374909
20-MAR-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65701623,26940000,12708299.0744375,49708242
20-MAR-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,433450,242698.5046885,4889194
20-MAR-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,317526833,135001500,79500426.9629725,222150064
20-MAR-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,144289555,167828400,96917017.322976,40158059
20-MAR-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,194050350,96017545.669914,169485246
20-MAR-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,116547600,54089793.499312,118592581
20-MAR-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,12228300,4481011.7025805,8616368
20-MAR-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,212488875,114239419.56265675,394750187
20-MAR-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,17286500,7806940.98537,30295422
20-MAR-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,367085962,86815750,59044722.26999725,289686941
20-MAR-2026,INE257A01026,BHEL,BHEL,192361942,179584125,111343197.314515,71400647
20-MAR-2026,INE376G01013,BIOCON LIMITED.,BIOCON,91057772,65520000,34571213.9545,51933669
20-MAR-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,17213286,6387875,2263624.00544025,14088997
20-MAR-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,882048,635475,214328.75939875,623616
20-MAR-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,122222875,61292388.20338225,229427319
20-MAR-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,16370935,3987250,2569761.26872375,12982626
20-MAR-2026,INE118H01025,BSE LIMITED,BSE,61094861,23174250,8573071.342875,49467046
20-MAR-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37122288,12509250,5817626.3118575,29448547
20-MAR-2026,INE476A01022,CANARA BANK,CANBK,504315430,430643250,195914885.317885,283184773
20-MAR-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,27328650,11058275.34542075,14256849
20-MAR-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,103060454,29899600,16696443.9449315,81210987
20-MAR-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63257923,27318750,18156309.01944375,41938717
20-MAR-2026,INE059A01026,CIPLA LTD,CIPLA,59297360,27238125,14440781.24221375,41891710
20-MAR-2026,INE522F01014,COAL INDIA LTD,COALINDIA,278206904,126123750,56926997.869695,207369560
20-MAR-2026,INE591G01025,COFORGE LIMITED,COFORGE,50189409,46736250,25925286.755205,21754651
20-MAR-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19546143,13757625,6614458.231968,11954377
20-MAR-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,48255000,28857253.895425,20200040
20-MAR-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,64162800,47663021.903896,44094847
20-MAR-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,19131188,5454400,3567617.413974,14607011
20-MAR-2026,INE016A01026,DABUR INDIA LTD,DABUR,89873278,51487500,29795042.124325,55584571
20-MAR-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425041,5843825,2536764.63960625,9267024
20-MAR-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,112112283,39238250,26751103.80162775,79755565
20-MAR-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,14898112,4077200,2617563.532561,11535642
20-MAR-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6452220,7060650,2622513.013176,3507095
20-MAR-2026,INE271C01023,DLF LIMITED,DLF,96058266,81390375,58041426.43242075,33213926
20-MAR-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,18750186,9802500,5819032.788288,11993643
20-MAR-2026,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,91531454,25779375,13623280.10644375,73331601
20-MAR-2026,INE066A01021,EICHER MOTORS LTD,EICHERMOT,19199175,8123400,3776668.697025,14462547
20-MAR-2026,INE758T01015,ETERNAL LIMITED,ETERNAL,1251309857,449915100,233934256.52233,954810107
20-MAR-2026,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,68856800,53485200,29627230.85208,35786729
20-MAR-2026,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,320636733,206650000,89432318.37445,215172577
20-MAR-2026,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,77949604,21303200,13597388.691276,60454735
20-MAR-2026,INE129A01019,GAIL (INDIA) LTD,GAIL,435694919,193986450,109992494.103113,303917678
20-MAR-2026,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,22585180,14853375,11785434.24209375,9670486
20-MAR-2026,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,534704421,252027675,145156813.6217,362812386
20-MAR-2026,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,72031016,14536500,10413460.34911,58016004
20-MAR-2026,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,17263909,13662550,8411264.8261715,7989448
20-MAR-2026,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,38505832,19066750,15388181.94671,21192358
20-MAR-2026,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,28450886,19011900,9606039.5004805,17422302
20-MAR-2026,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,35667502,13584000,8147191.21782,25736935
20-MAR-2026,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,106857976,43756650,32553911.6877275,68961165
20-MAR-2026,INE127D01025,HDFC AMC LIMITED,HDFCAMC,30592324,9857100,6567349.958336,22495357
20-MAR-2026,INE040A01034,HDFC BANK LTD,HDFCBANK,1330694977,560851500,355558747.2895605,908601480
20-MAR-2026,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,128849634,61484500,39806979.254467,82600173
20-MAR-2026,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,19586951,7687950,3811184.073251,14796419
20-MAR-2026,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,212176873,76535200,42201614.193355,159366415
20-MAR-2026,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,143933168,119191500,60157185.6167775,76579323
20-MAR-2026,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,91001773,29560500,17289281.783261,69162402
20-MAR-2026,INE267A01025,HINDUSTAN ZINC LIMITED,HINDZINC,161247058,96195575,43362966.94621125,109821738
20-MAR-2026,INE031A01017,HSG & URBAN DEV CORPN LTD,HUDCO,75071250,73723425,35976114.890758,35341572
20-MAR-2026,INE090A01021,ICICI BANK LTD.,ICICIBANK,580601807,198494100,136572262.309516,414999454
20-MAR-2026,INE765G01017,ICICI LOMBARD GIC LIMITED,ICICIGI,28747897,7023575,5160459.94826075,22150042
20-MAR-2026,INE726G01019,ICICI PRU LIFE INS CO LTD,ICICIPRULI,58746582,23882575,16514018.71783825,39295234
20-MAR-2026,INE669E01016,VODAFONE IDEA LIMITED,IDEA,12037179660,10373952975,7121942463.44298925,4313378213
20-MAR-2026,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,936861183,1011336725,452665860.3843095,437352263
20-MAR-2026,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,133395043,161373750,71763435.85125,54961854
20-MAR-2026,INE053A01029,THE INDIAN HOTELS CO. LTD,INDHOTEL,132129624,36096000,20246510.6781,105276632
20-MAR-2026,INE562A01011,INDIAN BANK,INDIANB,52862157,19540000,9086893.19236,41132155
20-MAR-2026,INE646L01027,INTERGLOBE AVIATION LTD,INDIGO,33874835,24104850,9096966.230821,23084127
20-MAR-2026,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,93808799,61747700,40617929.313902,48500429
20-MAR-2026,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,193623116,87522800,68319804.168735,115622156
20-MAR-2026,INE009A01021,INFOSYS LIMITED,INFY,368703409,139892800,79444840.80122,270823397
20-MAR-2026,INE066P01011,INOX WIND LIMITED,INOXWIND,144708707,172847675,101133703.95343075,36339567
20-MAR-2026,INE242A01010,INDIAN OIL CORP LTD,IOC,684903861,260125125,105687954.82721625,544970713
20-MAR-2026,INE202E01016,INDIAN RENEWABLE ENERGY,IREDA,119011160,131928000,57772845.144309,55287756
