Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
19-AUG-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,147442270,203724000,127839757.23028979,No Fresh Positions
19-AUG-2026,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,82205057,108354000,70035379.52146384,No Fresh Positions
19-AUG-2026,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,216861410,255722300,191985579.6293828,No Fresh Positions
19-AUG-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,51083894,8261500,4199236.12721066,44330463
19-AUG-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,5439500,2246000.97953686,5303234
19-AUG-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123720921,83864300,42746935.99953976,74787938
19-AUG-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,49139888,31120875,19833179.29484351,26849714
19-AUG-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,49118842,25630005,17133507.87677633,29529392
19-AUG-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,92816927,43452600,27082557.97987129,61093522
19-AUG-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,110514429,44287575,23543274.61418751,81445432
19-AUG-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,724360180,269540850,176914238.2546068,511227932
19-AUG-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,7243069,3299000,1485712.14983863,5395203
19-AUG-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3263764,4909500,1736676.56727118,1363899
19-AUG-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,121709478,121816800,93006722.96832917,22617281
19-AUG-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,97286577,84592500,36058908.3436576,56363339
19-AUG-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29883578,12631500,8548898.72054865,19840500
19-AUG-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,6574125,2818537.21771544,11929860
19-AUG-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,338030000,148954841.99997408,253635306
19-AUG-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,45385909,18870250,9747833.60413438,33368779
19-AUG-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,18447449,14199250,7153214.93994458,10371861
19-AUG-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,78124588,37440000,24709163.71223919,49509194
19-AUG-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,17988300,10584858.04569841,29294180
19-AUG-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,306812193,138224375,100419306.70370655,191052276
19-AUG-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12912877,4754250,2034509.82971327,10232723
19-AUG-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65885861,22565100,10020452.39746571,52571115
19-AUG-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,586875,363726.89831784,4768166
