Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
24-JUL-2024,INE669E01016,VODAFONE IDEA LIMITED,IDEA,7412775915,7161400000,No Fresh Positions
24-JUL-2024,INE383A01012,THE INDIA CEMENTS LIMITED,INDIACEM,44362911,47084400,No Fresh Positions
24-JUL-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41012842,20183000,18779199
24-JUL-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3316750,6748897
24-JUL-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,197120,812777
24-JUL-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,161393400,120468600,32855130
24-JUL-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,83638248,69908800,9547535
24-JUL-2024,INE012A01025,ACC LIMITED,ACC,16266067,7468200,7984563
24-JUL-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62450033,34437000,24890531
24-JUL-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,45760800,94224143
24-JUL-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10343828,1922400,7904236
24-JUL-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146089317,48125700,90659151
24-JUL-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,2691125,16614213
24-JUL-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,28998600,46590152
24-JUL-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282399403,182995000,85284432
24-JUL-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90811403,23193000,63077832
24-JUL-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,5671618,17754591
24-JUL-2024,INE100A01010,ATUL LTD,ATUL,3228695,1270300,1796960
24-JUL-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114477878,43933000,64820984
24-JUL-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,22260700,31361695
24-JUL-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,546857493,72064375,447450243
24-JUL-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25094277,5097900,18741663
24-JUL-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124862934,22586000,96033787
24-JUL-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,55896689,21438125,31663729
24-JUL-2024,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3096000,12223128
24-JUL-2024,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23040698,13750400,8138263
24-JUL-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193370778,177651600,6050639
24-JUL-2024,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,259684425,94319298
24-JUL-2024,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,6236625,5935159
24-JUL-2024,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,308706300,369946510
24-JUL-2024,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58313322,27684360,27713295
24-JUL-2024,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,13504000,34926421
24-JUL-2024,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,561956319,68714450,465144053
24-JUL-2024,INE257A01026,BHEL,BHEL,256482590,169430625,74227835
24-JUL-2024,INE376G01013,BIOCON LIMITED.,BIOCON,93756161,75565000,13503352
24-JUL-2024,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,400700,1250098
24-JUL-2024,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,408027660,126120600,261505677
24-JUL-2024,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,4324400,18307526
24-JUL-2024,INE836A01035,BIRLASOFT LIMITED,BSOFT,32597887,19881000,11086992
24-JUL-2024,INE476A01022,CANARA BANK,CANBK,672420574,457987500,180812045
24-JUL-2024,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,13367250,4345264
24-JUL-2024,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31488204,21204000,8709793
24-JUL-2024,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,83401373,11609375,67621929
24-JUL-2024,INE059A01026,CIPLA LTD,CIPLA,107207236,18493800,83353074
24-JUL-2024,INE522F01014,COAL INDIA LTD,COALINDIA,454398477,108908100,322770453
