Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Future Equivalent Open Interest, Limit for Next Day
07-MAY-2026,INE466L01038,360 ONE WAM LIMITED,360ONE,37756901,6667500,5277454.722315,30591601
07-MAY-2026,INE117A01022,ABB INDIA LIMITED,ABB,7946564,4167125,2334159.31972,5215076
07-MAY-2026,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,123369777,66513600,41265054.470408,75936233
07-MAY-2026,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,35196587,32799600,21545731.0415815,11891026
07-MAY-2026,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,33645895,33560799,20151097.23861469,11812503
07-MAY-2026,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,64724093,36489000,22687721.244734,38800167
07-MAY-2026,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,88142691,38174800,22568429.4612305,61167126
07-MAY-2026,INE814H01029,ADANI POWER LTD,ADANIPOWER,482906787,139376550,85674156.2234985,373087291
07-MAY-2026,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,5873365,1508625,1101339.58679375,4478357
07-MAY-2026,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,3260820,3011300,1553920.043875,1543858
07-MAY-2026,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,97233107,109531350,77843300.170657,14528151
07-MAY-2026,INE732I01021,ANGEL ONE LIMITED,ANGELONE,96940911,54082500,29585598.52065,62508266
07-MAY-2026,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,29871221,8769600,5828914.768602,22548745
07-MAY-2026,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,15524629,3381750,2048634.14247625,12699763
07-MAY-2026,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,423779104,278710000,133791040.02985,268799108
07-MAY-2026,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,62818628,22403750,14638925.8999575,45038770
07-MAY-2026,INE006I01046,ASTRAL LIMITED,ASTRAL,17577908,12121425,8298764.5744495,8400248
07-MAY-2026,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,86532345,40298000,27468633.61118,54737094
07-MAY-2026,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,41977935,24278650,18580335.364915,21298702
07-MAY-2026,INE238A01034,AXIS BANK LIMITED,AXISBANK,331596880,96143750,69784991.63065,245232044
07-MAY-2026,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,12553818,6262125,2723251.781413,9202875
07-MAY-2026,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,65784745,17699900,11824941.559081,50670566
07-MAY-2026,INE118A01012,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,5401993,517975,307605.3150295,4824288
07-MAY-2026,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,387962395,99882750,70753848.977925,297810426
07-MAY-2026,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,145616308,173523600,104080990.313832,34254502
07-MAY-2026,INE028A01039,BANK OF BARODA,BANKBARODA,279476623,180662625,117528756.835287,147974035
07-MAY-2026,INE084A01016,BANK OF INDIA,BANKINDIA,181770921,100666800,63963380.741924,108718994
07-MAY-2026,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,13786716,7918075,3699943.4943465,9397436
07-MAY-2026,INE263A01024,BHARAT ELECTRONICS LTD,BEL,535778534,194220375,120112185.517643,388877421
07-MAY-2026,INE465A01025,BHARAT FORGE LTD,BHARATFORG,40107751,16276500,8636263.89048,29466099
07-MAY-2026,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,342859930,84320100,63759560.89280725,261957372
07-MAY-2026,INE257A01026,BHEL,BHEL,192361942,243951750,142681871.7508675,40061973
07-MAY-2026,INE376G01013,BIOCON LIMITED.,BIOCON,108004143,62855000,32795722.6928,69808213
07-MAY-2026,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,15745076,6743425,3335970.367636,11621851
07-MAY-2026,INE323A01026,BOSCH LIMITED,BOSCHLTD,868841,429275,287180.1478045,538218
07-MAY-2026,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,306020745,102449175,61000474.61998825,229719233
07-MAY-2026,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,14553559,4736125,2901702.7101075,10924178
07-MAY-2026,INE118H01025,BSE LIMITED,BSE,61182611,22519225,9997596.61498375,48125883
07-MAY-2026,INE596I01020,COMPUTER AGE MNGT SER LTD,CAMS,37147595,16553700,7407817.43459,27882397
07-MAY-2026,INE476A01022,CANARA BANK,CANBK,504315430,376029000,235385825.7145575,243713832
07-MAY-2026,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,26647500,24678625,11712135.98176775,13602989
07-MAY-2026,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,103080397,37525800,25504155.29347,72422221
07-MAY-2026,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,63646863,24237500,18979937.93338125,41484581
07-MAY-2026,INE059A01026,CIPLA LTD,CIPLA,76385219,22378000,13604184.755484,58961773
07-MAY-2026,INE522F01014,COAL INDIA LTD,COALINDIA,320531323,110172150,57410184.8082175,247094572
07-MAY-2026,INE704P01025,COCHIN SHIPYARD LIMITED,COCHINSHIP,12661431,4781200,2676147.46654,9352211
07-MAY-2026,INE591G01025,COFORGE LIMITED,COFORGE,50256271,37064450,21726288.16868625,26017169
07-MAY-2026,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,19054573,7228025,4985780.413422,13116063
07-MAY-2026,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,51639257,32447500,23181719.188725,25875574
07-MAY-2026,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,96587231,82159150,57860815.641054,33897053
07-MAY-2026,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,20374200,5237600,4041847.111982,15313642
07-MAY-2026,INE016A01026,DABUR INDIA LTD,DABUR,76827821,47296250,27642074.85875,45344355
07-MAY-2026,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,12425160,4482725,2885204.00356975,8918697
07-MAY-2026,INE148O01028,DELHIVERY LIMITED,DELHIVERY,83072620,42564475,30038008.31105175,48880980
07-MAY-2026,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,15815194,3667500,2437581.474277,12586852
07-MAY-2026,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,6478285,5758450,3198329.167972,2956041
07-MAY-2026,INE271C01023,DLF LIMITED,DLF,96251298,59403850,45653402.16275175,45785330
07-MAY-2026,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,16494391,6530850,4057881.157241,11611790
07-MAY-2026,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,61026255,37102500,20654706.56735,37320235
07-MAY-2026,INE066A01021,EICHER MOTORS LTD,EICHERMOT,20960143,5523100,3454692.097741,16457443
07-MAY-2026,INE758T01015,ETERNAL LIMITED,ETERNAL,1366821859,350579825,219346470.97675875,1079134295
07-MAY-2026,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,50211048,50963400,25497891.74921,22202603
07-MAY-2026,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,359450597,137020000,86109430.08795,255368637
07-MAY-2026,INE451A01017,FORCE MOTORS LIMITED,FORCEMOT,736885,476475,264856.50354775,435184
07-MAY-2026,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,70894446,12322500,9532113.03790225,57817610
07-MAY-2026,INE129A01019,GAIL (INDIA) LTD,GAIL,471255857,117266550,77765358.022872,369927706
07-MAY-2026,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,15844372,14081625,10932866.41777875,4119286
07-MAY-2026,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,534704421,237338325,142785986.65384075,365183213
07-MAY-2026,INE260B01028,GODFREY PHILLIPS INDIA LT,GODFRYPHLP,6329596,3116300,2101392.23621475,3911723
07-MAY-2026,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,53250524,22627000,14145136.730295,36442861
07-MAY-2026,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,23870110,12484600,8145259.97507225,14531344
07-MAY-2026,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,38401443,17418250,15046461.72136,21434909
07-MAY-2026,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,28450886,11922300,7264435.666825,19763906
07-MAY-2026,INE176B01034,HAVELLS INDIA LIMITED,HAVELLS,29751886,18551000,10289130.79193,17975160
07-MAY-2026,INE860A01027,HCL TECHNOLOGIES LTD,HCLTECH,145140505,83262550,44446800.010365,93436679
07-MAY-2026,INE127D01025,HDFC AMC LIMITED,HDFCAMC,30592324,8285100,6271795.517443,22790912
07-MAY-2026,INE040A01034,HDFC BANK LTD,HDFCBANK,1496665645,465980850,345090576.6891965,1076741786
07-MAY-2026,INE795G01014,HDFC LIFE INS CO LTD,HDFCLIFE,156090005,86629400,60494064.487867,87791440
07-MAY-2026,INE158A01026,HERO MOTOCORP LIMITED,HEROMOTOCO,19589014,8869500,4745509.4841155,13864053
07-MAY-2026,INE038A01020,HINDALCO  INDUSTRIES  LTD,HINDALCO,218611634,46301500,32996916.691182,174684135
07-MAY-2026,INE094A01015,HINDUSTAN PETROLEUM CORP,HINDPETRO,143933168,67892175,40000476.14300475,96736033
07-MAY-2026,INE030A01027,HINDUSTAN UNILEVER LTD.,HINDUNILVR,89517840,29583000,16012718.716915,69029229
07-MAY-2026,INE267A01025,HINDUSTAN ZINC LIMITED,HINDZINC,241870587,67865000,36520757.990137,193256299
07-MAY-2026,INE0V6F01027,HYUNDAI MOTOR INDIA LTD,HYUNDAI,21329205,12374175,8857349.6570155,11405395
07-MAY-2026,INE090A01021,ICICI BANK LTD.,ICICIBANK,668616020,209580000,152947172.135169,482238046
07-MAY-2026,INE765G01017,ICICI LOMBARD GIC LIMITED,ICICIGI,27086521,6486675,5152543.824514,20579651
07-MAY-2026,INE726G01019,ICICI PRU LIFE INS CO LTD,ICICIPRULI,58892926,28987650,19834626.323617,36113653
07-MAY-2026,INE669E01016,VODAFONE IDEA LIMITED,IDEA,12096038468,9209982600,6791830661.160745,4699405883
07-MAY-2026,INE092T01019,IDFC FIRST BANK LIMITED,IDFCFIRSTB,1101871266,616824600,422620690.92384825,624157011
07-MAY-2026,INE022Q01020,INDIAN ENERGY EXC LTD,IEX,133395043,141586350,73123022.9760035,53602267
07-MAY-2026,INE053A01029,THE INDIAN HOTELS CO. LTD,INDHOTEL,123332004,33789000,22887509.92452,94277893
07-MAY-2026,INE562A01011,INDIAN BANK,INDIANB,52862157,25060000,13613143.48845,36605905
07-MAY-2026,INE646L01027,INTERGLOBE AVIATION LTD,INDIGO,33878797,14707800,8365285.6183115,23819571
07-MAY-2026,INE095A01012,INDUSIND BANK LIMITED,INDUSINDBK,93808799,48967100,36265919.789879,52852439
07-MAY-2026,INE121J01017,INDUS TOWERS LIMITED,INDUSTOWER,193625858,138776100,89312461.734853,94632103
07-MAY-2026,INE009A01021,INFOSYS LIMITED,INFY,475237614,148651600,83812369.194836,367663364
07-MAY-2026,INE066P01011,INOX WIND LIMITED,INOXWIND,144708707,132891175,95381579.31276525,42091692
07-MAY-2026,INE242A01010,INDIAN OIL CORP LTD,IOC,684903861,201293625,118890307.17283375,531768360
07-MAY-2026,INE202E01016,INDIAN RENEWABLE ENERGY,IREDA,119011160,79427000,43377566.792957,69683035
07-MAY-2026,INE053F01010,INDIAN RAILWAY FIN CORP L,IRFC,267310350,122713900,54463966.64913375,199480865
07-MAY-2026,INE154A01025,ITC LTD,ITC,1317896781,330264800,196396239.9164455,1055605702
07-MAY-2026,INE749A01030,JINDAL STEEL LIMITED,JINDALSTEL,45844541,18954375,12839976.83325625,30712337
07-MAY-2026,INE758E01017,JIO FIN SERVICES LTD,JIOFIN,490240515,305742050,198383568.3357035,267344920
