Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
16-DEC-2024,INE101D01020,GRANULES INDIA LIMITED,GRANULES,29633038,29006000,No Fresh Positions
16-DEC-2024,INE531E01026,HINDUSTAN COPPER LTD,HINDCOPPER,65482129,60690300,No Fresh Positions
16-DEC-2024,INE522D01027,MANAPPURAM FINANCE LTD,MANAPPURAM,109616743,105321000,No Fresh Positions
16-DEC-2024,INE139A01034,NATIONAL ALUMINIUM CO LTD,NATIONALUM,178967755,152441250,No Fresh Positions
16-DEC-2024,INE976G01028,RBL BANK LIMITED,RBLBANK,121536448,103102500,No Fresh Positions
16-DEC-2024,INE114A01011,STEEL AUTHORITY OF INDIA,SAIL,289139949,266516000,No Fresh Positions
16-DEC-2024,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41610105,34102000,5427599
16-DEC-2024,INE117A01022,ABB INDIA LIMITED,ABB,10595418,2978625,7087022
16-DEC-2024,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,119240,890657
16-DEC-2024,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,162060517,108963900,44993591
16-DEC-2024,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,94669741,82932200,7004053
16-DEC-2024,INE012A01025,ACC LIMITED,ACC,16266067,9607200,5845563
16-DEC-2024,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,72215231,13808750,54795719
16-DEC-2024,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,57246033,44832600,9551131
16-DEC-2024,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,123755903,22931625,94636482
16-DEC-2024,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,62066000,77918943
16-DEC-2024,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10602135,1843500,8228528
16-DEC-2024,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,159680517,57489300,94207191
16-DEC-2024,INE732I01013,ANGEL ONE LIMITED,ANGELONE,11609893,7556200,3473198
16-DEC-2024,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,39785217,4252500,33543456
16-DEC-2024,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,3372625,15932713
16-DEC-2024,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79567108,29523900,46064852
16-DEC-2024,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282419403,116032500,152265932
16-DEC-2024,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90783403,31586000,54658232
16-DEC-2024,INE006I01046,ASTRAL LIMITED,ASTRAL,24659168,7262196,16164013
16-DEC-2024,INE399L01023,ADANI TOTAL GAS LIMITED,ATGL,55429320,10819775,41838079
16-DEC-2024,INE100A01010,ATUL LTD,ATUL,3228447,1343200,1723824
16-DEC-2024,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114647775,40168000,68747386
16-DEC-2024,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,55970580,22754600,30417451
16-DEC-2024,INE238A01034,AXIS BANK LIMITED,AXISBANK,541570224,116072500,398419212
16-DEC-2024,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25109848,8114550,15739805
16-DEC-2024,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,125248628,25843500,93142696
16-DEC-2024,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,56018455,17125250,36092282
16-DEC-2024,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,3215400,12103728
16-DEC-2024,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193371053,174417600,9284900
16-DEC-2024,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,264183075,89820648
16-DEC-2024,INE084A01016,BANK OF INDIA,BANKINDIA,242361229,54479075,175764092
16-DEC-2024,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,5984625,6187159
16-DEC-2024,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,239417100,439235710
16-DEC-2024,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,58313322,17079480,38318175
16-DEC-2024,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,18436000,29994421
16-DEC-2024,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,569553372,78794425,462281278
16-DEC-2024,INE257A01026,BHEL,BHEL,256482590,171580500,72077960
16-DEC-2024,INE376G01013,BIOCON LIMITED.,BIOCON,93926056,75442500,13787253
16-DEC-2024,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,453625,1197173
16-DEC-2024,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,408027660,110278800,277347477
16-DEC-2024,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,6376100,16255826
16-DEC-2024,INE118H01025,BSE LIMITED,BSE,20874157,7523750,12306699
16-DEC-2024,INE836A01035,BIRLASOFT LIMITED,BSOFT,32673011,25833000,5206360
16-DEC-2024,INE596I01012,COMPUTER AGE MNGT SER LTD,CAMS,9856590,1411500,7952260
16-DEC-2024,INE476A01022,CANARA BANK,CANBK,672420574,489010500,149789045
16-DEC-2024,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,14597700,3114814
16-DEC-2024,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,35530000,14213850,19539650
16-DEC-2024,INE486A01021,CESC LTD,CESC,126959974,33268950,87343025
16-DEC-2024,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,128183976,8667375,113107402
16-DEC-2024,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31728204,22342100,7799693
16-DEC-2024,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,83645930,21853750,57609883
16-DEC-2024,INE059A01026,CIPLA LTD,CIPLA,111334698,29058900,76709063
16-DEC-2024,INE522F01014,COAL INDIA LTD,COALINDIA,454398477,126510300,305168253
16-DEC-2024,INE591G01017,COFORGE LIMITED,COFORGE,13338755,6063375,6608442
16-DEC-2024,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,10151225,15170637
16-DEC-2024,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,35703000,16624780
16-DEC-2024,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25232304,5289900,18680788
16-DEC-2024,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,128729966,37312200,84981267
16-DEC-2024,INE491A01021,CITY UNION BANK LTD,CUB,148134380,68670000,72057661
16-DEC-2024,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165600,5128050,20679270
16-DEC-2024,INE136B01020,CYIENT LIMITED,CYIENT,16871554,1828500,14199476
16-DEC-2024,INE016A01026,DABUR INDIA LTD,DABUR,119642205,46231250,67428844
