Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
29-JUL-2025,INE976G01028,RBL BANK LIMITED,RBLBANK,121575211,99793425,No Fresh Positions
29-JUL-2025,INE466L01038,360 ONE WAM LIMITED,360ONE,72384900,9683500,59082155
29-JUL-2025,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,41876170,19007125,20775236
29-JUL-2025,INE117A01022,ABB INDIA LIMITED,ABB,10595418,5105500,4960147
29-JUL-2025,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,162442174,89797700,64522365
29-JUL-2025,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,121580965,96839600,18662316
29-JUL-2025,INE012A01025,ACC LIMITED,ACC,16266067,5430600,10022163
29-JUL-2025,INE931S01010,ADANI ENERGY SOLUTION LTD,ADANIENSOL,72215231,27067500,41536969
29-JUL-2025,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,60081955,34087500,22990357
29-JUL-2025,INE364U01010,ADANI GREEN ENERGY LTD,ADANIGREEN,123755903,35224200,82343907
29-JUL-2025,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,147352572,35774150,104210793
29-JUL-2025,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10730378,1751375,8442484
29-JUL-2025,INE371P01015,AMBER ENTERPRISES (I) LTD,AMBER,4078053,1529700,2344450
29-JUL-2025,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,159683698,41208300,110491213
29-JUL-2025,INE732I01013,ANGEL ONE LIMITED,ANGELONE,11638502,7799250,3257326
29-JUL-2025,INE702C01027,APL APOLLO TUBES LTD,APLAPOLLO,39789217,11485600,26314156
29-JUL-2025,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20320323,5329750,13974556
29-JUL-2025,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,564878806,145300000,391334865
29-JUL-2025,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90791585,29789250,56462755
29-JUL-2025,INE006I01046,ASTRAL LIMITED,ASTRAL,24660712,10724025,12703651
29-JUL-2025,INE399L01023,ADANI TOTAL GAS LIMITED,ATGL,55429320,10433500,42224354
29-JUL-2025,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,114846423,31716000,77388101
29-JUL-2025,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,55970580,27302550,25869501
29-JUL-2025,INE238A01034,AXIS BANK LIMITED,AXISBANK,549885930,162509375,359882258
29-JUL-2025,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25086000,5324100,18507600
29-JUL-2025,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,125347779,30926500,88153890
29-JUL-2025,INE296A01032,BAJAJ FINANCE LIMITED,BAJFINANCE,562142812,146357250,387678421
29-JUL-2025,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2883300,12435828
29-JUL-2025,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193371109,140713200,42989353
29-JUL-2025,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,196668225,157335498
29-JUL-2025,INE084A01016,BANK OF INDIA,BANKINDIA,242361229,137430800,92812367
29-JUL-2025,INE171Z01026,BHARAT DYNAMICS LIMITED,BDL,18382289,10876775,6586399
29-JUL-2025,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,285076950,393575860
29-JUL-2025,INE465A01025,BHARAT FORGE LTD,BHARATFORG,53477001,18026500,32776650
29-JUL-2025,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,579085354,75682700,474448386
29-JUL-2025,INE257A01026,BHEL,BHEL,256482590,106819125,136839335
29-JUL-2025,INE376G01013,BIOCON LIMITED.,BIOCON,121306033,75445000,39795731
29-JUL-2025,INE472A01039,BLUE STAR LIMITED,BLUESTARCO,26123462,3796650,21020638
29-JUL-2025,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,942325,708473
29-JUL-2025,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,408027660,80971050,306655227
29-JUL-2025,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,4323375,18308551
29-JUL-2025,INE118H01025,BSE LIMITED,BSE,63536556,37527000,22832728
29-JUL-2025,INE836A01035,BIRLASOFT LIMITED,BSOFT,32988281,15679300,15659566
29-JUL-2025,INE596I01012,COMPUTER AGE MNGT SER LTD,CAMS,9885969,4522350,4869320
29-JUL-2025,INE476A01022,CANARA BANK,CANBK,672420574,475179750,163619795
29-JUL-2025,INE736A01011,CENTRAL DEPO SER (I) LTD,CDSL,35530000,25678500,8075000
29-JUL-2025,INE486A01021,CESC LTD,CESC,126959974,31218500,89393475
29-JUL-2025,INE067A01029,CG POWER AND IND SOL LTD,CGPOWER,128243866,30213250,91618422
29-JUL-2025,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,31728204,14383950,15757843
29-JUL-2025,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,84229462,19895625,60122363
29-JUL-2025,INE059A01026,CIPLA LTD,CIPLA,114117893,23330250,85081748
29-JUL-2025,INE522F01014,COAL INDIA LTD,COALINDIA,454398477,151582050,280096503
29-JUL-2025,INE591G01025,COFORGE LIMITED,COFORGE,66878856,32520000,31014913
29-JUL-2025,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,10526175,14795687
29-JUL-2025,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,68852343,34093750,31315975
29-JUL-2025,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,128761832,50607000,71716740
29-JUL-2025,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165600,4997800,20809520
29-JUL-2025,INE136B01020,CYIENT LIMITED,CYIENT,16859165,5750250,10265956
29-JUL-2025,INE016A01026,DABUR INDIA LTD,DABUR,119554853,42117500,71459610
29-JUL-2025,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16566722,4829825,10908560
29-JUL-2025,INE148O01028,DELHIVERY LIMITED,DELHIVERY,149116295,26503975,115156505
29-JUL-2025,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25542698,4648200,19617363
29-JUL-2025,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,8159946,3959350,3792598
29-JUL-2025,INE271C01023,DLF LIMITED,DLF,128335464,66091575,55827115
29-JUL-2025,INE192R01011,AVENUE SUPERMARTS LIMITED,DMART,32997182,9459150,21888172
29-JUL-2025,INE089A01031,DR. REDDY S LABORATORIES,DRREDDY,121939493,30403750,85438768
29-JUL-2025,INE066A01021,EICHER MOTORS LTD,EICHERMOT,27919827,5960150,20563685
29-JUL-2025,INE758T01015,ETERNAL LIMITED,ETERNAL,1814577127,341168400,1382679870
29-JUL-2025,INE302A01020,EXIDE INDUSTRIES LTD,EXIDEIND,91809066,43129800,44088812
29-JUL-2025,INE171A01029,FEDERAL BANK LTD,FEDERALBNK,486316409,156375000,305625588
29-JUL-2025,INE061F01013,FORTIS HEALTHCARE LTD,FORTIS,103932806,15567425,83168740
29-JUL-2025,INE129A01019,GAIL (INDIA) LTD,GAIL,628365076,178340400,418606422
29-JUL-2025,INE935A01035,GLENMARK PHARMACEUTICALS,GLENMARK,30111043,20221500,8383990
29-JUL-2025,INE776C01039,GMR AIRPORTS LIMITED,GMRAIRPORT,712939229,339905700,337386567
29-JUL-2025,INE102D01028,GODREJ CONSUMER PRODUCTS,GODREJCP,96028079,16023000,75203675
29-JUL-2025,INE484J01027,GODREJ PROPERTIES LTD,GODREJPROP,32126257,12150875,18369069
29-JUL-2025,INE101D01020,GRANULES INDIA LIMITED,GRANULES,29668038,20537875,7646761
29-JUL-2025,INE047A01021,GRASIM INDUSTRIES LTD,GRASIM,77020742,15890000,57279704
29-JUL-2025,INE066F01020,HINDUSTAN AERONAUTICS LTD,HAL,37934515,20781300,15256489
