Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
24-JUN-2022,INE124G01033,DELTA CORP LIMITED,DELTACORP,35692018,32685300,No Fresh Positions
24-JUN-2022,INE148I01020,INDIABULLS HSG FIN LTD,IBULHSGFIN,79961838,65499800,No Fresh Positions
24-JUN-2022,INE976G01028,RBL BANK LIMITED,RBLBANK,119902752,97418500,No Fresh Positions
24-JUN-2022,INE424H01027,SUN TV NETWORK LIMITED,SUNTV,19704232,18997500,No Fresh Positions
24-JUN-2022,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40461675,7287900,31150691
24-JUN-2022,INE117A01022,ABB INDIA LIMITED,ABB,10595418,954000,9111647
24-JUN-2022,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,74180,935717
24-JUN-2022,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,139793758,31408000,101396070
24-JUN-2022,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81469651,20490600,56905568
24-JUN-2022,INE012A01025,ACC LIMITED,ACC,17078428,6970750,9253756
24-JUN-2022,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,55169320,34460000,17950854
24-JUN-2022,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,143563492,99657500,36727817
24-JUN-2022,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10250318,356200,9381602
24-JUN-2022,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,24576009,9694000,13653208
24-JUN-2022,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,146025477,121234200,17490003
24-JUN-2022,INE901L01018,ALEMBIC PHARMA LTD,APLLTD,11946974,1072400,10277225
24-JUN-2022,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321931,3797250,15508584
24-JUN-2022,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,38016000,37591752
24-JUN-2022,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282181803,96138500,171934212
24-JUN-2022,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90837873,12484700,73811279
24-JUN-2022,INE006I01046,ASTRAL LIMITED,ASTRAL,17788750,857725,16041587
24-JUN-2022,INE100A01010,ATUL LTD,ATUL,3258166,114975,2980282
24-JUN-2022,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,90400330,12863000,73017313
24-JUN-2022,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,23344000,30278395
24-JUN-2022,INE238A01034,AXIS BANK LIMITED,AXISBANK,542647474,100186800,415328300
24-JUN-2022,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,26757382,6746000,18673512
24-JUN-2022,INE918I01018,BAJAJ FINSERV LTD.,BAJAJFINSV,12452908,2197350,9632912
24-JUN-2022,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53012738,11588625,38773476
24-JUN-2022,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,1900300,13418828
24-JUN-2022,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23498849,17089600,5234306
24-JUN-2022,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193330002,53622000,130041501
24-JUN-2022,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,181525500,172478223
24-JUN-2022,INE176A01028,BATA INDIA LTD,BATAINDIA,12092405,2603150,8884634
24-JUN-2022,INE263A01024,BHARAT ELECTRONICS LTD,BEL,238123793,55939800,170277803
24-JUN-2022,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48589957,9234500,36925959
24-JUN-2022,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,11026000,37404421
24-JUN-2022,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,518026124,82871350,409253467
24-JUN-2022,INE257A01026,BHEL,BHEL,256482590,222180000,21478460
24-JUN-2022,INE376G01013,BIOCON LIMITED.,BIOCON,93011101,31188000,57172545
24-JUN-2022,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,156400,1494398
24-JUN-2022,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,38302200,154211918
24-JUN-2022,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,2729400,19902526
24-JUN-2022,INE836A01035,BIRLASOFT LIMITED,BSOFT,33243579,8798400,22783000
24-JUN-2022,INE476A01014,CANARA BANK,CANBK,134484114,86489100,41270808
24-JUN-2022,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644752,5117775,12594739
24-JUN-2022,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32844909,12462000,18740663
24-JUN-2022,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79566774,14065000,61523435
24-JUN-2022,INE059A01026,CIPLA LTD,CIPLA,106447198,14892800,86232038
24-JUN-2022,INE522F01014,COAL INDIA LTD,COALINDIA,417418754,98746200,297801616
24-JUN-2022,INE591G01017,COFORGE LIMITED,COFORGE,7298378,1450350,5483109
24-JUN-2022,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,3748850,21573012
24-JUN-2022,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,9742600,42585180
24-JUN-2022,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,24930381,3330650,20353211
24-JUN-2022,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,119158718,5541400,107659382
24-JUN-2022,INE491A01021,CITY UNION BANK LTD,CUB,147916982,19820600,120700532
24-JUN-2022,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165463,1921200,23885989
24-JUN-2022,INE016A01026,DABUR INDIA LTD,DABUR,115340060,19847500,89725557
24-JUN-2022,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16527425,1566750,14134303
24-JUN-2022,INE288B01029,DEEPAK NITRITE LTD,DEEPAKNTR,14808054,4202500,9865151
24-JUN-2022,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25514876,4815350,19423782
24-JUN-2022,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,7797033,1803000,5604181
