Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
20-APR-2023,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40485931,5843750,32617884
20-APR-2023,INE117A01022,ABB INDIA LIMITED,ABB,10595418,3400500,6665147
20-APR-2023,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,141800,868097
20-APR-2023,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,139924470,65313000,67615246
20-APR-2023,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,81409858,34166600,43172765
20-APR-2023,INE012A01025,ACC LIMITED,ACC,16266067,6843250,8609513
20-APR-2023,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,62410300,23246250,36043535
20-APR-2023,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,150644875,58251250,84861381
20-APR-2023,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10244418,839400,8892797
20-APR-2023,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145915904,84745800,53874308
20-APR-2023,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321409,4259625,15045713
20-APR-2023,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79587108,28339500,47268252
20-APR-2023,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282349803,117585000,150647312
20-APR-2023,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90810989,10668200,75602239
20-APR-2023,INE006I01046,ASTRAL LIMITED,ASTRAL,23719933,3067753,19466183
20-APR-2023,INE100A01010,ATUL LTD,ATUL,3243265,274500,2806601
20-APR-2023,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,99242739,39026000,55254602
20-APR-2023,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,26792000,26830395
20-APR-2023,INE238A01034,AXIS BANK LIMITED,AXISBANK,550032604,84211200,438319773
20-APR-2023,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,25475409,8506750,15694888
20-APR-2023,INE918I01026,BAJAJ FINSERV LTD.,BAJAJFINSV,124591606,15313000,103049025
20-APR-2023,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,53162709,11441750,39062823
20-APR-2023,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,2254500,13064628
20-APR-2023,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23485900,18432000,3879605
20-APR-2023,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193343252,84508200,99167889
20-APR-2023,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,193225500,160778223
20-APR-2023,INE176A01028,BATA INDIA LTD,BATAINDIA,12812405,5627875,6543909
20-APR-2023,INE263A01024,BHARAT ELECTRONICS LTD,BEL,714371379,160398000,518254810
20-APR-2023,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48571109,12470700,33671853
20-APR-2023,INE465A01025,BHARAT FORGE LTD,BHARATFORG,50979391,14038000,34392421
20-APR-2023,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,519783453,57075050,436719230
20-APR-2023,INE257A01026,BHEL,BHEL,256482590,200917500,42740960
20-APR-2023,INE376G01013,BIOCON LIMITED.,BIOCON,93122081,52481400,35984576
20-APR-2023,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,316200,1334598
20-APR-2023,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,33321600,159192518
20-APR-2023,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,2726600,19905326
20-APR-2023,INE836A01035,BIRLASOFT LIMITED,BSOFT,32027491,15380000,15046116
20-APR-2023,INE476A01014,CANARA BANK,CANBK,134484114,78189300,49570608
20-APR-2023,INE477A01020,CAN FIN HOMES LTD,CANFINHOME,18644452,6594900,11117329
20-APR-2023,INE085A01013,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,32814609,9789000,21384878
20-APR-2023,INE121A01024,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,79736146,18251250,57498088
20-APR-2023,INE059A01026,CIPLA LTD,CIPLA,106518136,21110700,80081529
20-APR-2023,INE522F01014,COAL INDIA LTD,COALINDIA,417418754,97108200,299439616
20-APR-2023,INE591G01017,COFORGE LIMITED,COFORGE,7328365,3471900,3490046
20-APR-2023,INE259A01022,COLGATE PALMOLIVE LTD.,COLPAL,26654592,2568650,22753212
20-APR-2023,INE111A01025,CONTAINER CORP OF IND LTD,CONCOR,55081874,17235000,35092780
20-APR-2023,INE169A01031,COROMANDEL INTERNTL. LTD,COROMANDEL,25044867,2826600,20966023
20-APR-2023,INE299U01018,CROMPT GREA CON ELEC LTD,CROMPTON,127177139,9807000,111011282
20-APR-2023,INE491A01021,CITY UNION BANK LTD,CUB,148022705,59310000,81311569
20-APR-2023,INE298A01020,CUMMINS INDIA LTD,CUMMINSIND,27165463,5799600,20007589
20-APR-2023,INE016A01026,DABUR INDIA LTD,DABUR,119644656,22856250,90806173
20-APR-2023,INE00R701025,DALMIA BHARAT LIMITED,DALBHARAT,16549657,3080500,12641674
20-APR-2023,INE288B01029,DEEPAK NITRITE LTD,DEEPAKNTR,14808054,3950500,10117151
20-APR-2023,INE124G01033,DELTA CORP LIMITED,DELTACORP,35677731,28929600,4964244
20-APR-2023,INE361B01024,DIVI S LABORATORIES LTD,DIVISLAB,25516476,10445850,13794802
20-APR-2023,INE935N01020,DIXON TECHNO (INDIA) LTD,DIXON,7854656,2102125,5359798
20-APR-2023,INE271C01023,DLF LIMITED,DLF,124016568,68757150,49058589
20-APR-2023,INE089A01023,DR. REDDY S LABORATORIES,DRREDDY,24327950,4790250,18321302
