Date, ISIN, Scrip Name, NSE Symbol, MWPL, Open Interest, Limit for Next Day
28-FEB-2022,INE769A01020,AARTI INDUSTRIES LTD,AARTIIND,40446155,3021750,35402097
28-FEB-2022,INE117A01022,ABB INDIA LIMITED,ABB,10595418,346750,9718897
28-FEB-2022,INE358A01014,ABBOTT INDIA LIMITED,ABBOTINDIA,1063050,54900,954997
28-FEB-2022,INE674K01013,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL,139989683,22044000,110946198
28-FEB-2022,INE647O01011,ADITYA BIRLA FASHION & RT,ABFRL,66687240,16156400,47196478
28-FEB-2022,INE012A01025,ACC LIMITED,ACC,17078428,2551250,13673256
28-FEB-2022,INE423A01024,ADANI ENTERPRISES LIMITED,ADANIENT,55169320,24844500,27566354
28-FEB-2022,INE742F01042,ADANI PORT & SEZ LTD,ADANIPORTS,145684825,95420000,42980583
28-FEB-2022,INE540L01014,ALKEM LABORATORIES LTD.,ALKEM,10251929,290800,9448532
28-FEB-2022,INE885A01032,AMARA RAJA BATTERIES LTD.,AMARAJABAT,24576009,10581000,12766208
28-FEB-2022,INE079A01024,AMBUJA CEMENTS LTD,AMBUJACEM,145854205,35388000,103173494
28-FEB-2022,INE901L01018,ALEMBIC PHARMA LTD,APLLTD,11999202,1774500,9624741
28-FEB-2022,INE437A01024,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,20321931,3167000,16138834
28-FEB-2022,INE438A01022,APOLLO TYRES LTD,APOLLOTYRE,79597108,22682500,52934752
28-FEB-2022,INE208A01029,ASHOK LEYLAND LTD,ASHOKLEY,282181803,60691500,207381212
28-FEB-2022,INE021A01026,ASIAN PAINTS LIMITED,ASIANPAINT,90837871,6612300,79683677
28-FEB-2022,INE006I01046,ASTRAL LIMITED,ASTRAL,17788750,1213300,15686012
28-FEB-2022,INE100A01010,ATUL LTD,ATUL,3258166,89625,3005632
28-FEB-2022,INE949L01017,AU SMALL FINANCE BANK LTD,AUBANK,44974045,3093500,39631842
28-FEB-2022,INE406A01037,AUROBINDO PHARMA LTD,AUROPHARMA,56444627,17734500,35887895
28-FEB-2022,INE238A01034,AXIS BANK LIMITED,AXISBANK,541823383,58801200,455931013
28-FEB-2022,INE917I01010,BAJAJ AUTO LIMITED,BAJAJ-AUTO,26775498,2477000,22959723
28-FEB-2022,INE918I01018,BAJAJ FINSERV LTD.,BAJAJFINSV,12437219,885500,10929858
28-FEB-2022,INE296A01024,BAJAJ FINANCE LIMITED,BAJFINANCE,52956314,6332875,43975623
28-FEB-2022,INE787D01026,BALKRISHNA IND. LTD,BALKRISIND,16125398,1678800,13640328
28-FEB-2022,INE119A01028,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,23498849,9171200,13152706
28-FEB-2022,INE545U01014,BANDHAN BANK LIMITED,BANDHANBNK,193321473,27102600,156552799
28-FEB-2022,INE028A01039,BANK OF BARODA,BANKBARODA,372635498,154744200,199259523
28-FEB-2022,INE176A01028,BATA INDIA LTD,BATAINDIA,12092405,1924450,9563334
28-FEB-2022,INE263A01024,BHARAT ELECTRONICS LTD,BEL,238123793,37091800,189125803
28-FEB-2022,INE463A01038,BERGER PAINTS (I) LTD,BERGEPAINT,48589957,6733100,39427359
28-FEB-2022,INE465A01025,BHARAT FORGE LTD,BHARATFORG,51436398,6958500,41906078
28-FEB-2022,INE397D01024,BHARTI AIRTEL LIMITED,BHARTIARTL,510707358,73032200,412139790
28-FEB-2022,INE257A01026,BHEL,BHEL,256482590,169963500,73694960
28-FEB-2022,INE376G01013,BIOCON LIMITED.,BIOCON,92946457,31535300,56763834
28-FEB-2022,INE323A01026,BOSCH LIMITED,BOSCHLTD,1737683,145150,1505648
28-FEB-2022,INE029A01011,BHARAT PETROLEUM CORP  LT,BPCL,202646440,38376000,154138118
28-FEB-2022,INE216A01030,BRITANNIA INDUSTRIES LTD,BRITANNIA,23823080,2131800,20500126
